alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,29,1,256,256,,0.4210672826960333,0.5,0.47274734380859235,0.2662760147042234,1,sum,1,0.9379615952732644,0.8969325153374234,0.8936430317848411,0.9002463054187192
0.5,29,1,256,256,,0.4210672826960333,0.5,0.47274734380859235,0.2662760147042234,2,sum,1,0.9287296898079763,0.8821014050091631,0.882640586797066,0.8815628815628815
0.5,29,1,256,256,,0.4210672826960333,0.5,0.47274734380859235,0.2662760147042234,3,sum,1,0.9302067946824224,0.8859384429692215,0.8973105134474327,0.8748510131108462
0.5,29,1,256,256,,0.4210672826960333,0.5,0.47274734380859235,0.2662760147042234,4,sum,1,0.9187592319054653,0.8698224852071006,0.8985330073349633,0.8428899082568807
0.5,29,1,256,256,,0.4210672826960333,0.5,0.47274734380859235,0.2662760147042234,5,sum,1,0.9331610044313147,0.8905021173623714,0.8997555012224939,0.881437125748503
