K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,sampling_k,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses
9,2,128,128,,0.00734993845052344,removal,0,0.23420963313664148,654,mean,GATConv,256,11,100,neighbor,50,150,nearest_neighbors,0.9242983751846381,0.8753799392097265,0.8801955990220048,0.8706166868198307,"[14.99455988407135, 14.61550259590149, 14.042193174362183, 13.763493180274963, 13.223095893859863, 12.96617579460144, 12.48412001132965, 12.378098964691162, 11.626573204994202, 10.94633537530899, 10.719846069812775, 10.083994209766388, 9.681657612323761, 9.223422408103943, 8.602838277816772, 8.144984245300293, 7.641126334667206, 7.210068762302399, 6.789553701877594, 6.408059358596802, 6.002434313297272, 5.662964910268784, 5.338140547275543, 5.0226364731788635, 4.8023741245269775, 4.545152127742767, 4.22564098238945, 4.072257250547409, 3.8533207774162292, 3.6868723034858704, 3.4478423297405243, 3.3065162003040314, 3.119187653064728, 3.0233325958251953, 2.836047515273094, 2.736445352435112, 2.6355887204408646, 2.54791259765625, 2.4076283127069473, 2.300634488463402, 2.2242108583450317, 2.1616238057613373, 2.0936487019062042, 2.006427586078644, 1.9182110875844955, 1.8201400339603424, 1.7897134572267532, 1.7446213364601135, 1.6866416484117508, 1.631493628025055, 1.5507663935422897, 1.5052095502614975, 1.4635616689920425, 1.4224245250225067, 1.3865244910120964, 1.335236169397831, 1.3246856927871704, 1.2732842490077019, 1.2282879799604416, 1.2185928970575333, 1.1642525643110275, 1.1257908046245575, 1.0993710458278656, 1.0774080008268356, 1.0456041172146797, 1.0173040553927422, 1.0010514333844185, 0.9809764325618744, 0.95979293435812, 0.9281368851661682, 0.9000396281480789, 0.8891651332378387, 0.8573724925518036, 0.8508265092968941, 0.8261076658964157, 0.8196538239717484, 0.8157859146595001, 0.7732326984405518, 0.7581142857670784, 0.7415170595049858, 0.723817266523838, 0.7094468548893929, 0.7070627622306347, 0.680438119918108, 0.6643391363322735, 0.6576669923961163, 0.6525887995958328, 0.6295111030340195, 0.614181000739336, 0.6074627749621868, 0.5876258574426174, 0.588510699570179, 0.5779260024428368, 0.563409361988306, 0.5552801974117756, 0.541250616312027, 0.5496957041323185, 0.5219382680952549, 0.5091793611645699, 0.5118228830397129, 0.501075491309166, 0.4900362864136696, 0.47899429500102997, 0.4757186658680439, 0.4675976447761059, 0.46506886556744576, 0.45196138694882393, 0.44208600744605064, 0.43885083869099617, 0.43790480494499207, 0.419222641736269, 0.42528701201081276, 0.41323020309209824, 0.4073455110192299, 0.4013776667416096, 0.39316053688526154, 0.3891183026134968, 0.38900790736079216, 0.3773786090314388, 0.3710829019546509, 0.3627843949943781, 0.35999999567866325, 0.35810628719627857, 0.3486641012132168, 0.34581212140619755, 0.34354106709361076, 0.3345135282725096, 0.33531792648136616, 0.33113012090325356, 0.3201513960957527, 0.3144402801990509, 0.30904999002814293, 0.3092101886868477, 0.30511494539678097, 0.3041275888681412, 0.29425290413200855, 0.3005188815295696, 0.2903273105621338, 0.2830028757452965, 0.2824238631874323, 0.27781305462121964, 0.2724645920097828, 0.27782684937119484, 0.26627167873084545, 0.2643127776682377, 0.2622093930840492, 0.25972186401486397, 0.2542162053287029, 0.2542642466723919, 0.2498568333685398]"
9,2,128,128,,0.00734993845052344,removal,0,0.23420963313664148,114,mean,GATConv,256,11,100,neighbor,50,150,nearest_neighbors,0.9102658788774003,0.847457627118644,0.8251833740831296,0.8709677419354839,"[13.838831663131714, 13.354438066482544, 13.214603781700134, 12.840858459472656, 12.046509146690369, 11.894017100334167, 11.396655142307281, 10.959863245487213, 10.500435709953308, 10.093092858791351, 9.639047801494598, 9.246652483940125, 8.729069590568542, 8.339923679828644, 8.012720286846161, 7.546546220779419, 7.163737952709198, 6.693225145339966, 6.250211715698242, 5.981480985879898, 5.571879863739014, 5.255537182092667, 5.001469850540161, 4.740285247564316, 4.4006215035915375, 4.148026823997498, 4.004185110330582, 3.750672936439514, 3.676124542951584, 3.4321773648262024, 3.2376356720924377, 3.102996975183487, 2.962258905172348, 2.7987028062343597, 2.704984411597252, 2.6040813475847244, 2.438028395175934, 2.334004744887352, 2.272401839494705, 2.1631252616643906, 2.089240774512291, 2.0208741277456284, 1.9098480939865112, 1.8683986812829971, 1.7897702902555466, 1.7281354367733002, 1.6805641204118729, 1.6101025640964508, 1.5362896174192429, 1.5134638398885727, 1.4537441954016685, 1.4231350123882294, 1.3615532368421555, 1.3492873162031174, 1.2948532849550247, 1.253921777009964, 1.217944011092186, 1.1928950920701027, 1.1593952625989914, 1.1261782795190811, 1.0947180837392807, 1.078554593026638, 1.013791836798191, 1.0127917677164078, 0.9779338836669922, 0.9468704611063004, 0.9200504422187805, 0.8928444385528564, 0.8881399482488632, 0.8755200207233429, 0.8564862757921219, 0.8265369534492493, 0.7954110130667686, 0.8000232502818108, 0.7693679556250572, 0.7532252445816994, 0.7499901503324509, 0.7266433537006378, 0.7005227617919445, 0.6720759682357311, 0.6863975040614605, 0.6658451817929745, 0.6493539176881313, 0.6420795433223248, 0.6247367709875107, 0.6230083145201206, 0.5987621173262596, 0.5921719036996365, 0.5698976814746857, 0.5625058934092522, 0.5554525293409824, 0.5399539992213249, 0.5382897406816483, 0.5266092121601105, 0.5211399421095848, 0.5074219554662704, 0.49731485918164253, 0.4979595020413399, 0.48281364142894745, 0.4751978740096092, 0.4707157090306282, 0.45986153185367584, 0.4453697130084038, 0.4449504390358925, 0.4304039850831032, 0.4300527684390545, 0.4208090268075466, 0.4173719212412834, 0.4077156260609627, 0.4072164185345173, 0.3911778852343559, 0.393594890832901, 0.38628704473376274, 0.3800068832933903, 0.3707878068089485, 0.36399394646286964, 0.362656082957983, 0.36022044345736504, 0.34904627688229084, 0.34170668572187424, 0.3358906954526901, 0.33574707619845867, 0.3333397712558508, 0.32721972838044167, 0.3206456173211336, 0.3233294002711773, 0.3136631976813078, 0.3090015258640051, 0.30051323771476746, 0.30124294199049473, 0.3016599025577307, 0.2892016340047121, 0.29240369237959385, 0.2799952086061239, 0.2811435144394636, 0.2772594913840294, 0.2745800316333771, 0.2705615386366844, 0.26602219231426716, 0.26140296272933483, 0.26023036055266857, 0.25209540128707886, 0.24920611456036568, 0.24858350306749344, 0.24715576693415642, 0.23990892618894577, 0.23913623951375484, 0.2345397938042879, 0.23528395779430866, 0.23133565299212933]"
9,2,128,128,,0.00734993845052344,removal,0,0.23420963313664148,25,mean,GATConv,256,11,100,neighbor,50,150,nearest_neighbors,0.9224519940915805,0.871007371007371,0.8667481662591687,0.8753086419753087,"[13.351808547973633, 12.69403600692749, 12.375754535198212, 11.873968720436096, 11.577032387256622, 11.447945713996887, 11.059094667434692, 10.511097133159637, 9.998183250427246, 9.565124034881592, 9.493530452251434, 8.90548837184906, 8.520501613616943, 8.042187750339508, 7.730364799499512, 7.169447243213654, 6.801448345184326, 6.484496772289276, 6.031913876533508, 5.650352358818054, 5.308615863323212, 5.0294579565525055, 4.729642421007156, 4.5409029722213745, 4.282104074954987, 4.01783287525177, 3.789518117904663, 3.5743651688098907, 3.431748926639557, 3.2374074459075928, 3.117738515138626, 3.019274741411209, 2.80706650018692, 2.6980238407850266, 2.536852151155472, 2.471124529838562, 2.357957735657692, 2.2973351031541824, 2.176703080534935, 2.0778750628232956, 2.0101932287216187, 1.9520183056592941, 1.8358659744262695, 1.8022765070199966, 1.717016339302063, 1.695962980389595, 1.624616101384163, 1.538620300590992, 1.4500795900821686, 1.4279775023460388, 1.4008580297231674, 1.3574806451797485, 1.3177394345402718, 1.2527200430631638, 1.251380294561386, 1.185288928449154, 1.1668062880635262, 1.1260410994291306, 1.0818355903029442, 1.0730239748954773, 1.0494460389018059, 1.0144264101982117, 0.9937203824520111, 0.9690690636634827, 0.940980814397335, 0.9320126250386238, 0.8740375190973282, 0.8716165199875832, 0.8514786064624786, 0.824332669377327, 0.7962948679924011, 0.7915524430572987, 0.766044307500124, 0.767670139670372, 0.7436375916004181, 0.717707134783268, 0.7043408378958702, 0.6948763057589531, 0.6860179379582405, 0.6523453705012798, 0.6429966688156128, 0.6433852016925812, 0.6138724014163017, 0.6037790961563587, 0.6003736406564713, 0.5833915695548058, 0.5695620588958263, 0.5633769705891609, 0.545907236635685, 0.5431644171476364, 0.5259765796363354, 0.5210039131343365, 0.5119988918304443, 0.5055500119924545, 0.49282195046544075, 0.4851778373122215, 0.4753861241042614, 0.47778601571917534, 0.4583418592810631, 0.45163749903440475, 0.4447358101606369, 0.43738995864987373, 0.4321404919028282, 0.42300183698534966, 0.4189041405916214, 0.41141799837350845, 0.4066152274608612, 0.40037206560373306, 0.38651900365948677, 0.3846388906240463, 0.3762100897729397, 0.3732862379401922, 0.3608309105038643, 0.3660081923007965, 0.3496367372572422, 0.34606042318046093, 0.3474366031587124, 0.3402619156986475, 0.33825003914535046, 0.3329374026507139, 0.32679704390466213, 0.32457005977630615, 0.3167464956641197, 0.3120318930596113, 0.31207713298499584, 0.3014412075281143, 0.2943612299859524, 0.2930099852383137, 0.29278422333300114, 0.2839099392294884, 0.28168147802352905, 0.28048891201615334, 0.2764183171093464, 0.27183466777205467, 0.26873133704066277, 0.2598539162427187, 0.25522251054644585, 0.2519226707518101, 0.25067971274256706, 0.24917149543762207, 0.24356587417423725, 0.2425623033195734, 0.2437573205679655, 0.2403334341943264, 0.23159333504736423, 0.22841531224548817, 0.22769026458263397, 0.22925143875181675, 0.22458024881780148, 0.21935135684907436]"
9,2,128,128,,0.00734993845052344,removal,0,0.23420963313664148,759,mean,GATConv,256,11,100,neighbor,50,150,nearest_neighbors,0.9106351550960118,0.8498759305210918,0.8374083129584352,0.8627204030226701,"[13.466316223144531, 12.882555365562439, 12.576027572154999, 12.216691851615906, 11.899136066436768, 11.805750489234924, 11.241963982582092, 10.87731397151947, 10.50653350353241, 10.079752326011658, 9.560281693935394, 8.973840534687042, 8.529838502407074, 8.27888834476471, 7.806175649166107, 7.319468200206757, 6.911265313625336, 6.521057188510895, 6.2067636251449585, 5.773189902305603, 5.447829872369766, 5.1806361079216, 4.830404072999954, 4.565375655889511, 4.254289418458939, 4.065770089626312, 3.8373533189296722, 3.700007528066635, 3.5054228603839874, 3.2773435413837433, 3.156090348958969, 3.022853910923004, 2.8332178592681885, 2.7884821593761444, 2.629659414291382, 2.5032691657543182, 2.4091998785734177, 2.2799374908208847, 2.189435586333275, 2.068004548549652, 2.0093773305416107, 2.0007187575101852, 1.8641168922185898, 1.8299369364976883, 1.7338354885578156, 1.6780939251184464, 1.632869303226471, 1.5648647397756577, 1.514662653207779, 1.4622019827365875, 1.3979679346084595, 1.360038049519062, 1.3261445313692093, 1.291902020573616, 1.2356857359409332, 1.2144515588879585, 1.2024957090616226, 1.144338384270668, 1.1083795726299286, 1.0879054814577103, 1.0537207201123238, 1.0497212558984756, 0.9889600351452827, 0.9983118698000908, 0.9528746381402016, 0.9264507368206978, 0.9138938561081886, 0.8607145622372627, 0.8610360398888588, 0.8380433693528175, 0.8280112966895103, 0.8147945553064346, 0.7861061990261078, 0.7558106668293476, 0.7525240294635296, 0.7304004430770874, 0.72812519967556, 0.7072358280420303, 0.6826113685965538, 0.6757288053631783, 0.6597454026341438, 0.6486943103373051, 0.629570871591568, 0.6153101474046707, 0.6095760464668274, 0.5994226112961769, 0.5781613513827324, 0.5706694051623344, 0.5644463337957859, 0.5535823628306389, 0.5454049855470657, 0.531848631799221, 0.521159216761589, 0.5109231062233448, 0.49939660355448723, 0.5005862563848495, 0.4844101779162884, 0.4791732579469681, 0.47522948309779167, 0.4637426771223545, 0.45640701800584793, 0.45240312442183495, 0.4396458975970745, 0.42357493937015533, 0.4296359494328499, 0.40977567806839943, 0.40928567200899124, 0.4052615575492382, 0.39385269582271576, 0.39169567450881004, 0.3875095620751381, 0.3746822588145733, 0.3703642226755619, 0.3692776579409838, 0.3573938421905041, 0.3595960661768913, 0.3552872072905302, 0.3406433127820492, 0.34288191609084606, 0.3338071573525667, 0.33311440981924534, 0.32673228718340397, 0.3208762016147375, 0.31794567592442036, 0.31241379491984844, 0.30546056665480137, 0.3065216727554798, 0.2983094621449709, 0.2944439370185137, 0.29643018916249275, 0.28878910653293133, 0.2825034484267235, 0.28175781480968, 0.27650428749620914, 0.2759395129978657, 0.2685551680624485, 0.26662652380764484, 0.26079151779413223, 0.25434581004083157, 0.2585334721952677, 0.2520585488528013, 0.252120615914464, 0.24417931959033012, 0.24663297086954117, 0.24113505147397518, 0.23524323478341103, 0.2319272942841053, 0.2299323659390211, 0.22895758599042892, 0.22449379041790962]"
9,2,128,128,,0.00734993845052344,removal,0,0.23420963313664148,281,mean,GATConv,256,11,100,neighbor,50,150,nearest_neighbors,0.9217134416543574,0.8670012547051443,0.8447432762836186,0.8904639175257731,"[13.502801537513733, 12.86578643321991, 12.391094982624054, 11.777221977710724, 12.049845933914185, 11.2702397108078, 10.951537251472473, 10.278743267059326, 10.15197092294693, 9.66966700553894, 9.378706455230713, 8.995694875717163, 8.365043103694916, 8.079023957252502, 7.418195486068726, 7.130131483078003, 6.852371692657471, 6.407368183135986, 6.0158092975616455, 5.686808228492737, 5.382759243249893, 5.079112529754639, 4.781753182411194, 4.519624948501587, 4.269656836986542, 4.034133493900299, 3.9327754378318787, 3.6078866124153137, 3.447544187307358, 3.309826225042343, 3.0992724001407623, 2.961750164628029, 2.8082054555416107, 2.7745219618082047, 2.625805377960205, 2.509572759270668, 2.3697225898504257, 2.33487831056118, 2.197443440556526, 2.1059278398752213, 2.0492898374795914, 1.9622726887464523, 1.8783483505249023, 1.8295910507440567, 1.7429998964071274, 1.6868531852960587, 1.6155036389827728, 1.5625220239162445, 1.5081427097320557, 1.4776986092329025, 1.3986678794026375, 1.395496815443039, 1.3294668421149254, 1.293296404182911, 1.2584658414125443, 1.231473259627819, 1.1923485845327377, 1.1734751760959625, 1.1185067147016525, 1.0838219821453094, 1.0499150976538658, 1.019726224243641, 1.013012208044529, 0.9801083952188492, 0.9620836302638054, 0.9237345084547997, 0.9026454389095306, 0.8774617835879326, 0.8690995126962662, 0.8538631275296211, 0.8093040809035301, 0.8011952340602875, 0.7783809825778008, 0.7704387232661247, 0.7496987879276276, 0.7398659586906433, 0.7152418680489063, 0.6959721632301807, 0.688797615468502, 0.6891229897737503, 0.6570167168974876, 0.6507690213620663, 0.6218303926289082, 0.6248952783644199, 0.6128049902617931, 0.600491352379322, 0.5857484452426434, 0.5613453760743141, 0.5605089887976646, 0.5519807860255241, 0.5435542725026608, 0.5338854789733887, 0.5179650671780109, 0.5117359347641468, 0.504103995859623, 0.48735151812434196, 0.47763776406645775, 0.4772875905036926, 0.4679604321718216, 0.46386507898569107, 0.44940413162112236, 0.45507458597421646, 0.440107598900795, 0.4364437833428383, 0.42086367681622505, 0.41624194011092186, 0.408857524394989, 0.4064362943172455, 0.39873360842466354, 0.3842206224799156, 0.38319985941052437, 0.378121979534626, 0.36868085339665413, 0.36840761825442314, 0.35831089690327644, 0.3558604121208191, 0.3570220172405243, 0.3465811964124441, 0.34453101083636284, 0.33679473027586937, 0.3320922367274761, 0.32465277425944805, 0.3220164831727743, 0.3157658986747265, 0.3149162959307432, 0.30555361695587635, 0.30310446210205555, 0.29709765315055847, 0.29539019986987114, 0.28739651478827, 0.28707863204181194, 0.27652800269424915, 0.27630417235195637, 0.2766459882259369, 0.2698320019990206, 0.2662570718675852, 0.2631549686193466, 0.26025603897869587, 0.2620395328849554, 0.25833332911133766, 0.2507899757474661, 0.24813907779753208, 0.2482749130576849, 0.24253280274569988, 0.24475025571882725, 0.23318608105182648, 0.2360956985503435, 0.2279029432684183, 0.22885248623788357, 0.2246088981628418]"
