alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,8,2,128,256,,0,0.5,0.5,0.26830694716749004,654,sum,TransformerConv,1,128,7,0.8670605612998523,0.7596795727636849,0.69559902200489,0.836764705882353,"[0.5758078098297119, 0.5694555640220642, 0.5629510879516602, 0.5649428963661194, 0.5752711892127991, 0.572137713432312, 0.5741906762123108, 0.5709778070449829, 0.5635380744934082, 0.5748381018638611]",0.8715474145682119,0.916486850105432,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.29100529e-04
 5.29100529e-04 1.05820106e-03 1.05820106e-03 1.58730159e-03
 1.58730159e-03 1.58730159e-03 1.58730159e-03 2.11640212e-03
 2.11640212e-03 2.64550265e-03 2.64550265e-03 3.17460317e-03
 3.17460317e-03 3.70370370e-03 3.70370370e-03 4.76190476e-03
 4.76190476e-03 5.29100529e-03 5.29100529e-03 6.34920635e-03
 6.34920635e-03 6.87830688e-03 6.87830688e-03 7.40740741e-03
 7.40740741e-03 7.93650794e-03 7.93650794e-03 8.46560847e-03
 8.46560847e-03 1.05820106e-02 1.05820106e-02 1.16402116e-02
 1.16402116e-02 1.26984127e-02 1.26984127e-02 1.32275132e-02
 1.32275132e-02 1.42857143e-02 1.42857143e-02 1.48148148e-02
 1.48148148e-02 1.58730159e-02 1.58730159e-02 1.64021164e-02
 1.64021164e-02 1.69312169e-02 1.69312169e-02 1.74603175e-02
 1.74603175e-02 1.79894180e-02 1.79894180e-02 1.90476190e-02
 1.90476190e-02 1.95767196e-02 1.95767196e-02 2.01058201e-02
 2.01058201e-02 2.06349206e-02 2.06349206e-02 2.22222222e-02
 2.22222222e-02 2.27513228e-02 2.27513228e-02 2.32804233e-02
 2.32804233e-02 2.38095238e-02 2.38095238e-02 2.80423280e-02
 2.80423280e-02 2.85714286e-02 2.85714286e-02 2.96296296e-02
 2.96296296e-02 3.01587302e-02 3.01587302e-02 3.06878307e-02
 3.06878307e-02 3.12169312e-02 3.12169312e-02 3.22751323e-02
 3.43915344e-02 3.49206349e-02 3.49206349e-02 3.70370370e-02
 3.70370370e-02 3.75661376e-02 3.75661376e-02 3.80952381e-02
 3.80952381e-02 3.91534392e-02 3.91534392e-02 4.02116402e-02
 4.02116402e-02 4.23280423e-02 4.23280423e-02 4.33862434e-02
 4.33862434e-02 4.55026455e-02 4.55026455e-02 4.65608466e-02
 4.65608466e-02 4.76190476e-02 4.76190476e-02 5.07936508e-02
 5.07936508e-02 5.13227513e-02 5.13227513e-02 5.18518519e-02
 5.18518519e-02 5.29100529e-02 5.29100529e-02 5.44973545e-02
 5.44973545e-02 5.50264550e-02 5.50264550e-02 5.71428571e-02
 5.71428571e-02 6.03174603e-02 6.03174603e-02 6.24338624e-02
 6.24338624e-02 6.45502646e-02 6.45502646e-02 6.61375661e-02
