K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision
22,2,256,256,,0.005,removal,0,0.26685245606245966,654,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.695719599723816, 3.5704551935195923, 3.7238802909851074, 3.518782615661621, 3.665709972381592, 3.722885847091675, 3.544200897216797, 3.5264663696289062, 3.6138981580734253, 3.495443105697632, 3.439158082008362, 3.5481449365615845, 3.541656970977783, 3.646312952041626, 3.658483624458313, 3.568182945251465, 3.4998843669891357, 3.5303192138671875, 3.5809158086776733, 3.494698405265808, 3.5721654891967773, 3.5046485662460327, 3.507107138633728, 3.5546517372131348, 3.4756983518600464, 3.550041437149048, 3.3869208097457886, 3.6044117212295532, 3.403677821159363, 3.362615942955017, 3.5901187658309937, 3.457477331161499, 3.6124943494796753, 3.4541690349578857, 3.4435471296310425, 3.433142304420471, 3.382606625556946, 3.3635172843933105, 3.311685085296631, 3.4183826446533203, 3.423738718032837, 3.3107210397720337, 3.2020888328552246, 3.2349448204040527, 3.4377167224884033, 3.266086220741272, 3.547390341758728, 3.2245266437530518, 3.342726230621338, 3.4333893060684204]",0.9308394954327969,0.8113879003558719,0.8361858190709046,0.7880184331797235
22,2,256,256,,0.005,removal,0,0.26685245606245966,114,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.4899518489837646, 3.425467014312744, 3.345933437347412, 3.56284761428833, 3.194063425064087, 3.277303099632263, 3.401181936264038, 3.265631675720215, 3.4056906700134277, 3.39095139503479, 3.51168692111969, 3.4066689014434814, 3.3021693229675293, 3.2930506467819214, 3.479921579360962, 3.35572350025177, 3.105617046356201, 3.2438029050827026, 3.2621814012527466, 3.240353226661682, 3.239405632019043, 3.184910297393799, 3.304097533226013, 3.3139394521713257, 3.229183316230774, 3.2070118188858032, 3.307657837867737, 3.1594769954681396, 3.3149006366729736, 3.268017888069153, 3.26717209815979, 3.085585832595825, 3.1736615896224976, 3.083420753479004, 3.2623648643493652, 3.2372496128082275, 3.1188700199127197, 3.1197513341903687, 3.0895355939865112, 3.2266706228256226, 3.1673072576522827, 2.986301898956299, 3.0089666843414307, 3.1134660243988037, 3.2112762928009033, 3.0913758277893066, 3.028989791870117, 3.201431155204773, 3.125381588935852, 3.0220001935958862]",0.9295345802522836,0.8038740920096852,0.8117359413202934,0.7961630695443646
22,2,256,256,,0.005,removal,0,0.26685245606245966,25,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.2641066312789917, 3.143455743789673, 3.4111404418945312, 3.4252883195877075, 3.0877665281295776, 3.2367465496063232, 3.4356849193573, 3.3537741899490356, 3.2087525129318237, 3.313042998313904, 3.182764172554016, 3.21841824054718, 3.3062727451324463, 3.341031551361084, 3.1120758056640625, 3.4407975673675537, 3.152493119239807, 3.175517201423645, 3.0776184797286987, 3.2596776485443115, 3.207404613494873, 3.2711615562438965, 3.112884283065796, 3.084282875061035, 2.947492003440857, 3.0727553367614746, 3.1499390602111816, 3.0567880868911743, 3.2004599571228027, 3.144635796546936, 3.2061028480529785, 3.1514025926589966, 3.110472083091736, 3.0646297931671143, 3.042571544647217, 3.1681699752807617, 3.1335655450820923, 3.170825242996216, 3.045540690422058, 3.066877603530884, 3.024182438850403, 3.0707916021347046, 2.936191439628601, 2.9434975385665894, 2.972099542617798, 2.999803304672241, 2.9767850637435913, 2.9919466972351074, 3.052375912666321, 3.0031827688217163]",0.9169204001739887,0.776084407971864,0.8092909535452323,0.7454954954954955
