alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,14,2,64,64,,0,0.5,0.5,0.04571655185432261,654,mean,GINConv,1,128,9,0.8759231905465288,0.7518463810930576,0.6222493887530562,0.9496268656716418,"[0.5071836709976196, 0.4969496726989746, 0.49317362904548645, 0.4987098276615143, 0.4979824125766754, 0.4923306703567505, 0.49352777004241943, 0.49251529574394226, 0.49486181139945984, 0.4947099983692169]",0.8623781217069508,0.9198991604248329,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.29100529e-04 5.29100529e-04 5.29100529e-04
 5.29100529e-04 1.05820106e-03 1.05820106e-03 1.58730159e-03
 1.58730159e-03 1.58730159e-03 2.11640212e-03 2.11640212e-03
 2.11640212e-03 2.11640212e-03 2.11640212e-03 2.11640212e-03
 2.11640212e-03 2.11640212e-03 2.64550265e-03 2.64550265e-03
 3.17460317e-03 3.17460317e-03 3.17460317e-03 3.17460317e-03
 3.17460317e-03 3.17460317e-03 3.17460317e-03 3.17460317e-03
 3.17460317e-03 3.17460317e-03 3.17460317e-03 3.17460317e-03
 3.17460317e-03 3.70370370e-03 3.70370370e-03 4.23280423e-03
 4.23280423e-03 4.23280423e-03 4.23280423e-03 4.23280423e-03
 4.23280423e-03 5.29100529e-03 5.29100529e-03 5.29100529e-03
 5.29100529e-03 5.29100529e-03 5.29100529e-03 5.29100529e-03
 5.29100529e-03 5.29100529e-03 5.29100529e-03 5.82010582e-03
 5.82010582e-03 5.82010582e-03 5.82010582e-03 5.82010582e-03
 5.82010582e-03 5.82010582e-03 6.34920635e-03 6.34920635e-03
 6.87830688e-03 6.87830688e-03 7.40740741e-03 7.40740741e-03
 7.93650794e-03 7.93650794e-03 8.46560847e-03 8.46560847e-03
 8.99470899e-03 8.99470899e-03 9.52380952e-03 9.52380952e-03
 1.00529101e-02 1.00529101e-02 1.00529101e-02 1.00529101e-02
 1.05820106e-02 1.05820106e-02 1.11111111e-02 1.11111111e-02
 1.16402116e-02 1.16402116e-02 1.21693122e-02 1.21693122e-02
 1.32275132e-02 1.32275132e-02 1.32275132e-02 1.32275132e-02
 1.32275132e-02 1.32275132e-02 1.32275132e-02 1.32275132e-02
 1.32275132e-02 1.37566138e-02 1.37566138e-02 1.42857143e-02
 1.42857143e-02 1.42857143e-02 1.58730159e-02 1.58730159e-02
 1.64021164e-02 1.64021164e-02 1.69312169e-02 1.69312169e-02
 1.74603175e-02 1.74603175e-02 2.01058201e-02 2.01058201e-02
 2.11640212e-02 2.11640212e-02 2.27513228e-02 2.27513228e-02
 2.32804233e-02 2.32804233e-02 2.38095238e-02 2.38095238e-02
 2.43386243e-02 2.43386243e-02 2.53968254e-02 2.53968254e-02
 2.59259259e-02 2.59259259e-02 2.64550265e-02 2.64550265e-02
 2.69841270e-02 2.69841270e-02 2.80423280e-02 2.80423280e-02
 2.85714286e-02 2.85714286e-02 2.91005291e-02 2.91005291e-02
 2.96296296e-02 2.96296296e-02 3.17460317e-02 3.17460317e-02
 3.22751323e-02 3.22751323e-02 3.28042328e-02 3.28042328e-02
 3.28042328e-02 3.38624339e-02 3.38624339e-02 3.43915344e-02
 3.43915344e-02 3.49206349e-02 3.49206349e-02 3.54497354e-02
 3.54497354e-02 3.59788360e-02 3.59788360e-02 3.75661376e-02
 3.75661376e-02 3.86243386e-02 3.86243386e-02 4.07407407e-02
 4.07407407e-02 4.12698413e-02 4.12698413e-02 4.17989418e-02
 4.17989418e-02 4.28571429e-02 4.28571429e-02 4.33862434e-02
 4.33862434e-02 4.60317460e-02 4.60317460e-02 4.65608466e-02
 4.65608466e-02 4.70899471e-02 4.70899471e-02 4.76190476e-02
 4.76190476e-02 4.86772487e-02 4.86772487e-02 5.23809524e-02
 5.23809524e-02 5.29100529e-02 5.29100529e-02 5.34391534e-02
 5.34391534e-02 5.39682540e-02 5.39682540e-02 5.44973545e-02
 5.44973545e-02 5.82010582e-02 5.82010582e-02 5.87301587e-02
 5.87301587e-02 6.03174603e-02 6.03174603e-02 6.08465608e-02
 6.08465608e-02 6.13756614e-02 6.13756614e-02 6.24338624e-02
 6.24338624e-02 6.29629630e-02 6.29629630e-02 6.56084656e-02
 6.56084656e-02 6.71957672e-02 6.71957672e-02 7.40740741e-02
 7.40740741e-02 7.46031746e-02 7.46031746e-02 7.61904762e-02
 7.61904762e-02 7.67195767e-02 7.67195767e-02 7.72486772e-02
 7.72486772e-02 7.88359788e-02 7.88359788e-02 7.98941799e-02
 8.04232804e-02 8.04232804e-02 8.30687831e-02 8.30687831e-02
 8.51851852e-02 8.51851852e-02 8.67724868e-02 8.67724868e-02
 8.99470899e-02 8.99470899e-02 9.04761905e-02 9.04761905e-02
 9.10052910e-02 9.10052910e-02 9.36507937e-02 9.36507937e-02
 9.47089947e-02 9.47089947e-02 9.57671958e-02 9.57671958e-02
 9.78835979e-02 9.78835979e-02 9.94708995e-02 9.94708995e-02
 1.00000000e-01 1.00000000e-01 1.01587302e-01 1.01587302e-01
 1.02645503e-01 1.02645503e-01 1.04761905e-01 1.04761905e-01
 1.05820106e-01 1.05820106e-01 1.06349206e-01 1.06349206e-01
 1.09523810e-01 1.09523810e-01 1.10582011e-01 1.11640212e-01
 1.12169312e-01 1.12169312e-01 1.13756614e-01 1.13756614e-01
 1.14814815e-01 1.14814815e-01 1.16931217e-01 1.16931217e-01
 1.17460317e-01 1.17460317e-01 1.21164021e-01 1.21164021e-01
 1.22222222e-01 1.22222222e-01 1.23280423e-01 1.23280423e-01
 1.26984127e-01 1.26984127e-01 1.30158730e-01 1.31216931e-01
 1.33333333e-01 1.33333333e-01 1.34391534e-01 1.34391534e-01
 1.35449735e-01 1.35449735e-01 1.35978836e-01 1.37037037e-01
 1.37037037e-01 1.38624339e-01 1.38624339e-01 1.42328042e-01
 1.42328042e-01 1.42857143e-01 1.42857143e-01 1.43386243e-01
 1.43386243e-01 1.44444444e-01 1.44444444e-01 1.47089947e-01
 1.47089947e-01 1.48148148e-01 1.49206349e-01 1.49735450e-01
 1.49735450e-01 1.49735450e-01 1.49735450e-01 1.50264550e-01
 1.50264550e-01 1.51322751e-01 1.51322751e-01 1.51851852e-01
