K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std
10.0,2.0,256.0,256.0,,0.0088324891840841,removal,0.0,0.1879933144399258,366.6,sum,GCNConv,10.0,11.0,1.0,100.0,0.9392909896602658,0.8925109417848933,0.8352078239608802,0.9584519742898898,"[11.979506611824036, 12.947477161884308, 12.136010825634003, 11.651728391647339, 11.252594590187073, 10.786879658699036, 10.382404565811157, 9.950422704219818, 10.118506252765656, 9.848501443862915, 9.564489603042603, 9.051853060722351, 8.403859913349152, 8.125067293643951, 7.765394568443298, 7.511362969875336, 6.815589219331741, 6.982325375080109, 6.613096654415131, 6.168099105358124, 6.276536285877228, 5.9341365694999695, 5.320979803800583, 5.258753031492233, 5.066437244415283, 4.590658605098724, 4.410086050629616, 4.226278081536293, 3.9666362702846527, 3.8083470165729523, 3.6950254142284393, 3.625867486000061, 3.23008793592453, 3.1142078638076782, 2.8720523566007614, 2.8421603590250015, 2.7755444049835205, 2.573710724711418, 2.589074522256851, 2.4691399335861206, 2.30538709461689, 2.2150853276252747, 2.0967589616775513, 1.9939567297697067, 1.906497597694397, 1.8796963393688202, 1.7644236832857132, 1.7055154889822006, 1.6838719695806503, 1.5854534059762955]",0.012107512625854373
12.0,2.0,256.0,256.0,,0.007550534116279201,removal,0.0,0.1614629455552354,366.6,sum,GCNConv,10.0,8.0,1.0,200.0,0.9384047267355982,0.892318377764963,0.8449877750611247,0.9452814049687838,"[41.258031368255615, 38.80404877662659, 36.418245911598206, 34.79171860218048, 32.54026859998703, 28.380001068115234, 27.552067637443542, 25.906803369522095, 22.53539514541626, 22.037506937980652, 20.575629830360413, 19.165988624095917, 18.092363506555557, 16.690198630094528, 16.16243267059326, 14.730130076408386, 14.06496810913086, 12.799239993095398, 11.90837088227272, 11.081851124763489, 10.914038360118866, 9.684524595737457, 9.403574109077454, 8.408371090888977, 8.271393328905106, 7.76880955696106, 7.310585826635361, 6.756341889500618, 6.402681887149811, 5.952160030603409, 5.810495957732201, 5.4092395305633545, 5.053783029317856, 4.776539668440819, 4.479216881096363, 4.5670448541641235, 4.191175848245621, 3.8970805406570435, 3.8238978534936905, 3.670328564941883, 3.5115475207567215, 3.403721645474434, 3.166835092008114, 3.0778418108820915, 2.910871244966984, 2.796942561864853, 2.698745049536228, 2.571223884820938, 2.5011674761772156, 2.4102932959795]",0.007348177376469768
10.0,2.0,256.0,256.0,,0.0085314454956479,removal,0.0,0.1910792170609371,366.6,sum,GCNConv,10.0,10.0,1.0,100.0,0.9387001477104875,0.89110997151633,0.8315403422982884,0.9602142188812517,"[11.881007194519043, 12.882992148399353, 12.09996646642685, 11.589959919452667, 11.25523853302002, 10.841687083244324, 10.397130072116852, 10.00847977399826, 10.187189161777496, 9.905813097953796, 9.657865047454834, 9.141927242279053, 8.513350486755371, 8.219805479049683, 7.8809961676597595, 7.636300444602966, 6.9430564641952515, 7.145196974277496, 6.784390926361084, 6.33033299446106, 6.46405103802681, 6.11045041680336, 5.511781543493271, 5.454993277788162, 5.26422855257988, 4.771923750638962, 4.596689283847809, 4.40331269800663, 4.141896486282349, 3.9806849658489227, 3.8767732679843903, 3.8015925884246826, 3.3820279836654663, 3.2631219923496246, 3.0150912702083588, 2.9816470742225647, 2.9163525998592377, 2.707854777574539, 2.7224102318286896, 2.5990886092185974, 2.422180026769638, 2.3349645137786865, 2.2068001478910446, 2.094147711992264, 2.0060674399137497, 1.9830598086118698, 1.8578475713729858, 1.7961876541376114, 1.7738847881555557, 1.670262411236763]",0.012762649136857982
5.0,2.0,64.0,64.0,,0.0097517992572631,removal,0.0,0.2571839473900323,366.6,sum,GCNConv,10.0,7.0,1.0,200.0,0.9324224519940916,0.8905028367157588,0.9097799511002445,0.8720623565846207,"[22.177130043506622, 21.337112188339233, 20.213485300540924, 17.60858678817749, 15.489131569862366, 13.945136934518814, 12.457878947257996, 11.488712012767792, 9.979526042938232, 8.88954308629036, 7.598603188991547, 7.0433075577020645, 6.227836713194847, 5.771007761359215, 5.054628893733025, 4.7757363468408585, 4.34523318707943, 3.9503263533115387, 3.7727865278720856, 3.3813990131020546, 3.1254218444228172, 2.9080989360809326, 2.7377536334097385, 2.5888103246688843, 2.3524628207087517, 2.239191457629204, 2.164033994078636, 1.9203851446509361, 1.9190815351903439, 1.8028838634490967, 1.6545759737491608, 1.5912445187568665, 1.4749312847852707, 1.4274497516453266, 1.3887447156012058, 1.3334273397922516, 1.2366353385150433, 1.2127936743199825, 1.1485756151378155, 1.118387158960104, 1.0818642433732748, 1.058157041668892, 0.9780830070376396, 0.9601679109036922, 0.9023466762155294, 0.8707407806068659, 0.846826046705246, 0.8034405447542667, 0.7920703068375587, 0.7734523843973875]",0.004198338216975262
5.0,2.0,128.0,256.0,,0.0093863447444839,removal,0.0,0.2461680834302587,366.6,sum,GCNConv,10.0,13.0,1.0,300.0,0.9332348596750369,0.8904255083835675,0.8980440097799512,0.8829384871559555,"[30.36860352754593, 26.671366304159164, 23.01579937338829, 19.344540007412434, 16.61497774720192, 14.557529121637344, 12.180976912379265, 9.926226884126663, 8.998075425624847, 7.683914840221405, 6.412347212433815, 5.80336544662714, 5.236071616411209, 4.382189832627773, 4.024777114391327, 3.683502309024334, 3.259893909096718, 3.026967888697982, 2.712436515837908, 2.5420725271105766, 2.3252124674618244, 2.156153280287981, 1.9841285832226276, 1.8988737612962723, 1.7280421517789364, 1.638588733971119, 1.5183939523994923, 1.4289403557777405, 1.3756696917116642, 1.2720149606466293, 1.213839065283537, 1.1877859737724066, 1.1253548916429281, 1.0344706326723099, 1.0046344809234142, 0.9326025750488043, 0.9169705007225275, 0.8456532116979361, 0.8366198781877756, 0.7820626208558679, 0.7448288099840283, 0.7102848916547373, 0.6765771182253957, 0.6657916931435466, 0.6374529292806983, 0.5900300517678261, 0.5703824376687407, 0.568769802339375, 0.5518439197912812, 0.5161536396481097]",0.0029511477775266324
8.0,2.0,256.0,128.0,,0.0004252814564586,removal,0.0,0.1903377301581703,366.6,sum,GATConv,10.0,4.0,1.0,100.0,0.936632200886263,0.8904153877597636,0.852322738386308,0.9321427361205386,"[12.480867207050323, 12.27596390247345, 12.763823390007019, 12.651142537593842, 12.342251658439636, 12.205182611942291, 13.121261477470398, 12.266709089279175, 12.149854898452759, 12.444010853767395, 12.392360091209412, 12.204147279262543, 12.43994003534317, 11.88271415233612, 12.267403841018677, 12.41882574558258, 12.460588097572327, 12.703447580337524, 11.982086062431335, 12.280463755130768, 12.240678369998932, 12.148655712604523, 12.232736706733704, 12.147943794727325, 12.126712501049042, 11.964247822761536, 12.157686650753021, 12.289457619190216, 11.371366798877716, 12.084785759449005, 11.851565480232239, 11.776183426380157, 11.784494161605835, 11.978215754032135, 11.732784688472748, 12.079889118671417, 10.886197090148926, 11.746447384357452, 11.932084560394287, 11.239005029201508, 11.953918039798737, 11.987157642841339, 11.59940367937088, 11.808197379112244, 11.474597930908203, 11.38354116678238, 11.403018593788147, 11.670588731765747, 11.270785748958588, 11.65482085943222]",0.0019804970061163864
8.0,1.0,256.0,256.0,,0.0097535593418071,removal,0.0,0.2656230827295309,366.6,sum,GATConv,15.0,12.0,1.0,100.0,0.9322008862629246,0.8901147595749246,0.9092909535452323,0.8717691567520529,"[8.331645965576172, 8.360896825790405, 8.166459321975708, 7.186101734638214, 7.314434885978699, 7.161989271640778, 7.149336278438568, 6.888852477073669, 6.8944251537323, 6.6074493527412415, 6.589287638664246, 6.288684129714966, 6.0062185525894165, 5.63618677854538, 5.988370835781097, 5.437944948673248, 5.013306438922882, 5.079007685184479, 4.914694249629974, 4.472316384315491, 4.5291982889175415, 4.240390956401825, 4.015836149454117, 3.958943098783493, 3.8453271687030792, 3.581308752298355, 3.463596224784851, 3.46507066488266, 3.1241975724697113, 3.1684906482696533, 3.0783894658088684, 2.805064469575882, 2.6616945564746857, 2.534824162721634, 2.4613667130470276, 2.373532295227051, 2.3243954181671143, 2.165609359741211, 2.1080457866191864, 1.993882343173027, 1.9391288757324219, 1.7927183508872986, 1.8796864598989487, 1.782576784491539, 1.673700675368309, 1.592477411031723, 1.6160838901996613, 1.5159159749746323, 1.4649487137794495, 1.410158932209015]",0.007538712049309915
10.0,2.0,256.0,256.0,,0.0086472572173192,removal,0.0,0.185500252645427,366.6,sum,GCNConv,10.0,11.0,1.0,100.0,0.9368537666174298,0.8878089629686887,0.828117359413203,0.9570884336458245,"[11.976188361644745, 12.96335768699646, 12.203709065914154, 11.712137460708618, 11.305461823940277, 10.854329288005829, 10.430515944957733, 10.035831332206726, 10.19962990283966, 9.935994923114777, 9.701918482780457, 9.133230686187744, 8.514756739139557, 8.216236770153046, 7.876222789287567, 7.633248686790466, 6.9466493129730225, 7.122824192047119, 6.737227499485016, 6.29539030790329, 6.424461871385574, 6.0707880556583405, 5.479804486036301, 5.404653191566467, 5.214691698551178, 4.7228831350803375, 4.546226501464844, 4.329255938529968, 4.096555531024933, 3.9437493979930878, 3.818758875131607, 3.7586495876312256, 3.357825458049774, 3.2274595201015472, 2.980511963367462, 2.9420230239629745, 2.881881535053253, 2.6606047600507736, 2.68520125746727, 2.55937197804451, 2.391294628381729, 2.306647941470146, 2.1789143085479736, 2.068775698542595, 1.982174128293991, 1.9535187631845474, 1.8428419530391693, 1.7706067711114883, 1.7519502490758896, 1.6476477831602097]",0.011626987295884938
8.0,2.0,256.0,256.0,,0.0082107418789294,removal,0.0,0.20499734511226037,366.6,sum,GATConv,10.0,15.0,1.0,100.0,0.9331610044313147,0.8869724238335708,0.8687041564792175,0.9061466310455103,"[11.891880571842194, 11.329942226409912, 11.265900075435638, 10.699760794639587, 10.926367342472076, 9.94900757074356, 10.06658810377121, 9.297334730625153, 8.941449582576752, 8.808371007442474, 8.714250206947327, 8.230197727680206, 8.022027432918549, 7.528132677078247, 7.291643738746643, 6.7624940276145935, 6.541444838047028, 6.2091429233551025, 6.190053343772888, 5.779798924922943, 5.49132513999939, 5.354557275772095, 4.980541318655014, 4.689969778060913, 4.462487876415253, 4.381555557250977, 4.048757344484329, 3.904144763946533, 3.73827663064003, 3.439847946166992, 3.32810840010643, 3.1948519945144653, 3.0483278334140778, 2.96981343626976, 2.776976987719536, 2.64611853659153, 2.522096633911133, 2.388231933116913, 2.2863809317350388, 2.189115360379219, 2.148562729358673, 2.0348943769931793, 1.9396790117025375, 1.8739637285470963, 1.8228407502174377, 1.8516356498003006, 1.7439765930175781, 1.6078512519598007, 1.57156153768301, 1.534002423286438]",0.00918960868664238
11.0,2.0,64.0,256.0,,0.0081123852733087,removal,0.0,0.1990791856999136,366.6,sum,GCNConv,10.0,8.0,1.0,100.0,0.9335302806499263,0.8857977886845086,0.8533007334963326,0.9208734203911542,"[13.983119010925293, 13.816223680973053, 14.007550358772278, 13.06159383058548, 13.565120816230774, 12.676393210887909, 11.614868104457855, 11.750625371932983, 11.529310762882233, 11.207620203495026, 10.46283358335495, 10.584467589855194, 9.936446487903595, 9.35282278060913, 9.246684551239014, 9.093352437019348, 8.807524263858795, 8.656964004039764, 8.34303992986679, 7.9175887405872345, 7.767141222953796, 7.692532122135162, 6.958447605371475, 6.808466196060181, 6.50790548324585, 6.40620881319046, 5.975360870361328, 5.5905512273311615, 6.008049726486206, 5.222167819738388, 5.074796587228775, 4.898259729146957, 4.5392796993255615, 4.517142981290817, 4.342773139476776, 4.006062552332878, 3.8726155757904053, 3.7134046256542206, 3.5757011771202087, 3.465515673160553, 3.330018535256386, 3.07800655066967, 3.0469958782196045, 2.939870461821556, 2.8288054764270782, 2.7187125235795975, 2.610501229763031, 2.5448279827833176, 2.4135582596063614, 2.3460536897182465]",0.015006178294946708
