K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision,f1_std
23.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2605865815937033,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.275401830673218, 5.071064829826355, 5.216458559036255, 5.3252257108688354, 5.180733799934387, 4.989923715591431, 5.271711468696594, 5.0017582178115845, 4.961121201515198, 5.203024744987488, 4.99809455871582, 5.016014814376831, 5.049323916435242, 4.9776530265808105, 4.965132117271423, 5.0620046854019165, 5.085883855819702, 5.0534011125564575, 5.005675554275513, 5.064053535461426, 4.974184274673462, 5.051339387893677, 4.885485768318176, 5.063775897026062, 4.897047519683838, 5.089413404464722, 4.963685750961304, 4.958359360694885, 4.86483633518219, 4.757455945014954, 4.797011375427246, 4.796381711959839, 4.8396008014678955, 4.746971845626831, 4.8067299127578735, 4.691266775131226, 4.71733546257019, 4.736852526664734, 4.619180798530579, 4.6168131828308105, 4.676692247390747, 4.758617639541626, 4.613345980644226, 4.5470263957977295, 4.477896571159363, 4.785493016242981, 4.589045882225037, 4.5449546575546265, 4.694561123847961, 4.431087136268616]",0.9293170943888647,0.8036254830633413,0.815403422982885,0.7927843985771574,0.03365500857653383
18.0,2.0,256.0,256.0,,0.005,removal,0.0,0.23725344949414393,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.2839841842651367, 3.1491974592208862, 3.424328327178955, 3.417960524559021, 3.1268752813339233, 3.241546392440796, 3.448693633079529, 3.3590543270111084, 3.2098346948623657, 3.3219937086105347, 3.211771845817566, 3.239447593688965, 3.3106707334518433, 3.3490796089172363, 3.155904173851013, 3.432518243789673, 3.186791181564331, 3.1825634241104126, 3.1233208179473877, 3.261502265930176, 3.219629645347595, 3.265158176422119, 3.146557092666626, 3.1118777990341187, 2.9810091257095337, 3.0951309204101562, 3.159422516822815, 3.0809035301208496, 3.2128015756607056, 3.1613430976867676, 3.2039546966552734, 3.155621886253357, 3.139342784881592, 3.0834304094314575, 3.0503411293029785, 3.181889533996582, 3.143504500389099, 3.1792341470718384, 3.0562407970428467, 3.078019857406616, 3.0417463779449463, 3.071871042251587, 2.9664840698242188, 2.9903639554977417, 2.9841450452804565, 3.001519203186035, 2.9731920957565308, 2.9979820251464844, 3.06527042388916, 3.00465989112854]",0.9312744671596347,0.8034529310642385,0.7881010594947025,0.820707412903286,0.017629252906506403
18.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2476603914381155,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.2103008031845093, 3.08175528049469, 3.3461278676986694, 3.3410662412643433, 3.058230757713318, 3.171220541000366, 3.3670142889022827, 3.284828782081604, 3.138221502304077, 3.249445080757141, 3.1374335289001465, 3.168599247932434, 3.238563895225525, 3.277440071105957, 3.0868078470230103, 3.357333183288574, 3.114835262298584, 3.112501859664917, 3.0548431873321533, 3.188770890235901, 3.1485564708709717, 3.1889638900756836, 3.07297420501709, 3.043259859085083, 2.9152339696884155, 3.0267523527145386, 3.089663863182068, 3.019289493560791, 3.145021677017212, 3.086936116218567, 3.1344226598739624, 3.0831538438796997, 3.0703225135803223, 3.0200140476226807, 2.9829360246658325, 3.1110236644744873, 3.070734143257141, 3.1052907705307007, 2.9857088327407837, 3.006813645362854, 2.971413016319275, 3.0020917654037476, 2.89842426776886, 2.928571105003357, 2.9190443754196167, 2.9309256076812744, 2.9074450731277466, 2.933281183242798, 2.9979218244552612, 2.936564803123474]",0.9296795708278962,0.8032496189868287,0.8052159739201304,0.8020602315306992,0.017965569177842353
21.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2361274945177139,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.421595215797424, 5.207362651824951, 5.353268027305603, 5.458448767662048, 5.315979599952698, 5.1285096406936646, 5.398425579071045, 5.149607062339783, 5.0992796421051025, 5.325530171394348, 5.136528491973877, 5.139548182487488, 5.177764415740967, 5.105610728263855, 5.100101590156555, 5.1858943700790405, 5.218980431556702, 5.177776575088501, 5.125306725502014, 5.204514503479004, 5.09681761264801, 5.183048486709595, 5.017967939376831, 5.192212462425232, 5.0315622091293335, 5.192232728004456, 5.08717143535614, 5.079359769821167, 5.003190398216248, 4.893558859825134, 4.932841777801514, 4.932952523231506, 4.965469598770142, 4.8667014837265015, 4.929235577583313, 4.813028573989868, 4.83726179599762, 4.858044147491455, 4.726400375366211, 4.739548325538635, 4.794529914855957, 4.869373917579651, 4.731049180030823, 4.656180143356323, 4.603098750114441, 4.895576238632202, 4.698184847831726, 4.648170590400696, 4.798246383666992, 4.541510105133057]",0.9314919530230534,0.8029884217397687,0.7860635696821516,0.8219259210784635,0.01366645978212242
15.0,3.0,256.0,256.0,,0.005,removal,0.0,0.2534386099617537,388.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.671495795249939, 4.6952143907547, 4.601661443710327, 4.721426486968994, 4.555177092552185, 4.483508348464966, 4.633046388626099, 4.688331961631775, 4.646539211273193, 4.568210244178772, 4.6412365436553955, 4.538881778717041, 4.427094101905823, 4.568776726722717, 4.491693496704102, 4.450614809989929, 4.470959544181824, 4.315602779388428, 4.4586663246154785, 4.4548419713974, 4.347560405731201, 4.454574346542358, 4.362128019332886, 4.35282576084137, 4.272873759269714, 4.404388189315796, 4.227174282073975, 4.284226059913635, 4.226121664047241, 4.406938791275024, 4.302003026008606, 4.259196162223816, 4.225513577461243, 4.233913779258728, 4.135455131530762, 4.2122251987457275, 4.257183909416199, 4.136042475700378, 4.220045685768127, 4.104047536849976, 4.066096186637878, 4.170265793800354, 3.994417190551758, 4.08422064781189, 4.004637360572815, 3.8636780977249146, 3.9891222715377808, 3.9945958852767944, 3.896919012069702, 3.9144442081451416]",0.9302957807742496,0.8029717940921344,0.7995110024449877,0.8079087658771862,0.009414903742605155
20.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2430879842009872,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3400344848632812, 3.2019832134246826, 3.485516667366028, 3.4815789461135864, 3.165868043899536, 3.3005810976028442, 3.500612735748291, 3.4188815355300903, 3.270756244659424, 3.3816362619400024, 3.2527331113815308, 3.2877578735351562, 3.374110221862793, 3.410241961479187, 3.1945064067840576, 3.5033438205718994, 3.2280309200286865, 3.241886854171753, 3.162425994873047, 3.322287082672119, 3.2770248651504517, 3.327290892601013, 3.188649892807007, 3.1634156703948975, 3.0233315229415894, 3.14201557636261, 3.214374542236328, 3.129482626914978, 3.2684969902038574, 3.2148702144622803, 3.268016815185547, 3.2149202823638916, 3.1814863681793213, 3.1348360776901245, 3.1043145656585693, 3.239478826522827, 3.1985234022140503, 3.2340251207351685, 3.1043096780776978, 3.130309581756592, 3.092456102371216, 3.12437105178833, 3.0063799619674683, 3.0251834392547607, 3.0386037826538086, 3.0535266399383545, 3.0334503650665283, 3.0520800352096558, 3.115434408187866, 3.061290979385376]",0.9305495142815717,0.8027920430370189,0.793806030969845,0.8127417447998897,0.014158784407235411
18.0,2.0,256.0,256.0,,0.005,removal,0.0,0.238959413424052,388.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.274343729019165, 3.1407835483551025, 3.4139697551727295, 3.407655119895935, 3.117324948310852, 3.233182430267334, 3.4374330043792725, 3.348600149154663, 3.2002722024917603, 3.312834858894348, 3.2017937898635864, 3.2284882068634033, 3.3002856969833374, 3.339418888092041, 3.1473827362060547, 3.421552300453186, 3.176559567451477, 3.174259066581726, 3.1135581731796265, 3.252399444580078, 3.2096070051193237, 3.2568176984786987, 3.1367297172546387, 3.1040529012680054, 2.9731991291046143, 3.0861294269561768, 3.14888858795166, 3.075349450111389, 3.201629161834717, 3.1527833938598633, 3.194471001625061, 3.146245837211609, 3.129303812980652, 3.075293779373169, 3.0418269634246826, 3.1712223291397095, 3.1328524351119995, 3.1701438426971436, 3.046419620513916, 3.0681949853897095, 3.0334337949752808, 3.061312198638916, 2.9579691886901855, 2.986422538757324, 2.975348114967346, 2.9922235012054443, 2.9640175104141235, 2.9899715185165405, 3.0543962717056274, 2.9952350854873657]",0.9304045237059592,0.8026686530636375,0.7946210268948656,0.8113632437825729,0.01594959026355826
22.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2910722393986787,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.1184271574020386, 3.0007539987564087, 3.2509769201278687, 3.2730700969696045, 2.952078104019165, 3.0932705402374268, 3.289776563644409, 3.211269497871399, 3.0667107105255127, 3.1722668409347534, 3.036284327507019, 3.080213785171509, 3.1571836471557617, 3.1918781995773315, 2.972479820251465, 3.2896822690963745, 3.0111641883850098, 3.035550594329834, 2.9422558546066284, 3.1121453046798706, 3.0660260915756226, 3.1251585483551025, 2.9747742414474487, 2.95495343208313, 2.823354482650757, 2.944493055343628, 3.0177336931228638, 2.9278974533081055, 3.0587027072906494, 3.0138527154922485, 3.0654252767562866, 3.012620449066162, 2.9711172580718994, 2.9275171756744385, 2.9066416025161743, 3.0305932760238647, 2.9991037845611572, 3.0328421592712402, 2.9133020639419556, 2.934497117996216, 2.894387722015381, 2.939121723175049, 2.801086902618408, 2.8233824968338013, 2.839677572250366, 2.867193818092346, 2.845216393470764, 2.862158417701721, 2.918784976005554, 2.864465355873108]",0.9263447875888068,0.802514028094197,0.8410757946210268,0.767386962616667,0.016963627233787266
20.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2451871958691578,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3208556175231934, 3.188655734062195, 3.4692587852478027, 3.4658210277557373, 3.1511491537094116, 3.2861528396606445, 3.4850940704345703, 3.40790855884552, 3.2566574811935425, 3.366246819496155, 3.2360057830810547, 3.272565007209778, 3.3561747074127197, 3.391477942466736, 3.179842710494995, 3.4880623817443848, 3.21506130695343, 3.226746678352356, 3.152565360069275, 3.3082776069641113, 3.26262104511261, 3.3114092350006104, 3.1772868633270264, 3.1474242210388184, 3.0071823596954346, 3.128952383995056, 3.197843551635742, 3.11472225189209, 3.254810094833374, 3.200429677963257, 3.2539995908737183, 3.1997499465942383, 3.167504072189331, 3.1237480640411377, 3.0913593769073486, 3.2259072065353394, 3.1839548349380493, 3.2204660177230835, 3.0912129878997803, 3.1182873249053955, 3.0774890184402466, 3.1096421480178833, 2.9926165342330933, 3.0093079805374146, 3.02398145198822, 3.041190266609192, 3.0220344066619873, 3.0379743576049805, 3.103073000907898, 3.0494439601898193]",0.9304045237059592,0.8024506683520444,0.793806030969845,0.8119785960506684,0.012951696695768457
15.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2305720727071682,384.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3628952503204346, 3.3129245042800903, 3.235307455062866, 3.3915377855300903, 3.1505545377731323, 3.21360981464386, 3.302536725997925, 3.178052544593811, 3.3180166482925415, 3.3032463788986206, 3.3764076232910156, 3.2962372303009033, 3.200805425643921, 3.1902958154678345, 3.33748996257782, 3.2841732501983643, 3.0409364700317383, 3.1379764080047607, 3.140586733818054, 3.158176064491272, 3.1270854473114014, 3.1277531385421753, 3.196407198905945, 3.2249598503112793, 3.1393914222717285, 3.133884906768799, 3.185488224029541, 3.072816014289856, 3.1917492151260376, 3.172563672065735, 3.152570962905884, 3.002237319946289, 3.0511035919189453, 2.9781209230422974, 3.1444605588912964, 3.0791537761688232, 3.0342304706573486, 2.994425654411316, 2.9660977125167847, 3.1058226823806763, 3.0469125509262085, 2.9075589179992676, 2.895659327507019, 3.0164140462875366, 3.0640538930892944, 2.9764167070388794, 2.9195977449417114, 3.0746450424194336, 3.0116246938705444, 2.9337055683135986]",0.9330143540669857,0.8022483982387217,0.7640586797066016,0.8444857587423571,0.02286206898594679
20.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2409208791715615,384.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.5675606727600098, 3.5039902925491333, 3.424930453300476, 3.6213048696517944, 3.285292863845825, 3.3663395643234253, 3.4863038063049316, 3.348361372947693, 3.493269443511963, 3.47702157497406, 3.5870498418807983, 3.484733462333679, 3.381508708000183, 3.3697946071624756, 3.5544129610061646, 3.447635531425476, 3.1915684938430786, 3.3190500736236572, 3.333240270614624, 3.324814200401306, 3.3177359104156494, 3.276515245437622, 3.380268931388855, 3.403625011444092, 3.308431029319763, 3.296190619468689, 3.382758140563965, 3.2407976388931274, 3.394160509109497, 3.3527668714523315, 3.349315881729126, 3.1685973405838013, 3.247068762779236, 3.1547194719314575, 3.3394933938980103, 3.2990986108779907, 3.2050458192825317, 3.191357374191284, 3.159397840499878, 3.3070778846740723, 3.245014786720276, 3.067036509513855, 3.080533504486084, 3.1937121152877808, 3.2817633152008057, 3.1711485385894775, 3.101732850074768, 3.2714390754699707, 3.205419659614563, 3.10267174243927]",0.9321444106133101,0.8020092021328851,0.7726161369193154,0.8337301587301587,0.023686265967536792
8.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2735251773033026,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.863879442214966, 3.79643714427948, 3.7867552042007446, 3.8578425645828247, 3.742709755897522, 3.644455313682556, 3.781259059906006, 3.6857247352600098, 3.615644693374634, 3.70523464679718, 3.628238797187805, 3.5788339376449585, 3.6448819637298584, 3.565547227859497, 3.5889925956726074, 3.55914044380188, 3.6202332973480225, 3.5761971473693848, 3.531867504119873, 3.5587382316589355, 3.477711319923401, 3.4986016750335693, 3.426241159439087, 3.501427173614502, 3.4061604738235474, 3.40490460395813, 3.3985066413879395, 3.36357581615448, 3.3480669260025024, 3.2789931297302246, 3.303709864616394, 3.3014979362487793, 3.281697988510132, 3.234535336494446, 3.241918444633484, 3.1618534326553345, 3.175426483154297, 3.167531132698059, 3.073486566543579, 3.1114271879196167, 3.0966814756393433, 3.1038492918014526, 3.033598780632019, 2.957826793193817, 2.9555540680885315, 3.0489088892936707, 2.9939146637916565, 2.8917375206947327, 2.961256265640259, 2.820017695426941]",0.9267072640278382,0.8015190440503417,0.8337408312958435,0.7719467118435238,0.03788285045982537
23.0,2.0,256.0,256.0,,0.005,removal,0.0,0.260237650643798,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.279018998146057, 5.076593279838562, 5.212483644485474, 5.3253490924835205, 5.183825254440308, 4.988734006881714, 5.2645251750946045, 5.008771538734436, 4.9639575481414795, 5.204541087150574, 4.994309067726135, 5.012721657752991, 5.055688858032227, 4.970948696136475, 4.9615219831466675, 5.068153262138367, 5.087668299674988, 5.051338076591492, 5.010267019271851, 5.060798525810242, 4.9730775356292725, 5.049485206604004, 4.8803839683532715, 5.059370040893555, 4.89557158946991, 5.083553314208984, 4.958130478858948, 4.960236072540283, 4.867061376571655, 4.758724093437195, 4.800327658653259, 4.799718499183655, 4.8390644788742065, 4.744813084602356, 4.802292585372925, 4.691310286521912, 4.715401887893677, 4.741991877555847, 4.61345374584198, 4.619789361953735, 4.670985579490662, 4.755596399307251, 4.6114349365234375, 4.549607992172241, 4.482289671897888, 4.782759308815002, 4.586305499076843, 4.546314597129822, 4.696923732757568, 4.433845281600952]",0.9284471509351893,0.8013702812085688,0.812958435207824,0.7905094034126292,0.0275878221359939
23.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2601506400163745,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.275958299636841, 5.0579705238342285, 5.205117106437683, 5.317129373550415, 5.176672697067261, 4.981389045715332, 5.258577823638916, 5.003325939178467, 4.9563820362091064, 5.197488903999329, 4.988194584846497, 5.004721403121948, 5.037486910820007, 4.9622732400894165, 4.955143213272095, 5.061279296875, 5.070149540901184, 5.04474413394928, 4.991976022720337, 5.05300498008728, 4.967134356498718, 5.042443752288818, 4.873454570770264, 5.0514209270477295, 4.888047575950623, 5.076562285423279, 4.951688885688782, 4.943480730056763, 4.860128998756409, 4.755549669265747, 4.791617393493652, 4.792194962501526, 4.830981373786926, 4.735979437828064, 4.794961452484131, 4.683414340019226, 4.712097764015198, 4.731658339500427, 4.60799503326416, 4.604506015777588, 4.664388418197632, 4.747215151786804, 4.6043912172317505, 4.540352821350098, 4.474972486495972, 4.777992606163025, 4.577695250511169, 4.537801623344421, 4.689320921897888, 4.4259737730026245]",0.928664636798608,0.8012938663053695,0.8092909535452323,0.7941071428571429,0.010919927534478967
14.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2366734824531147,384.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.255981683731079, 3.207539677619934, 3.1318199634552, 3.283676505088806, 3.064575672149658, 3.1217747926712036, 3.2011303901672363, 3.0833256244659424, 3.213831663131714, 3.195459246635437, 3.265294671058655, 3.195463180541992, 3.1016805171966553, 3.0931005477905273, 3.2260125875473022, 3.1836891174316406, 2.9499603509902954, 3.0380553007125854, 3.0388851165771484, 3.058790922164917, 3.0254591703414917, 3.032264471054077, 3.095604181289673, 3.1233097314834595, 3.042569398880005, 3.035761833190918, 3.08162522315979, 2.976749539375305, 3.084081768989563, 3.0682270526885986, 3.041558265686035, 2.9109936952590942, 2.9450230598449707, 2.881980299949646, 3.0381301641464233, 2.9754849672317505, 2.9393582344055176, 2.8933688402175903, 2.870561718940735, 3.002299427986145, 2.9433807134628296, 2.814645528793335, 2.798559784889221, 2.91029953956604, 2.9559611082077026, 2.8727208375930786, 2.8193644285202026, 2.971088171005249, 2.910436749458313, 2.834779739379883]",0.9319269247498911,0.80108703735438,0.7701711491442542,0.8346504217958255,0.01727065233584724
19.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2655043374037791,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.9421021938323975, 4.792977809906006, 4.893754363059998, 4.9909892082214355, 4.860602140426636, 4.697747111320496, 4.9318013191223145, 4.715845704078674, 4.674937963485718, 4.8799872398376465, 4.706056594848633, 4.701359748840332, 4.742784261703491, 4.684728980064392, 4.669730544090271, 4.742617726325989, 4.781602263450623, 4.731205940246582, 4.695698142051697, 4.757139563560486, 4.657667517662048, 4.732528924942017, 4.587400674819946, 4.741069197654724, 4.594727277755737, 4.722304463386536, 4.641611218452454, 4.646692872047424, 4.56997549533844, 4.46337890625, 4.514442324638367, 4.504268765449524, 4.538869738578796, 4.452254295349121, 4.495772480964661, 4.389149904251099, 4.404842495918274, 4.435996413230896, 4.310132384300232, 4.340688347816467, 4.372320294380188, 4.434526681900024, 4.309564113616943, 4.244069337844849, 4.192511320114136, 4.457077145576477, 4.278851270675659, 4.23211395740509, 4.361021518707275, 4.134599685668945]",0.9284471509351893,0.8007189188397734,0.8092909535452323,0.7926240426240426,0.025309943881702462
8.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2526703859569005,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.041595697402954, 3.9637563228607178, 3.957387685775757, 4.026711940765381, 3.9100940227508545, 3.809515118598938, 3.9505913257598877, 3.846513509750366, 3.774386167526245, 3.8697471618652344, 3.791169762611389, 3.736958146095276, 3.807083249092102, 3.7215468883514404, 3.7504923343658447, 3.715187668800354, 3.7854114770889282, 3.732742190361023, 3.6912676095962524, 3.716848373413086, 3.630337119102478, 3.656159520149231, 3.5842994451522827, 3.6561204195022583, 3.55460524559021, 3.5535473823547363, 3.552018880844116, 3.5149683952331543, 3.498171329498291, 3.4284993410110474, 3.4493714570999146, 3.447082996368408, 3.428180456161499, 3.3836554288864136, 3.3889771699905396, 3.3019975423812866, 3.320205330848694, 3.3120903968811035, 3.211375594139099, 3.247815251350403, 3.236947178840637, 3.2431960105895996, 3.17113196849823, 3.092333436012268, 3.089006245136261, 3.1838237047195435, 3.1259198784828186, 3.0206932425498962, 3.0931257009506226, 2.946052312850952]",0.9284471509351893,0.8006008679203294,0.8092909535452323,0.7922980667676907,0.04516293450551669
23.0,2.0,256.0,256.0,,0.005,removal,0.0,0.29231235065318,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[4.956888914108276, 4.7543559074401855, 4.900059461593628, 4.9991618394851685, 4.876646518707275, 4.691923141479492, 4.94581937789917, 4.700338840484619, 4.652157187461853, 4.892023205757141, 4.693608403205872, 4.70852255821228, 4.731510043144226, 4.681496739387512, 4.665273666381836, 4.764231085777283, 4.763803243637085, 4.737519025802612, 4.704180359840393, 4.75967800617218, 4.676288962364197, 4.7427191734313965, 4.591341853141785, 4.746333599090576, 4.595640540122986, 4.771341919898987, 4.655802130699158, 4.65234112739563, 4.567592978477478, 4.470962762832642, 4.507034420967102, 4.513525366783142, 4.541846752166748, 4.4567424058914185, 4.509652733802795, 4.412000775337219, 4.425824999809265, 4.454646825790405, 4.332640290260315, 4.334706544876099, 4.386264085769653, 4.466363549232483, 4.332832455635071, 4.267024993896484, 4.201611757278442, 4.488545298576355, 4.306972861289978, 4.266016960144043, 4.397453546524048, 4.156717300415039]",0.9258373205741626,0.8003486178328275,0.8374083129584352,0.7672035065496476,0.02081704731095499
18.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2262588729193569,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.375381827354431, 3.225232720375061, 3.511510133743286, 3.5009533166885376, 3.205448865890503, 3.326916813850403, 3.5282329320907593, 3.44963800907135, 3.289567232131958, 3.4082835912704468, 3.285887837409973, 3.318816900253296, 3.3932000398635864, 3.4335246086120605, 3.236003041267395, 3.519191026687622, 3.2658125162124634, 3.2645485401153564, 3.201349377632141, 3.3468189239501953, 3.30063259601593, 3.3447487354278564, 3.2247467041015625, 3.192768692970276, 3.057626247406006, 3.1741024255752563, 3.239813446998596, 3.1631386280059814, 3.2920095920562744, 3.2407482862472534, 3.289400100708008, 3.2368303537368774, 3.217290759086609, 3.1617807149887085, 3.132869243621826, 3.2618569135665894, 3.220424175262451, 3.2601161003112793, 3.133064389228821, 3.1542506217956543, 3.1197413206100464, 3.1447196006774902, 3.038050055503845, 3.0746041536331177, 3.060732364654541, 3.077849864959717, 3.048267364501953, 3.0758942365646362, 3.140810966491699, 3.0793997049331665]",0.9315644483108597,0.8002572957771316,0.7693561532192339,0.8350061703987254,0.012165632565710915
16.0,2.0,256.0,256.0,,0.005,removal,0.0,0.2108423251352201,384.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.576775312423706, 3.531793236732483, 3.4543216228485107, 3.616264224052429, 3.3459354639053345, 3.4133832454681396, 3.5202680826187134, 3.3883798122406006, 3.52973735332489, 3.5125962495803833, 3.601649522781372, 3.517678380012512, 3.4085363149642944, 3.397182822227478, 3.561142683029175, 3.500031352043152, 3.234905958175659, 3.345983386039734, 3.346402168273926, 3.35589063167572, 3.3343803882598877, 3.32858145236969, 3.4065150022506714, 3.4374043941497803, 3.3448967933654785, 3.3396302461624146, 3.402596950531006, 3.2780940532684326, 3.4055709838867188, 3.3857243061065674, 3.3631389141082764, 3.203245162963867, 3.2571383714675903, 3.17670214176178, 3.3552348613739014, 3.29357647895813, 3.2401232719421387, 3.2001832723617554, 3.1689666509628296, 3.319870710372925, 3.2577857971191406, 3.100926995277405, 3.0934215784072876, 3.2190788984298706, 3.281145691871643, 3.1827001571655273, 3.1170647144317627, 3.282732129096985, 3.2197866439819336, 3.131346583366394]",0.9327968682035668,0.8001243581514763,0.7567237163814181,0.8489083791312204,0.0266923732789049
16.0,2.0,256.0,256.0,,0.005,removal,0.0,0.21905191267841592,264.3333333333333,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3258049488067627, 3.1742382049560547, 3.452432632446289, 3.437098741531372, 3.1693326234817505, 3.269202470779419, 3.475870370864868, 3.3817914724349976, 3.2344107627868652, 3.354963541030884, 3.245299458503723, 3.272376537322998, 3.3374922275543213, 3.3747880458831787, 3.198038935661316, 3.4586037397384644, 3.229151487350464, 3.205834150314331, 3.1682708263397217, 3.280825138092041, 3.2485538721084595, 3.2813053131103516, 3.1838936805725098, 3.151746392250061, 3.022244691848755, 3.1239715814590454, 3.190909266471863, 3.11151659488678, 3.2350977659225464, 3.1880849599838257, 3.2250170707702637, 3.175277590751648, 3.1729923486709595, 3.112341284751892, 3.0704656839370728, 3.200703740119934, 3.1611679792404175, 3.2022053003311157, 3.0808255672454834, 3.0951491594314575, 3.066043257713318, 3.0854209661483765, 2.9937018156051636, 3.033622622489929, 3.0072243213653564, 3.0166382789611816, 2.9881359338760376, 3.0189558267593384, 3.0839098691940308, 3.014264464378357]",0.9319994200376976,0.7999723742172301,0.7636511817440913,0.8415846522748041,0.008757387436100227
20.0,2.0,256.0,256.0,,0.005,removal,0.0,0.261676293167266,384.0,mean,GCNConv,1024.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[5.056182861328125, 4.883478045463562, 4.998752951622009, 5.1003923416137695, 4.968247652053833, 4.799718499183655, 5.040790677070618, 4.808778882026672, 4.7721662521362305, 4.988816142082214, 4.807947635650635, 4.803621768951416, 4.852373480796814, 4.785063147544861, 4.767379641532898, 4.850487470626831, 4.888712167739868, 4.837841033935547, 4.805352091789246, 4.858632206916809, 4.7627763748168945, 4.841922640800476, 4.686955809593201, 4.848867297172546, 4.701467394828796, 4.838305473327637, 4.748821973800659, 4.755243301391602, 4.6722235679626465, 4.559921860694885, 4.607900619506836, 4.60445499420166, 4.6402342319488525, 4.552502155303955, 4.600672245025635, 4.489847779273987, 4.512314677238464, 4.536958813667297, 4.41231095790863, 4.430251836776733, 4.473931670188904, 4.543741464614868, 4.4125765562057495, 4.347721099853516, 4.295468211174011, 4.567453026771545, 4.386504888534546, 4.33753764629364, 4.46924352645874, 4.235061287879944]",0.9273597216180948,0.7997285914296862,0.8166259168704156,0.7837721595765212,0.029136162154861225
