K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std
7.0,2.0,128.0,256.0,,0.0041568991704528,removal,0.0,0.2527677233012715,366.6,sum,GATConv,10.0,9.0,1.0,500.0,0.8980980879444134,0.8686899592717374,0.8439365079365079,0.894942628345363,"[53.52750778198242, 50.557062566280365, 46.39799267053604, 41.991994738578796, 36.52743750810623, 31.777042001485825, 27.138595789670944, 23.434680819511414, 20.028293907642365, 17.796484857797623, 15.350954875349998, 13.202272355556488, 11.94946052134037, 10.6006680727005, 9.573520317673683, 8.545144706964493, 7.73805546015501, 7.072914861142635, 6.536651700735092, 5.9068808779120445, 5.434844091534615, 5.082110196352005, 4.741401448845863, 4.355438910424709, 4.103456262499094, 3.7863320522010326, 3.565493330359459, 3.398117508739233, 3.1455860808491707, 2.9240662809461355, 2.7815254740417004, 2.6331085860729218, 2.470591399818659, 2.3652726262807846, 2.2458500135689974, 2.132981972768903, 2.022047631442547, 1.9211514424532652, 1.8699601143598557, 1.7604611963033676, 1.6663854103535414, 1.6117760241031647, 1.5204858612269163, 1.4491604007780552, 1.4194733072072268, 1.3477846998721361, 1.275186924263835, 1.2283216789364815, 1.185699887573719, 1.137429448775947]",0.0017819478128484015
8.0,2.0,128.0,256.0,,0.0028511865768288,removal,0.0,0.2489743205106428,366.6,sum,GATConv,10.0,7.0,1.0,500.0,0.8986965562712379,0.8686409808074878,0.8386285714285714,0.9008837815920341,"[56.404108226299286, 55.04717469215393, 52.66751217842102, 50.29216820001602, 46.66264325380325, 43.27632963657379, 39.40053537487984, 35.967359483242035, 32.21974131464958, 29.849133729934692, 26.443806260824203, 23.297859638929367, 21.46163097023964, 19.36354647576809, 17.676428258419037, 15.915553167462349, 14.509796902537346, 13.33723683655262, 12.37637659907341, 11.228233471512794, 10.396495163440704, 9.727073982357979, 9.083461359143257, 8.382105246186256, 7.908258736133575, 7.3064597100019455, 6.8971512615680695, 6.5654381737113, 6.094291627407074, 5.667379125952721, 5.4066027626395226, 5.12507589161396, 4.814931757748127, 4.609074026346207, 4.379317432641983, 4.1545065231621265, 3.951293606311083, 3.7499325312674046, 3.6591249108314514, 3.445427995175123, 3.260272704064846, 3.15577083081007, 2.9841181002557278, 2.8430079706013203, 2.7862105071544647, 2.648112077265978, 2.5082976296544075, 2.4167212694883347, 2.337599018588662, 2.2408190686255693]",0.003614124272540915
8.0,2.0,128.0,256.0,,0.0035791746395631998,removal,0.0,0.24871000148103423,366.6,sum,GATConv,10.0,8.0,1.0,500.0,0.8985646903687172,0.8686119300571598,0.8395174603174602,0.8997991734126879,"[56.08365613222122, 54.02167618274689, 50.82877320051193, 47.4107591509819, 42.573892295360565, 38.10287594795227, 33.44614306092262, 29.457481026649475, 25.544917047023773, 22.95601001381874, 19.91727566719055, 17.229793295264244, 15.626959845423698, 13.933764725923538, 12.604551061987877, 11.246714815497398, 10.195144429802895, 9.32168896496296, 8.6183912307024, 7.784430332481861, 7.17606670409441, 6.703798227012157, 6.253884978592396, 5.7451246455311775, 5.414513472467661, 4.991120085120201, 4.707158103585243, 4.474330753087997, 4.147931061685085, 3.857360143214464, 3.6704114750027657, 3.4768474623560905, 3.265281267464161, 3.120120905339718, 2.964339919388294, 2.8113224133849144, 2.670226026326418, 2.534915827214718, 2.4699859637767076, 2.324601160362363, 2.2000199761241674, 2.1275587882846594, 2.0089232977479696, 1.9129214324057102, 1.876111213117838, 1.779744802042842, 1.6854069102555513, 1.6231337040662766, 1.568808050826192, 1.5037433467805386]",0.0027488552489187733
8.0,2.0,128.0,256.0,,0.0043884639372748,removal,0.0,0.2568678315743788,366.6,sum,GATConv,10.0,7.0,1.0,500.0,0.8974894760866257,0.8683449556749727,0.8464253968253969,0.8914308130922228,"[55.816523015499115, 52.96015918254852, 48.65095126628876, 43.97032052278519, 37.94969496130943, 32.611868768930435, 27.53632378578186, 23.474348068237305, 19.825103014707565, 17.44882233440876, 14.939751923084259, 12.774085506796837, 11.492697194218636, 10.155583038926125, 9.144961923360825, 8.129823617637157, 7.339443065226078, 6.709656544029713, 6.181274577975273, 5.572901293635368, 5.134478762745857, 4.785178620368242, 4.463035825639963, 4.09043376147747, 3.8516049794852734, 3.5487773343920708, 3.3418974839150906, 3.1787707209587097, 2.944701239466667, 2.7385286074131727, 2.601716410368681, 2.463036399334669, 2.3144398126751184, 2.2082858700305223, 2.0973474234342575, 1.9929509554058313, 1.8890608679503202, 1.792038768529892, 1.7430939357727766, 1.6424871571362019, 1.5537000391632318, 1.500015877187252, 1.416549876332283, 1.3504600059241056, 1.3219055719673634, 1.2559080552309752, 1.1882978286594152, 1.143870374187827, 1.1051613939926028, 1.059116231277585]",0.002423935903609814
8.0,2.0,128.0,256.0,,0.004502699371429,removal,0.0,0.261377425427913,366.6,sum,GATConv,10.0,6.0,1.0,500.0,0.8971040219100269,0.8683354689920055,0.8495492063492064,0.8879755420174236,"[55.64131808280945, 52.6975092291832, 48.22667360305786, 43.373094379901886, 37.212999522686005, 31.7870092689991, 26.725016117095947, 22.688238233327866, 19.12181344628334, 16.782103031873703, 14.343941062688828, 12.241220355033875, 11.01403322815895, 9.728047236800194, 8.753793716430664, 7.78271958231926, 7.0294435396790504, 6.415604084730148, 5.916881687939167, 5.331640474498272, 4.908194959163666, 4.575351852923632, 4.264135234057903, 3.9121790304780006, 3.6777375899255276, 3.3923929035663605, 3.1958528719842434, 3.0384635739028454, 2.81321731954813, 2.61712085083127, 2.4844998195767403, 2.3527580313384533, 2.2099115755409002, 2.109235590323806, 2.0042420476675034, 1.902376277372241, 1.8020091280341148, 1.712350396439433, 1.664197402074933, 1.5681299343705177, 1.484307600185275, 1.4328090995550156, 1.3526316154748201, 1.2908137422055006, 1.2628518380224705, 1.1997318249195814, 1.1348989950492978, 1.0923075713217258, 1.0554689075797796, 1.0112327300012112]",0.0025746660708540208
8.0,2.0,128.0,256.0,,0.0039344500796399,removal,0.0,0.2765741852989105,366.6,sum,GATConv,10.0,5.0,1.0,500.0,0.8964244053354973,0.8683344474780197,0.8551365079365081,0.8819471933841327,"[55.89596635103226, 53.484217286109924, 49.897844195365906, 45.88490718603134, 40.519921243190765, 35.652178436517715, 30.695781499147415, 26.633015632629395, 22.826680183410645, 20.282300293445587, 17.476191148161888, 15.039195656776428, 13.573511525988579, 12.041467308998108, 10.860275596380234, 9.67205324023962, 8.769667409360409, 8.003369472920895, 7.382480904459953, 6.665420085191727, 6.143985442817211, 5.734210081398487, 5.3324084132909775, 4.912953324615955, 4.622204061597586, 4.261606499552727, 4.012475401163101, 3.8184354826807976, 3.5331149213016033, 3.2859797589480877, 3.127038288861513, 2.9602355509996414, 2.7780076563358307, 2.6552653163671494, 2.5275769755244255, 2.391019754111767, 2.2703238055109978, 2.1595750376582146, 2.100269826129079, 1.9775122310966253, 1.8678912986069918, 1.807864649221301, 1.707175923511386, 1.6250972654670477, 1.5931103564798832, 1.5145017243921757, 1.4301128908991814, 1.3799196425825357, 1.3307296354323626, 1.2751097930595279]",0.001330918574081235
8.0,2.0,128.0,256.0,,0.0043369010155993,removal,0.0,0.2685579111006972,366.6,sum,GATConv,10.0,6.0,1.0,500.0,0.8966475630166861,0.8682707911677277,0.8528253968253969,0.8842913460141283,"[55.89125406742096, 53.13245218992233, 48.94743651151657, 44.25287228822708, 38.281258165836334, 32.99568098783493, 27.894470244646072, 23.83016887307167, 20.17654538154602, 17.770456820726395, 15.20881225168705, 13.010321006178856, 11.724231585860252, 10.365764409303665, 9.3186204880476, 8.294567070901394, 7.504014849662781, 6.839596450328827, 6.3165610656142235, 5.68829195946455, 5.241751573979855, 4.883952457457781, 4.547188259661198, 4.182813175022602, 3.9361771270632744, 3.624030474573374, 3.417658019810915, 3.2512189745903015, 3.006922669708729, 2.794505540281534, 2.656215462833643, 2.517135415226221, 2.3612645491957664, 2.2541057728230953, 2.1424844693392515, 2.0315259024500847, 1.9299677852541208, 1.8326539918780327, 1.7829953357577324, 1.6762603260576725, 1.5866264682263136, 1.5328228864818811, 1.447960987687111, 1.3790485505014658, 1.3521239515393972, 1.2835889104753733, 1.2135877534747124, 1.1693467739969492, 1.128566219471395, 1.0812725089490414]",0.0023385462622069497
8.0,2.0,128.0,256.0,,0.0039724401464852,removal,0.0,0.2615674743398433,366.6,sum,GATConv,10.0,4.0,1.0,500.0,0.8972663184054369,0.8682342663421094,0.8474412698412699,0.8900768419751517,"[55.97651320695877, 53.54360032081604, 49.85246169567108, 45.80219113826752, 40.374747693538666, 35.44238370656967, 30.49228397011757, 26.392499029636383, 22.61288857460022, 20.049897640943527, 17.27457122504711, 14.858974739909172, 13.398784309625626, 11.895844146609306, 10.725395023822784, 9.548271879553795, 8.637444652616978, 7.898863568902016, 7.272586114704609, 6.577002562582493, 6.048767790198326, 5.653297573328018, 5.264368653297424, 4.8395752757787704, 4.5551718063652515, 4.199407909065485, 3.952124871313572, 3.7570326402783394, 3.485212828963995, 3.2385332249104977, 3.079764422029257, 2.916210051625967, 2.7368858195841312, 2.6157498881220818, 2.4870850145816803, 2.356592558324337, 2.2346155382692814, 2.127539174631238, 2.067025562748313, 1.9492599349468946, 1.8415897879749537, 1.779422253370285, 1.680795954540372, 1.5992885828018188, 1.5671626888215542, 1.4905029479414225, 1.4094037134200335, 1.3585838209837675, 1.3099153079092503, 1.256843482144177]",0.0007975940525070073
9.0,2.0,128.0,256.0,,0.0040579622032014,removal,0.0,0.2672277548775902,366.6,sum,GATConv,10.0,4.0,1.0,500.0,0.8969417254146167,0.8682323002450303,0.8501079365079365,0.8871476314318226,"[57.66658532619476, 55.56725591421127, 51.99235266447067, 47.970618307590485, 42.26355051994324, 36.98576998710632, 31.63133692741394, 27.210326492786407, 23.118024200201035, 20.377311140298843, 17.458179503679276, 14.946200117468834, 13.42554198205471, 11.864099979400635, 10.675324022769928, 9.473551325500011, 8.565396308898926, 7.808971680700779, 7.186618156731129, 6.485826052725315, 5.959755048155785, 5.566151514649391, 5.173834040760994, 4.754508920013905, 4.467008605599403, 4.121630694717169, 3.876947183161974, 3.687026411294937, 3.413599871098995, 3.170338947325945, 3.015989188104868, 2.8526583313941956, 2.6790582053363323, 2.559858124703169, 2.4309509061276913, 2.304094932973385, 2.184596262872219, 2.07769831456244, 2.0210135765373707, 1.902377113699913, 1.7971618250012398, 1.736810751259327, 1.6413790881633759, 1.5622692238539457, 1.5298493970185518, 1.4545970372855663, 1.374892694875598, 1.3251550793647766, 1.2776232212781906, 1.2253902778029442]",0.0015843556729452076
8.0,2.0,128.0,256.0,,0.0050060513420609,removal,0.0,0.2524183774127249,366.6,sum,GATConv,10.0,10.0,1.0,500.0,0.8973677537150684,0.8682308079719236,0.8465777777777779,0.8910213808702983,"[55.57549637556076, 52.1119909286499, 46.89860552549362, 41.15494894981384, 34.47149458527565, 28.76161301136017, 23.668406456708908, 19.832230269908905, 16.52313232421875, 14.422450989484787, 12.250425800681114, 10.437620535492897, 9.344727657735348, 8.252473942935467, 7.40803225338459, 6.572145961225033, 5.928127333521843, 5.41365011036396, 4.977539122104645, 4.488483540713787, 4.135588265955448, 3.850868981331587, 3.586220372468233, 3.2915004529058933, 3.0974362157285213, 2.852589387446642, 2.683151241391897, 2.55088597163558, 2.3667269852012396, 2.1978421732783318, 2.0882115475833416, 1.9771887343376875, 1.8559359908103943, 1.7708824276924133, 1.6841292846947908, 1.5955895278602839, 1.5129702612757683, 1.4370818305760622, 1.3963832538574934, 1.3151647485792637, 1.2445423379540443, 1.2025611512362957, 1.1340988781303167, 1.080620831809938, 1.0593200782313943, 1.0046866685152054, 0.9503518948331475, 0.9166381293907762, 0.8840474942699075, 0.8466938538476825]",0.0007846219362242779
8.0,2.0,128.0,256.0,,0.0040245916234192,removal,0.0,0.24976315760461126,366.6,sum,GATConv,10.0,7.0,1.0,500.0,0.8980778008824872,0.8682031222105081,0.8405079365079364,0.8977879315810118,"[55.958677649497986, 53.47103148698807, 49.694015979766846, 45.57402801513672, 40.072594165802, 35.086973398923874, 30.115464866161346, 26.003597110509872, 22.207073867321014, 19.71117775142193, 16.9507365077734, 14.554633632302284, 13.144845187664032, 11.652147874236107, 10.496285542845726, 9.345973372459412, 8.460596613585949, 7.723258301615715, 7.12269301712513, 6.435244537889957, 5.919342868030071, 5.52498771995306, 5.148559011518955, 4.727850072085857, 4.452050123363733, 4.104957275092602, 3.8653760254383087, 3.675269741564989, 3.4076918102800846, 3.165260948240757, 3.0114737674593925, 2.851425003260374, 2.6770568303763866, 2.5572463124990463, 2.4273493345826864, 2.3054376989603043, 2.1880426555871964, 2.0756433997303247, 2.021103948354721, 1.9038722924888134, 1.7993722911924124, 1.7393407858908176, 1.6417875364422798, 1.5635090321302414, 1.5311681870371103, 1.4555486757308245, 1.3780144061893225, 1.3251640480011702, 1.2794086709618568, 1.228084814734757]",0.0027684185370150456
8.0,2.0,128.0,256.0,,0.0040178311615847,removal,0.0,0.25799428010152,366.6,sum,GATConv,10.0,7.0,1.0,500.0,0.8972460313435107,0.8681175328338062,0.8467555555555556,0.8905881829225356,"[55.99761098623276, 53.539243042469025, 49.792546689510345, 45.64790993928909, 40.135883808135986, 35.14330539107323, 30.18145501613617, 26.066149801015854, 22.291479498147964, 19.761611223220825, 17.015053391456604, 14.607923835515976, 13.175433203577995, 11.688617929816246, 10.541014477610588, 9.378217712044716, 8.487249441444874, 7.754574611783028, 7.143615677952766, 6.452630780637264, 5.936189606785774, 5.550098434090614, 5.16716555505991, 4.748466320335865, 4.466586362570524, 4.119689583778381, 3.8807837441563606, 3.689214061945677, 3.420460443943739, 3.175634130835533, 3.0208502151072025, 2.86135708168149, 2.68496485427022, 2.5653017424046993, 2.438843499869108, 2.312761392444372, 2.1939269192516804, 2.086364720016718, 2.029011372476816, 1.9116995707154274, 1.8056200500577688, 1.7457161899656057, 1.6487259306013584, 1.5696678645908833, 1.538152677938342, 1.46197465993464, 1.3817074690014124, 1.3317816592752934, 1.2855726685374975, 1.2318424209952354]",0.0023505052288231953
8.0,2.0,256.0,256.0,,0.0046356092295811,removal,0.0,0.2643739327812976,366.6,sum,GATConv,10.0,2.0,1.0,500.0,0.8983618197494548,0.8680019751060228,0.8366984126984127,0.9017605976675597,"[57.31425750255585, 52.731694757938385, 48.73165625333786, 43.12191313505173, 37.468737959861755, 30.702087938785553, 26.610538214445114, 22.19711685180664, 18.951504468917847, 16.129709288477898, 13.860863134264946, 12.219760239124298, 10.628183543682098, 9.52886850386858, 8.342651389539242, 7.674615830183029, 6.775578886270523, 6.21690871566534, 5.664890930056572, 5.195779822766781, 4.808586712926626, 4.433513689786196, 4.102769181132317, 3.773499544709921, 3.5365638323128223, 3.31642522290349, 3.101387705653906, 2.9029638320207596, 2.728104118257761, 2.561308056116104, 2.4113909378647804, 2.2938940674066544, 2.1909126210957766, 2.0476149320602417, 1.9478968977928162, 1.846990903839469, 1.752321494743228, 1.6708535980433226, 1.5966770648956299, 1.5121516697108746, 1.443642383441329, 1.3786889277398586, 1.3270171135663986, 1.257943863980472, 1.1903629023581743, 1.1546526784077287, 1.1060186894610524, 1.055560722015798, 1.0138166593387723, 0.982669553719461]",0.0019002097564636534
7.0,2.0,128.0,256.0,,0.0031219719924172,removal,0.0,0.2515753942433762,366.6,sum,GATConv,10.0,9.0,1.0,500.0,0.8978242126084091,0.8679852046976487,0.8410158730158731,0.8967462780001723,"[53.943046152591705, 51.983211040496826, 49.15280640125275, 46.252254009246826, 42.16661715507507, 38.53032225370407, 34.55862632393837, 31.089163452386856, 27.539257496595383, 25.249778866767883, 22.267797082662582, 19.527943551540375, 17.921486124396324, 16.124294221401215, 14.692504361271858, 13.213537126779556, 12.046752005815506, 11.069325342774391, 10.270556569099426, 9.313950046896935, 8.610575698316097, 8.071718260645866, 7.543364189565182, 6.947669140994549, 6.560280591249466, 6.063964560627937, 5.721983417868614, 5.45191790163517, 5.060484297573566, 4.7073634415864944, 4.486222684383392, 4.25298460945487, 4.000393338501453, 3.8275224827229977, 3.63709382340312, 3.457052443176508, 3.281411949545145, 3.119071885943413, 3.0407103672623634, 2.863071385771036, 2.7128142714500427, 2.621130034327507, 2.4791124165058136, 2.361404689028859, 2.3153556026518345, 2.1983623914420605, 2.0841970033943653, 2.006697189062834, 1.9403711929917336, 1.8612899985164404]",0.0014800451863178606
7.0,2.0,128.0,256.0,,0.0042375666079381,removal,0.0,0.2734054210075013,366.6,sum,GATConv,10.0,5.0,1.0,500.0,0.896089668813714,0.8679294833585374,0.8548571428571428,0.8814109898324924,"[53.49944895505905, 50.44474512338638, 46.253666400909424, 41.666858553886414, 36.11838957667351, 31.303083777427673, 26.62286213040352, 22.940267086029053, 19.575611114501953, 17.348231062293053, 14.931869551539421, 12.842263340950012, 11.600724145770073, 10.293661743402481, 9.297258853912354, 8.285570584237576, 7.5132415890693665, 6.868163727223873, 6.341692969202995, 5.732722565531731, 5.281837895512581, 4.92788090929389, 4.590666867792606, 4.22851625084877, 3.9876787699759007, 3.667409311980009, 3.4562626220285892, 3.289490770548582, 3.0515799932181835, 2.8340144138783216, 2.694461055099964, 2.553749158978462, 2.3955371119081974, 2.289453774690628, 2.182309377938509, 2.0627280939370394, 1.9592369571328163, 1.8659017272293568, 1.8126820679754019, 1.7072590347379446, 1.6140583362430334, 1.5604782663285732, 1.4734105058014393, 1.4033585283905268, 1.374552784487605, 1.3073694445192814, 1.2346769757568836, 1.1916651092469692, 1.148831533268094, 1.1000744700431824]",0.0015149220932775783
7.0,2.0,128.0,256.0,,0.0050768584369333,removal,0.0,0.286005270121284,366.6,sum,GATConv,10.0,10.0,1.0,500.0,0.89513617690318,0.8679230123785672,0.8626539682539682,0.8732679227721734,"[53.1548615694046, 49.28839522600174, 43.89485013484955, 38.17534285783768, 31.709319233894348, 26.4622865319252, 21.799994975328445, 18.346918120980263, 15.372785985469818, 13.45508199930191, 11.464835479855537, 9.797365456819534, 8.807383954524994, 7.7823242992162704, 6.995176002383232, 6.217461816966534, 5.631492435932159, 5.142755568027496, 4.737283684313297, 4.276214435696602, 3.9338989928364754, 3.6764172092080116, 3.416241057217121, 3.1427591405808926, 2.960846595466137, 2.7231953032314777, 2.5661173313856125, 2.441566701978445, 2.259330941364169, 2.100625727325678, 1.9990241304039955, 1.8922969158738852, 1.7732470855116844, 1.6924081351608038, 1.613172348588705, 1.5291080493479967, 1.450184354558587, 1.3796759471297264, 1.3380739409476519, 1.2599670253694057, 1.1933758240193129, 1.1546002980321646, 1.0874526146799326, 1.0360800549387932, 1.0167207019403577, 0.9638347299769521, 0.9100561290979385, 0.8795695854350924, 0.8474052511155605, 0.8107290342450142]",0.0005244279909620641
7.0,2.0,128.0,256.0,,0.0050611191035484,removal,0.0,0.3109626232273865,366.6,sum,GATConv,10.0,11.0,1.0,500.0,0.8937769437541208,0.8679061345261173,0.8737015873015874,0.8621943616145208,"[53.18619555234909, 49.38973659276962, 43.98169004917145, 38.213309586048126, 31.834177941083908, 26.570302456617355, 21.902393400669098, 18.441719323396683, 15.468344449996948, 13.522600531578064, 11.555385872721672, 9.868451312184334, 8.866749741137028, 7.842802591621876, 7.046278893947601, 6.254288740456104, 5.663641527295113, 5.181171961128712, 4.764854706823826, 4.302754495292902, 3.9570459872484207, 3.710134133696556, 3.4411787427961826, 3.162714097648859, 2.9783041700720787, 2.7423716448247433, 2.582325842231512, 2.4538967683911324, 2.275338441133499, 2.114197477698326, 2.011104576289654, 1.902640987187624, 1.7846634723246098, 1.7062556892633438, 1.6207388825714588, 1.5409497376531363, 1.4600051995366812, 1.3905695844441652, 1.349304348230362, 1.268832789734006, 1.2024637497961521, 1.1619837880134583, 1.0951096192002296, 1.0429139835759997, 1.023987527936697, 0.9709322061389685, 0.9162153825163841, 0.8864815784618258, 0.8525971760973334, 0.8174826158210635]",0.001021624202390405
8.0,2.0,128.0,256.0,,0.0048691035134499,removal,0.0,0.2728306675844002,366.6,sum,GATConv,10.0,10.0,1.0,500.0,0.8960085205660089,0.8678928810063044,0.8552634920634921,0.880901486054704,"[55.46253848075867, 52.21252912282944, 47.26775074005127, 41.75711101293564, 35.15332582592964, 29.542965292930603, 24.41292580962181, 20.494917899370193, 17.156720831990242, 14.968074202537537, 12.731794849038124, 10.865866646170616, 9.741348914802074, 8.601396664977074, 7.717378564178944, 6.851199917495251, 6.18882317841053, 5.649364836513996, 5.193501368165016, 4.685322567820549, 4.310568984597921, 4.0274462178349495, 3.735734798014164, 3.440668474882841, 3.2340775914490223, 2.9772168062627316, 2.8030150197446346, 2.6667717322707176, 2.47040569037199, 2.293457070365548, 2.182594059035182, 2.0630438532680273, 1.9344310481101274, 1.8471104633063078, 1.7565994393080473, 1.6648078355938196, 1.579119611531496, 1.503657702356577, 1.4598825238645077, 1.3749482352286577, 1.2999698538333178, 1.2562925554811954, 1.1850924529135227, 1.1272723684087396, 1.1067861206829548, 1.0503275245428085, 0.991727159358561, 0.9587460206821561, 0.9224419230595231, 0.883845143020153]",0.0019100252953463727
7.0,2.0,128.0,256.0,,0.0031194053879179,removal,0.0,0.2529408551258555,366.6,sum,GATConv,10.0,7.0,1.0,500.0,0.8978343561393721,0.8678531592734757,0.8399492063492063,0.8976792707675603,"[53.90794575214386, 51.99911308288574, 49.10695868730545, 46.25098693370819, 42.188705146312714, 38.532381892204285, 34.58076995611191, 31.11845913529396, 27.567408680915833, 25.27197951078415, 22.288486629724503, 19.53887966275215, 17.929744943976402, 16.128984212875366, 14.704801619052887, 13.229654148221016, 12.064732909202576, 11.092045947909355, 10.282162085175514, 9.324972435832024, 8.627642072737217, 8.081556499004364, 7.545149929821491, 6.955483727157116, 6.564504124224186, 6.071472153067589, 5.7295258566737175, 5.457385249435902, 5.06444475799799, 4.713601533323526, 4.494403433054686, 4.258754629641771, 4.00291433185339, 3.829703263938427, 3.639894649386406, 3.4586064480245113, 3.285132694989443, 3.1230068169534206, 3.04213735088706, 2.8661757558584213, 2.7156712859869003, 2.6250304840505123, 2.4811143651604652, 2.3637103885412216, 2.317837420850992, 2.2005981728434563, 2.0868457090109587, 2.009812703356147, 1.9419049806892872, 1.8615458235144615]",0.0017398501728854488
7.0,2.0,128.0,256.0,,0.0033877675177043003,removal,0.0,0.2660058201674863,366.6,sum,GATConv,10.0,6.0,1.0,500.0,0.8969924430694325,0.8678401753376219,0.8467809523809523,0.8899747040094528,"[53.828131437301636, 51.65114080905914, 48.484312415122986, 45.19530075788498, 40.72343748807907, 36.72910326719284, 32.553084433078766, 28.91641801595688, 25.369700014591217, 23.00319716334343, 20.14463809132576, 17.559562027454376, 16.035576045513153, 14.367378741502762, 13.04668390750885, 11.69224214553833, 10.648107945919037, 9.77074745297432, 9.047541171312332, 8.191854193806648, 7.570463426411152, 7.095288924872875, 6.611723072826862, 6.096260137856007, 5.7443825006484985, 5.307758957147598, 5.004955105483532, 4.7691660374403, 4.420658066868782, 4.1138975247740746, 3.916710652410984, 3.7111813351511955, 3.484284594655037, 3.3354265429079533, 3.172485165297985, 3.0105864480137825, 2.8568172864615917, 2.720744952559471, 2.648172849789262, 2.493154514580965, 2.359576404094696, 2.281744232401252, 2.1574249640107155, 2.0538627449423075, 2.0131410863250494, 1.9140042457729578, 1.8104309998452663, 1.7450852133333683, 1.6848413832485676, 1.6175896115601063]",0.0012235611106523165
8.0,2.0,128.0,256.0,,0.0047028807747952,removal,0.0,0.2485260381143229,366.6,sum,GATConv,10.0,8.0,1.0,500.0,0.8976111984581833,0.8678331917439792,0.8416507936507938,0.8956988159235679,"[55.705841302871704, 52.58241778612137, 47.77416330575943, 42.582726299762726, 36.18848732113838, 30.603214532136917, 25.51575669646263, 21.52782979607582, 18.044846892356873, 15.809832349419594, 13.47622437775135, 11.491616114974022, 10.311546862125397, 9.113296292722225, 8.187341809272766, 7.279198281466961, 6.563474036753178, 5.993280090391636, 5.518630489706993, 4.972668863832951, 4.576146259903908, 4.263681206852198, 3.9771684147417545, 3.650328803807497, 3.431147526949644, 3.1668644547462463, 2.9809693172574043, 2.8345853872597218, 2.62199717015028, 2.438425598666072, 2.318170949816704, 2.195311801508069, 2.057096080854535, 1.9667475242167711, 1.868498332798481, 1.7701175697147846, 1.6802729349583387, 1.5945317652076483, 1.5509193502366543, 1.4611810576170683, 1.3812409285455942, 1.3351586982607841, 1.2597579881548882, 1.201681887730956, 1.1760657019913197, 1.1161653324961662, 1.0562240201979876, 1.0171985682100058, 0.9824822302907705, 0.9409341095015407]",0.0023717729520730765
8.0,2.0,128.0,256.0,,0.0050626680324917,removal,0.0,0.2698717183157008,366.6,sum,GATConv,10.0,10.0,1.0,500.0,0.8959375158492671,0.867817337398488,0.8552888888888888,0.880720948531234,"[55.52312284708023, 52.08303248882294, 46.80935424566269, 40.97989612817764, 34.18128398060799, 28.439988672733307, 23.335307627916336, 19.501883804798126, 16.26148347556591, 14.153453066945076, 12.022802129387856, 10.2413270175457, 9.176084004342556, 8.101679034531116, 7.260144859552383, 6.44925045222044, 5.818956032395363, 5.311429843306541, 4.883728168904781, 4.403236836194992, 4.04860557243228, 3.782239094376564, 3.5150723569095135, 3.2285064831376076, 3.0384808368980885, 2.791953533887863, 2.6314669214189053, 2.504665408283472, 2.318474270403385, 2.154714221134782, 2.046857316046953, 1.9367392268031836, 1.8176289480179548, 1.7350659929215908, 1.648205891251564, 1.565488513559103, 1.483165018260479, 1.409861208871007, 1.3696047412231565, 1.2886451184749603, 1.2210963387042284, 1.1789299864321947, 1.1111153196543455, 1.0587659357115626, 1.0384955015033484, 0.9850872121751308, 0.9313567038625479, 0.8991074906662107, 0.8657924989238381, 0.8300073491409421]",0.0017533673075121553
8.0,2.0,128.0,256.0,,0.0039667911450222,removal,0.0,0.2541031396475728,366.6,sum,GATConv,10.0,9.0,1.0,500.0,0.8974184713698838,0.8678022131820873,0.8429968253968253,0.89411200685273,"[55.93616634607315, 53.50175815820694, 49.834090292453766, 45.793747544288635, 40.366989612579346, 35.444625556468964, 30.515321671962738, 26.423937529325485, 22.61442866921425, 20.084278911352158, 17.291622668504715, 14.86333441734314, 13.428299605846405, 11.901040524244308, 10.743156760931015, 9.559204801917076, 8.652255088090897, 7.900908753275871, 7.287715345621109, 6.58579957485199, 6.0566974729299545, 5.657752312719822, 5.270048379898071, 4.842809863388538, 4.557042609900236, 4.205252096056938, 3.9583419524133205, 3.761829935014248, 3.491911593824625, 3.2417360953986645, 3.0847510248422623, 2.919671233743429, 2.741357661783695, 2.618795681744814, 2.48876372538507, 2.3615811839699745, 2.2383206225931644, 2.127981850877404, 2.071288041770458, 1.9504830911755562, 1.843073260039091, 1.7815231792628765, 1.6837550811469555, 1.6019850764423609, 1.5699806734919548, 1.4920466355979443, 1.4107257071882486, 1.358895167708397, 1.311299405992031, 1.258710315451026]",0.003113016442190401
