K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std,sampling,sampling_k,num_epochs,anomaly_detector
9.0,2.0,128.0,256.0,,0.0048431481749471,removal,0.0,0.20999130658794113,366.6,mean,GCNConv,5.0,9.0,1.0,100.0,0.9410635155096012,0.9002224554786975,0.880195599022005,0.9212165026518873,"[26.969331681728363, 25.485841989517212, 24.447545647621155, 23.348020136356354, 25.30701833963394, 22.986532390117645, 21.357195645570755, 21.407436847686768, 19.946116268634796, 19.484608441591263, 18.642017662525177, 19.349229246377945, 17.44540649652481, 17.42941090464592, 15.698826670646667, 15.21137911081314, 14.508691251277924, 14.629072189331055, 13.229733049869537, 12.560220837593079, 12.186191380023956, 11.469787508249283, 10.310531690716743, 9.972896993160248, 9.61351928114891, 9.267649501562119, 8.370440423488617, 8.336038589477539, 7.56825889647007, 7.210772633552551, 7.418779224157333, 6.731167510151863, 6.377703607082367, 5.8891884088516235, 5.502568915486336, 5.329089141450822, 4.96635321341455, 4.9227926060557365, 4.886030554771423, 4.618512853980064, 4.463372841477394, 4.10235407948494, 4.034377813339233, 3.731373205780983, 3.5654032304883003, 3.453863814473152, 3.371813878417015, 3.1198035404086113, 3.0685700769536197, 3.0741740241646767]",0.0024161187626623895,,,,
4.0,1.0,128.0,256.0,,0.0014291516846575,removal,0.0,0.2701001658564307,366.6,mean,GATConv,256.0,1.0,,100.0,0.9387740029542098,0.8998376966688838,0.9110024449877752,0.8893667484129242,"[10.13761842250824, 9.17570549249649, 9.031970918178558, 8.91672796010971, 8.82553631067276, 8.802451491355896, 8.871109127998352, 8.814286947250366, 8.798635363578796, 8.723242580890656, 8.632236182689667, 8.424724638462067, 8.46825498342514, 8.25868409872055, 8.210332036018372, 8.194479644298553, 7.970730900764465, 8.033343970775604, 8.067759037017822, 7.8958757519721985, 7.828108251094818, 7.7960426807403564, 7.760356426239014, 7.583627760410309, 7.630995571613312, 7.404806435108185, 7.3980385065078735, 7.290031790733337, 7.316276729106903, 7.195200622081757, 7.133507251739502, 7.162471950054169, 7.089295864105225, 6.964657366275787, 6.785974025726318, 6.816618740558624, 6.688183426856995, 6.713962018489838, 6.540124535560608, 6.538405179977417, 6.464930772781372, 6.38645613193512, 6.3165395855903625, 6.354888439178467, 6.128732085227966, 6.209446728229523, 6.07462403178215, 5.99287486076355, 5.966518968343735, 5.832712322473526, 5.899216890335083, 5.77107161283493, 5.754306256771088, 5.590037137269974, 5.523079842329025, 5.542297214269638, 5.4878652691841125, 5.401274085044861, 5.250321000814438, 5.273877590894699, 5.304363638162613, 5.175838053226471, 5.20013552904129, 5.116157621145248, 5.042276680469513, 5.001528382301331, 4.930072069168091, 4.9704029858112335, 4.8530203104019165, 4.760154634714127, 4.709652811288834, 4.644184231758118, 4.649226695299149, 4.561137527227402, 4.537646770477295, 4.500520408153534, 4.440272152423859, 4.438028305768967, 4.3580955266952515, 4.312598943710327, 4.235434979200363, 4.216845065355301, 4.114456743001938, 4.115333706140518, 4.150382071733475, 4.065024793148041, 3.977354973554611, 3.872274160385132, 3.905371069908142, 3.872620463371277, 3.880870521068573, 3.825878322124481, 3.7319983541965485, 3.705340474843979, 3.6137482821941376, 3.609017252922058, 3.565537989139557, 3.550278127193451, 3.4776984453201294, 3.440755695104599]",0.00556682524275478,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0038230943513476003,removal,0.0,0.2047733299020497,366.6,mean,GCNConv,15.0,2.0,1.0,100.0,0.9409896602658788,0.8998116266264068,0.8772616136919316,0.9235725525706231,"[8.498253881931305, 9.162049889564514, 9.334372997283936, 9.132740318775177, 9.07576584815979, 8.462712943553925, 7.8442859053611755, 8.082805097103119, 8.832638680934906, 8.625613451004028, 8.633808851242065, 8.171672821044922, 8.09094500541687, 8.19140750169754, 8.776067018508911, 7.47150045633316, 8.580828666687012, 7.562222599983215, 7.666008114814758, 7.480409920215607, 7.449886322021484, 7.550196409225464, 7.65292900800705, 7.338183879852295, 7.437815606594086, 7.270165801048279, 7.185736894607544, 7.224297881126404, 7.0694796442985535, 7.162160336971283, 6.772248148918152, 6.87057489156723, 6.914266645908356, 6.671025276184082, 6.594923615455627, 6.486964523792267, 6.2947580218315125, 6.253819286823273, 6.488994479179382, 6.318790376186371, 6.088672935962677, 5.977037787437439, 6.042017161846161, 5.706040620803833, 5.643539309501648, 5.756699085235596, 5.493478834629059, 5.3868812918663025, 5.483181118965149, 5.385063171386719]",0.005102256694924421,,,,
6.0,2.0,256.0,128.0,,0.0067669187471327994,removal,0.0,0.24182763653519662,366.6,mean,GATConv,15.0,3.0,1.0,400.0,0.9390694239290991,0.8997172228778506,0.9048899755501223,0.8946267116055913,"[34.83090853691101, 32.45821613073349, 29.656679570674896, 26.291429817676544, 24.8032004237175, 21.80873692035675, 20.333145141601562, 17.98848158121109, 16.351060688495636, 14.55430018901825, 13.366150677204132, 12.033968657255173, 11.16108813881874, 9.902589246630669, 8.858227521181107, 8.278470680117607, 7.472290709614754, 6.983059227466583, 6.312257334589958, 5.9273247718811035, 5.524318479001522, 5.00520271807909, 4.634037055075169, 4.2127512246370316, 4.101901687681675, 3.8429760709404945, 3.5849896296858788, 3.5109408795833588, 3.2681754902005196, 3.042705822736025, 2.8104032650589943, 2.7650929540395737, 2.6642177291214466, 2.491765484213829, 2.3431902565062046, 2.202808678150177, 2.12922103703022, 2.055039245635271, 1.9126265347003937, 1.8586134761571884, 1.764376726001501, 1.654916761443019, 1.6485127657651901, 1.5756391137838364, 1.482460716739297, 1.4351503551006317, 1.3956841640174389, 1.3438388984650373, 1.2951159812510014, 1.2451944258064032]",0.00704343895522685,,,,
10.0,2.0,128.0,128.0,,0.0047144939742556,removal,0.0,0.20912979239708102,366.6,mean,GCNConv,15.0,5.0,1.0,100.0,0.9399556868537667,0.8993293917657759,0.8880195599022006,0.911052427166544,"[8.834229350090027, 9.59349262714386, 9.737012386322021, 9.47870647907257, 9.43601930141449, 8.750841438770294, 8.060432493686676, 8.207898020744324, 9.153694570064545, 8.841818451881409, 8.832533717155457, 8.360658586025238, 8.257112979888916, 8.329366564750671, 8.933481276035309, 7.542477488517761, 8.699113249778748, 7.60467141866684, 7.763286590576172, 7.541006445884705, 7.491312623023987, 7.559828817844391, 7.685431957244873, 7.28667426109314, 7.355311453342438, 7.202485024929047, 7.091263771057129, 7.128966152667999, 6.960837543010712, 7.025579512119293, 6.6228702664375305, 6.76162314414978, 6.679925322532654, 6.492220103740692, 6.4116330742836, 6.259161114692688, 6.059508919715881, 6.011153876781464, 6.183233559131622, 6.021689593791962, 5.782558739185333, 5.67704051733017, 5.654688119888306, 5.353561520576477, 5.280390679836273, 5.346459865570068, 5.108658671379089, 4.93810111284256, 5.060938119888306, 4.928768038749695]",0.002580037060104026,,,,
3.0,1.0,64.0,256.0,,0.0042406727355432,removal,0.0,0.24465641464445703,366.6,mean,GATConv,1024.0,1.0,,200.0,0.9392171344165435,0.8992537602916514,0.898044009779951,0.900518419519676,"[2.2208229303359985, 1.8809829950332642, 1.8716939091682434, 1.818746268749237, 1.8322312831878662, 1.8196237683296204, 1.8092869520187378, 1.7701512575149536, 1.7450391054153442, 1.7359369397163391, 1.7029427289962769, 1.7371686100959778, 1.7188578248023987, 1.7200408577919006, 1.7217466235160828, 1.6914437413215637, 1.6827446222305298, 1.6130031943321228, 1.6583595871925354, 1.6441495418548584, 1.6263594031333923, 1.6001976132392883, 1.632685124874115, 1.5922479629516602, 1.5887951254844666, 1.557497799396515, 1.5468804240226746, 1.5706881284713745, 1.5710638761520386, 1.5346639156341553, 1.4936249256134033, 1.479804515838623, 1.4847199618816376, 1.4844586849212646, 1.485720545053482, 1.4482802152633667, 1.466204047203064, 1.437142938375473, 1.439285933971405, 1.4102730453014374, 1.387111783027649, 1.3840795159339905, 1.3892054557800293, 1.3596554100513458, 1.330975502729416, 1.344353973865509, 1.3217738270759583, 1.3112319707870483, 1.302647352218628, 1.3006981313228607, 1.2644779086112976, 1.2710322439670563, 1.259210467338562, 1.2310595512390137, 1.2443895041942596, 1.2359690070152283, 1.2293620109558105, 1.1960399746894836, 1.2012139856815338, 1.1902340650558472, 1.1916718184947968, 1.1700351536273956, 1.1634449362754822, 1.1511300206184387, 1.1318089067935944, 1.1217863857746124, 1.125512421131134, 1.1108697056770325, 1.098398596048355, 1.0792705714702606, 1.0778288841247559, 1.0777996480464935, 1.0462461113929749, 1.0525787770748138, 1.0440840125083923, 1.027973085641861, 1.0333235263824463, 1.0037086606025696, 1.0120072662830353, 1.003138154745102, 0.9913487434387207, 1.00100439786911, 0.9624152481555939, 0.9744308292865753, 0.9625192582607269, 0.9455602467060089, 0.9483106434345245, 0.9452252388000488, 0.9251447021961212, 0.9115017056465149, 0.9039832949638367, 0.8871131837368011, 0.9023975729942322, 0.8889314234256744, 0.868211954832077, 0.8623284101486206, 0.8589078485965729, 0.8561734259128571, 0.8478091061115265, 0.8376941680908203]",0.0008630527150195566,neighbor,25.0,100.0,nearest_neighbors
10.0,2.0,256.0,128.0,,0.0022037555061672,removal,0.0,0.2569514062609185,366.6,mean,GATConv,15.0,6.0,1.0,100.0,0.9389217134416544,0.8992389815564887,0.902200488997555,0.8963667264997165,"[10.139098167419434, 9.926883339881897, 9.742131471633911, 9.669034004211426, 9.6083744764328, 9.774744391441345, 10.185283780097961, 9.44686472415924, 10.019296646118164, 9.388072848320007, 9.709665775299072, 9.356186151504517, 9.284351348876953, 8.816821455955505, 9.590569972991943, 9.16412341594696, 9.107813537120819, 8.837041318416595, 9.123735308647156, 8.91120058298111, 8.611477077007294, 8.850637674331665, 9.010740995407104, 8.416267096996307, 8.871128678321838, 8.889828562736511, 8.87479543685913, 8.348253607749939, 8.334602117538452, 8.762417197227478, 8.282651543617249, 8.507313191890717, 8.130795001983643, 8.194548487663269, 8.178893685340881, 8.43388420343399, 8.051487147808075, 7.936010479927063, 7.615188956260681, 8.191594243049622, 8.054042637348175, 8.073296904563904, 7.772655785083771, 7.959933698177338, 7.790155410766602, 7.545993268489838, 7.685516953468323, 7.802789866924286, 7.48788195848465, 7.582084596157074]",0.0025554132110420904,,,,
12.0,1.0,64.0,256.0,,0.009976098435047,removal,0.0,0.2528320647111289,366.6,mean,GCNConv,256.0,1.0,,50.0,0.9386262924667651,0.8989321601703057,0.9046454767726162,0.8935619176474855,"[14.144904494285583, 13.856261491775513, 13.397952795028687, 12.850945591926575, 12.977013111114502, 11.982645571231842, 11.470404386520386, 11.01720941066742, 10.302180647850037, 9.56680542230606, 9.151055037975311, 8.247779846191406, 7.946364879608154, 7.229332804679871, 6.724694728851318, 6.102440744638443, 5.68185892701149, 5.12725156545639, 4.734411150217056, 4.322141706943512, 4.097799599170685, 3.7779147624969482, 3.466633141040802, 3.2492871582508087, 2.9937633872032166, 2.807903602719307, 2.6583950519561768, 2.49052070081234, 2.3182201832532883, 2.195494905114174, 2.0861268043518066, 1.9906177073717117, 1.8643077462911606, 1.7625459283590317, 1.7034134566783905, 1.6329820156097412, 1.5284363254904747, 1.4625770598649979, 1.4027639031410217, 1.3542009964585304, 1.3146467208862305, 1.2314211204648018, 1.1626110076904297, 1.1493578255176544, 1.1255802661180496, 1.0790530294179916, 1.0323920175433159, 0.9851492270827293, 0.9630492031574249, 0.929188922047615, 0.8909910917282104, 0.8674493208527565, 0.841421190649271, 0.8055618554353714, 0.7961458042263985, 0.7542921118438244, 0.7273760624229908, 0.7198572754859924, 0.6997629404067993, 0.6815151832997799, 0.6603001765906811, 0.6329503543674946, 0.6221642903983593, 0.6148268990218639, 0.6049309223890305, 0.5809985846281052, 0.5690288059413433, 0.5580962225794792, 0.5399590767920017, 0.5270959362387657, 0.5032618045806885, 0.4939763657748699, 0.48696836084127426, 0.4703638479113579, 0.46552012860774994, 0.4640924148261547, 0.450803741812706, 0.4396565407514572, 0.42342913895845413, 0.42061828821897507, 0.40808800607919693, 0.40162794291973114, 0.3861466348171234, 0.38337734155356884, 0.3699855264276266, 0.37312521412968636, 0.35787749849259853, 0.35526627860963345, 0.3482371401041746, 0.34463726356625557, 0.33505892753601074, 0.329525725916028, 0.3220552746206522, 0.3172639086842537, 0.31038533337414265, 0.303061431273818, 0.29901705496013165, 0.29262876510620117, 0.2934640347957611, 0.2848374582827091]",0.012405956421388352,neighbor,50.0,100.0,nearest_neighbors
9.0,2.0,128.0,256.0,,0.0078009944143501,removal,0.0,0.2595096393053967,366.6,mean,GCNConv,256.0,2.0,,50.0,0.9387001477104875,0.8988863721042094,0.9026894865525673,0.8952272667481079,"[12.891114592552185, 12.677402436733246, 12.320164322853088, 11.864006519317627, 11.636844158172607, 11.018936514854431, 10.862768113613129, 10.374770700931549, 9.837074995040894, 9.449854969978333, 9.06330144405365, 8.489605844020844, 7.9336764216423035, 7.478345096111298, 7.112483203411102, 6.661799490451813, 6.253203928470612, 5.953822761774063, 5.648099809885025, 5.3310886323452, 4.9573885798454285, 4.697726458311081, 4.384216725826263, 4.1030934154987335, 3.9721376299858093, 3.743930608034134, 3.5033901929855347, 3.333713620901108, 3.151756137609482, 2.936805635690689, 2.858874663710594, 2.695876583456993, 2.608903020620346, 2.530616968870163, 2.3243712931871414, 2.22894985973835, 2.1489714235067368, 2.108386382460594, 1.988587200641632, 1.9306047558784485, 1.8463094532489777, 1.7737244069576263, 1.706516072154045, 1.6383388042449951, 1.5666308254003525, 1.5562503039836884, 1.4381841942667961, 1.4004290476441383, 1.3648680672049522, 1.3391015976667404, 1.2792357578873634, 1.220587633550167, 1.1957250609993935, 1.167015478014946, 1.1467138156294823, 1.11936005204916, 1.0687117725610733, 1.02554539591074, 1.0136218443512917, 0.9841591492295265, 0.9706095904111862, 0.9415916725993156, 0.9208037331700325, 0.883969321846962, 0.8501710295677185, 0.8462286069989204, 0.8278907090425491, 0.8065860643982887, 0.7898914366960526, 0.7572858110070229, 0.7475472614169121, 0.7321152910590172, 0.7230853550136089, 0.699246734380722, 0.6813396736979485, 0.6780808120965958, 0.6456303149461746, 0.6450223848223686, 0.6253090277314186, 0.6141792647540569, 0.5818880759179592, 0.5849061012268066, 0.5763341262936592, 0.5656912215054035, 0.5471023172140121, 0.5463805980980396, 0.5269870795309544, 0.5170256234705448, 0.5101330317556858, 0.495295699685812, 0.49398772045969963, 0.47518258914351463, 0.47471361234784126, 0.4690464623272419, 0.4582623206079006, 0.4442875161767006, 0.4372260682284832, 0.4338647201657295, 0.430284958332777, 0.4146711863577366]",0.015989273727091337,neighbor,50.0,100.0,nearest_neighbors
10.0,2.0,128.0,128.0,,0.0056760378452536,removal,0.0,0.2020337537216156,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,0.9401772525849335,0.8987679624804482,0.8792176039119803,0.9192714259925253,"[8.824268579483032, 9.565157532691956, 9.69166624546051, 9.38651829957962, 9.32517659664154, 8.632095277309418, 8.021727740764618, 8.10664427280426, 8.913148999214172, 8.667712450027466, 8.581527173519135, 8.092988669872284, 8.057732701301575, 8.051061868667603, 8.607901155948639, 7.275375604629517, 8.35866117477417, 7.268813669681549, 7.388874351978302, 7.185432851314545, 7.095395803451538, 7.128112494945526, 7.191276907920837, 6.887071907520294, 6.855771362781525, 6.721463561058044, 6.5594213008880615, 6.620916366577148, 6.412796318531036, 6.4524922370910645, 6.051549971103668, 6.129943251609802, 6.0222161412239075, 5.8239622712135315, 5.7360774874687195, 5.562246322631836, 5.3705480098724365, 5.294921934604645, 5.40329110622406, 5.257321357727051, 4.989848017692566, 4.893910229206085, 4.819973409175873, 4.5693793296813965, 4.487299531698227, 4.494088053703308, 4.285660207271576, 4.112543702125549, 4.187119901180267, 4.063344389200211]",0.002268417458618829,,,,
4.0,2.0,256.0,128.0,,0.0078296445350739,removal,0.0,0.2241897807383036,366.6,mean,GATConv,15.0,1.0,1.0,100.0,0.9398818316100443,0.8986653353838363,0.882640586797066,0.9153639986685759,"[5.94438111782074, 5.918902695178986, 5.790626108646393, 5.592081427574158, 5.476739704608917, 5.395588994026184, 5.358220398426056, 5.051721572875977, 4.982351183891296, 4.809583485126495, 4.656008780002594, 4.4729636907577515, 4.254117369651794, 4.114691078662872, 3.990074545145035, 3.891043037176132, 3.7038251161575317, 3.548905521631241, 3.587129831314087, 3.4463076293468475, 3.16426745057106, 3.090959995985031, 3.004378914833069, 2.87350532412529, 2.784447491168976, 2.7103435397148132, 2.5810924768447876, 2.492703139781952, 2.4304102659225464, 2.313998132944107, 2.2697223275899887, 2.211523413658142, 2.1308904588222504, 1.9976534396409988, 1.9752409011125565, 1.9140537232160568, 1.831144466996193, 1.8031389564275742, 1.710106834769249, 1.677107259631157, 1.6376538276672363, 1.557343915104866, 1.5155752450227737, 1.4600642621517181, 1.4216537475585938, 1.405403196811676, 1.34391188621521, 1.308055192232132, 1.2537872791290283, 1.23696830868721]",0.004453706937095938,,,,
3.0,1.0,128.0,128.0,,0.0043628770133835,removal,0.0,0.2576618392786717,366.6,mean,GATConv,256.0,1.0,,100.0,0.9384047267355982,0.8985313079395116,0.9029339853300733,0.8943190534815342,"[7.599866271018982, 7.006705820560455, 6.706653654575348, 6.553148031234741, 6.383981347084045, 6.227701842784882, 6.110694468021393, 5.849209636449814, 5.686538368463516, 5.546542823314667, 5.2886050045490265, 5.083144098520279, 4.974544107913971, 4.7932301461696625, 4.681572586297989, 4.542621284723282, 4.406347781419754, 4.300967067480087, 4.123663157224655, 4.050296038389206, 3.921288639307022, 3.7490225434303284, 3.636476904153824, 3.4899026453495026, 3.4708243906497955, 3.2965970635414124, 3.182930886745453, 3.0961146354675293, 3.0332687199115753, 2.8984298408031464, 2.7801372557878494, 2.6881010681390762, 2.647224098443985, 2.567232981324196, 2.4724585860967636, 2.4094068109989166, 2.356092184782028, 2.309317335486412, 2.2263612002134323, 2.202302038669586, 2.101603090763092, 2.021876350045204, 1.9937602877616882, 1.9191361218690872, 1.9085943102836609, 1.8715830147266388, 1.803184062242508, 1.7681721150875092, 1.6884532570838928, 1.6625048369169235, 1.6223993748426437, 1.6033028066158295, 1.5628084540367126, 1.5118383765220642, 1.4801254197955132, 1.4134486690163612, 1.4261647835373878, 1.3783593401312828, 1.352067582309246, 1.3195658177137375, 1.2862398624420166, 1.2556179761886597, 1.2572207748889923, 1.2164678052067757, 1.1901099234819412, 1.1561538577079773, 1.1267512738704681, 1.09655349701643, 1.0832650437951088, 1.0584678798913956, 1.041404865682125, 1.0127644389867783, 0.9975916817784309, 0.994074821472168, 0.9767743423581123, 0.9572462141513824, 0.9366456046700478, 0.9180503189563751, 0.9049689918756485, 0.8865972980856895, 0.868283212184906, 0.8359776735305786, 0.8395881354808807, 0.8256656229496002, 0.7870766371488571, 0.7986324205994606, 0.7718129009008408, 0.7568537145853043, 0.7531291358172894, 0.7307002544403076, 0.721911434084177, 0.7031325064599514, 0.69728759303689, 0.7073262371122837, 0.6788859851658344, 0.667356088757515, 0.6745410710573196, 0.6574478670954704, 0.6407769024372101, 0.6304989643394947]",0.002414505510608786,neighbor,25.0,100.0,nearest_neighbors
4.0,1.0,128.0,256.0,,0.0037944519468380996,removal,0.0,0.2398715907086863,366.6,mean,GATConv,1024.0,1.0,,100.0,0.9381093057607091,0.8982770070143946,0.9046454767726161,0.8920240482216466,"[2.573130965232849, 2.1828601956367493, 2.214578330516815, 2.244032084941864, 2.1723758578300476, 2.2128466367721558, 2.174893319606781, 2.2021137475967407, 2.131889283657074, 2.1488893032073975, 2.1654056310653687, 2.0903757214546204, 2.0800503492355347, 2.104895293712616, 2.0804420709609985, 2.049828827381134, 2.1151207089424133, 2.0430612564086914, 2.0245031118392944, 2.0079060792922974, 2.0361937880516052, 1.9842488169670105, 1.9901357889175415, 1.9886800050735474, 1.959633708000183, 1.9546315670013428, 1.9664655327796936, 1.9261584877967834, 1.9229600429534912, 1.9419161081314087, 1.9244688749313354, 1.8969698548316956, 1.8913682699203491, 1.8613269329071045, 1.904178261756897, 1.8319443464279175, 1.8585098385810852, 1.8028319478034973, 1.7906423211097717, 1.8010919094085693, 1.7760013937950134, 1.7887428402900696, 1.7905306816101074, 1.762335479259491, 1.756894826889038, 1.7384994626045227, 1.6738636493682861, 1.7120319604873657, 1.6901627779006958, 1.6714951992034912, 1.6677223443984985, 1.6460968255996704, 1.6098267436027527, 1.6202707290649414, 1.6307910680770874, 1.6147682666778564, 1.6220306754112244, 1.583863615989685, 1.5693556070327759, 1.5359253883361816, 1.53352689743042, 1.5350521206855774, 1.5361922085285187, 1.5180834531784058, 1.5071302950382233, 1.5023134648799896, 1.5092494785785675, 1.4606663286685944, 1.4156241714954376, 1.4426156282424927, 1.432366281747818, 1.41511070728302, 1.4070909321308136, 1.407078206539154, 1.3949736952781677, 1.3823072910308838, 1.362850308418274, 1.3768794238567352, 1.3325294256210327, 1.3476448357105255, 1.3459701240062714, 1.3073320090770721, 1.3246970176696777, 1.287977784872055, 1.2957082092761993, 1.2771751582622528, 1.2806915044784546, 1.2557012140750885, 1.2698650360107422, 1.2551370859146118, 1.2222605049610138, 1.227351188659668, 1.2090237736701965, 1.2027074098587036, 1.2032683193683624, 1.1853705942630768, 1.1728861033916473, 1.154000997543335, 1.1621838212013245, 1.155183106660843]",0.0024858218280649973,neighbor,25.0,100.0,nearest_neighbors
8.0,2.0,256.0,128.0,,0.0093713025307731,removal,0.0,0.21775634435476648,366.6,mean,GATConv,15.0,5.0,1.0,300.0,0.9384047267355982,0.8981933717932934,0.8995110024449877,0.8969186122204181,"[26.56588351726532, 24.631862819194794, 22.796882688999176, 20.99131941795349, 19.19995105266571, 17.907738506793976, 15.956180721521378, 14.472328394651413, 13.869696825742722, 11.879621833562851, 10.953279972076416, 9.794533520936966, 8.749880939722061, 7.897849142551422, 7.0258994698524475, 6.542877376079559, 6.039213463664055, 5.485996320843697, 4.938171498477459, 4.494984015822411, 4.203140035271645, 3.8426359444856644, 3.584195077419281, 3.352021411061287, 3.1096234545111656, 2.8757754489779472, 2.828725680708885, 2.542147882282734, 2.415787860751152, 2.265683136880398, 2.168517656624317, 2.086690090596676, 1.909637413918972, 1.8373962417244911, 1.7606925629079342, 1.6290023773908615, 1.5798497907817364, 1.4977731555700302, 1.4397608675062656, 1.4074315577745438, 1.3467825837433338, 1.2316457219421864, 1.2040919549763203, 1.1796680092811584, 1.1228286884725094, 1.0564828626811504, 1.0847545713186264, 1.009740836918354, 0.9719345904886723, 0.9365078806877136]",0.0047055431625053394,,,,
3.0,1.0,256.0,256.0,,0.0020540792549766,removal,0.0,0.267634428632915,366.6,mean,GATConv,256.0,1.0,,100.0,0.9378877400295421,0.8981144868933917,0.906601466992665,0.8899688466697535,"[7.793848693370819, 7.231085181236267, 7.074143826961517, 7.075681924819946, 6.844413638114929, 6.943352997303009, 6.743998169898987, 6.576436221599579, 6.617750465869904, 6.479254603385925, 6.432752788066864, 6.104155540466309, 6.080173492431641, 6.150682419538498, 6.0326725244522095, 5.897550255060196, 5.934832572937012, 5.714953005313873, 5.578239768743515, 5.553821533918381, 5.579361468553543, 5.424568444490433, 5.341529160737991, 5.301535934209824, 5.201594799757004, 5.098510682582855, 5.122589141130447, 5.022314935922623, 4.846293359994888, 4.835372567176819, 4.680327981710434, 4.670584589242935, 4.600968420505524, 4.516339749097824, 4.48817652463913, 4.331967055797577, 4.304934412240982, 4.242051273584366, 4.179100573062897, 4.0909145176410675, 4.047917366027832, 3.976499706506729, 3.9513681530952454, 3.834889143705368, 3.7514103055000305, 3.7230454981327057, 3.703723728656769, 3.653852105140686, 3.5315170288085938, 3.4673233032226562, 3.483305722475052, 3.4967126846313477, 3.397295743227005, 3.3514083921909332, 3.265668898820877, 3.240626722574234, 3.212619721889496, 3.143290728330612, 3.0955199003219604, 3.0769001841545105, 2.9777671694755554, 2.962098628282547, 2.913231924176216, 2.8809356540441513, 2.812912940979004, 2.753821477293968, 2.821787804365158, 2.7230029553174973, 2.6776145845651627, 2.6525323390960693, 2.6122919619083405, 2.564501792192459, 2.5694558918476105, 2.5640432834625244, 2.463435083627701, 2.4233370572328568, 2.403092086315155, 2.3243907392024994, 2.345099985599518, 2.2844980508089066, 2.283915564417839, 2.2002269327640533, 2.2518754601478577, 2.174425408244133, 2.1036954820156097, 2.145839437842369, 2.106459826231003, 2.0795650482177734, 2.0234422236680984, 2.0309843569993973, 1.9271912723779678, 1.9497228115797043, 1.9387964010238647, 1.932551547884941, 1.8489322513341904, 1.873248040676117, 1.8911141753196716, 1.8251954317092896, 1.8064384311437607, 1.7831442058086395]",0.009171303094389306,neighbor,25.0,100.0,nearest_neighbors
4.0,1.0,128.0,256.0,,0.0044952293403399,removal,0.0,0.338150539640253,366.6,mean,GATConv,256.0,1.0,,100.0,0.9355982274741507,0.8980748947510555,0.938875305623472,0.8609071980015243,"[10.636894285678864, 10.111788809299469, 9.814265787601471, 9.71137535572052, 9.374341487884521, 9.182263553142548, 8.898245394229889, 8.553212404251099, 8.274022817611694, 8.12046104669571, 7.859903037548065, 7.574191391468048, 7.4098318219184875, 7.11593371629715, 6.951307654380798, 6.672973871231079, 6.593247711658478, 6.339479029178619, 6.076585233211517, 5.849133282899857, 5.696181505918503, 5.508878409862518, 5.296159535646439, 5.0467943251132965, 4.916786402463913, 4.776470243930817, 4.634543746709824, 4.477127015590668, 4.354245811700821, 4.1783230900764465, 4.069190740585327, 3.941185086965561, 3.7606968879699707, 3.6439526081085205, 3.6225737035274506, 3.4963298738002777, 3.388525277376175, 3.2684995532035828, 3.160591781139374, 3.0989165604114532, 2.9884437769651413, 2.951273739337921, 2.801697313785553, 2.724648803472519, 2.6856106221675873, 2.5837412774562836, 2.527173638343811, 2.4295009821653366, 2.3819070905447006, 2.3361378610134125, 2.262239918112755, 2.2046685963869095, 2.17317596077919, 2.1420205384492874, 2.0703487545251846, 2.0066211819648743, 1.9740877598524094, 1.9174476712942123, 1.855228990316391, 1.8137510567903519, 1.7846787571907043, 1.7402797639369965, 1.717648223042488, 1.654851347208023, 1.6275406330823898, 1.593421220779419, 1.5564071834087372, 1.5447190701961517, 1.5016101524233818, 1.4544628858566284, 1.4269412159919739, 1.4131698533892632, 1.3902510702610016, 1.3599074184894562, 1.3335310369729996, 1.312470942735672, 1.2700717747211456, 1.255749873816967, 1.2415702566504478, 1.190633773803711, 1.1934896036982536, 1.1410691067576408, 1.1282904297113419, 1.118766650557518, 1.09942726790905, 1.068971462547779, 1.0525295436382294, 1.0395605713129044, 1.0005521923303604, 1.0054176896810532, 0.9847154542803764, 0.9634939953684807, 0.9603007510304451, 0.944151021540165, 0.9256486892700195, 0.916193813085556, 0.8953394889831543, 0.8696115091443062, 0.8545314371585846, 0.8610597178339958]",0.007139687889379932,neighbor,25.0,100.0,nearest_neighbors
