K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision,f1_std
8.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3838873635161996,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.932671308517456, 13.840924382209778, 13.53177547454834, 13.341808557510376, 13.085503458976746, 12.79562246799469, 12.451826691627502, 12.218102216720581, 11.978028893470764, 11.626243114471436, 11.365254163742065, 11.084960341453552, 10.796758890151978, 10.499173164367676, 10.233536660671234, 9.907009899616241, 9.623573064804077, 9.321492671966553, 9.109807550907135, 8.732259929180145, 8.468100845813751, 8.231781721115112, 7.982417583465576, 7.68095737695694, 7.402630507946014, 7.116441547870636, 6.897597253322601, 6.659167289733887, 6.439494729042053, 6.216906428337097, 6.021313965320587, 5.820137977600098, 5.5729658007621765, 5.417263686656952, 5.232649445533752, 5.039503127336502, 4.897524029016495, 4.720465421676636, 4.590036988258362, 4.42334920167923, 4.279983580112457, 4.1551399528980255, 4.008349657058716, 3.8895367085933685, 3.771597057580948, 3.646920472383499, 3.540750652551651, 3.4395591020584106, 3.332245707511902, 3.2335572242736816]",0.8605108055009824,0.73992673992674,0.7952755905511811,0.6917808219178082,
6.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4080293910004389,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[11.894627094268799, 11.705325722694397, 11.413419961929321, 11.201489210128784, 10.960357189178467, 10.677068710327148, 10.351338744163513, 10.129729092121124, 9.906786739826202, 9.564666271209717, 9.332856297492981, 9.067476332187653, 8.80012333393097, 8.544208645820618, 8.290886759757996, 8.018658816814423, 7.7614394426345825, 7.50693815946579, 7.322308361530304, 7.010732054710388, 6.786080062389374, 6.5922903418540955, 6.385843634605408, 6.143610894680023, 5.923579633235931, 5.691089630126953, 5.51947546005249, 5.331114411354065, 5.162154465913773, 4.9867211282253265, 4.831638127565384, 4.6772880256175995, 4.486080557107925, 4.365854978561401, 4.225878536701202, 4.071630001068115, 3.9656312465667725, 3.8264464735984802, 3.728120058774948, 3.602041184902191, 3.4901855885982513, 3.3921014070510864, 3.278425484895706, 3.186406284570694, 3.099575161933899, 2.9986961781978607, 2.9158021211624146, 2.8368312418460846, 2.7511358857154846, 2.674983650445938]",0.8586729197034032,0.7396076599719758,0.8044196088392177,0.6844607737194727,
7.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3946230342856052,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[12.983482956886292, 12.833093523979187, 12.53337824344635, 12.333175420761108, 12.084246158599854, 11.793490529060364, 11.464662075042725, 11.230095386505127, 11.000771522521973, 10.646593928337097, 10.400587677955627, 10.122432708740234, 9.842037439346313, 9.564021408557892, 9.299139738082886, 8.999012351036072, 8.72712755203247, 8.445318818092346, 8.244967341423035, 7.897352874279022, 7.655409514904022, 7.436360597610474, 7.207736611366272, 6.937299430370331, 6.681540310382843, 6.4217060804367065, 6.2275397181510925, 6.016379475593567, 5.8169591426849365, 5.618420243263245, 5.443608343601227, 5.2619317173957825, 5.042692989110947, 4.9069288074970245, 4.743092060089111, 4.569997698068619, 4.445740222930908, 4.286353796720505, 4.174963563680649, 4.026727467775345, 3.899724453687668, 3.7864005863666534, 3.656717896461487, 3.5523738861083984, 3.449211686849594, 3.333867847919464, 3.2385866045951843, 3.148941218852997, 3.0531834959983826, 2.9647876620292664]",0.8590531719373852,0.7395784543325526,0.8021336042672086,0.6860742993699761,
16.0,2.0,256.0,128.0,,0.005,removal,0.0,0.3488035011818016,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[18.68463444709778, 18.609177947044373, 18.186147451400757, 18.07646155357361, 17.91975700855255, 17.586149096488953, 17.45442020893097, 17.166723489761353, 16.837170481681824, 16.577014446258545, 16.333913922309875, 16.075757145881653, 15.874252557754517, 15.62355351448059, 15.351962924003601, 14.899898886680603, 14.7175452709198, 14.371203184127808, 13.991256713867188, 13.767491698265076, 13.327961921691895, 13.02702796459198, 12.70630156993866, 12.368578314781189, 12.012065410614014, 11.711656212806702, 11.393084168434143, 10.933310627937317, 10.7144113779068, 10.344205617904663, 10.049354791641235, 9.67606270313263, 9.394534349441528, 9.027004361152649, 8.734694838523865, 8.432046234607697, 8.12414699792862, 7.830036699771881, 7.523984968662262, 7.260769546031952, 6.9810298681259155, 6.788406550884247, 6.5009506940841675, 6.2744327783584595, 6.103075563907623, 5.860108256340027, 5.627084314823151, 5.463964521884918, 5.2647377252578735, 5.1192105412483215]",0.8613980607136067,0.7394257119027762,0.7881635763271526,0.6963644524236984,
9.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3785608883422686,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.708966612815857, 14.648726344108582, 14.343051791191101, 14.162514567375183, 13.903710961341858, 13.614083528518677, 13.272968173027039, 13.03744924068451, 12.79614245891571, 12.43531084060669, 12.164987444877625, 11.895197987556458, 11.595452666282654, 11.292953968048096, 11.024831891059875, 10.680493950843811, 10.396931290626526, 10.076274335384369, 9.856522917747498, 9.463890731334686, 9.179258406162262, 8.934449434280396, 8.668831884860992, 8.340838849544525, 8.041200757026672, 7.733364284038544, 7.498973071575165, 7.236402451992035, 6.9999507665634155, 6.755528211593628, 6.540504574775696, 6.316482603549957, 6.043837368488312, 5.875904202461243, 5.672050476074219, 5.458147048950195, 5.3025044202804565, 5.10658061504364, 4.963340699672699, 4.779496520757675, 4.621040791273117, 4.481720209121704, 4.320927679538727, 4.191209524869919, 4.060913860797882, 3.919417768716812, 3.8058917820453644, 3.6917740404605865, 3.576184868812561, 3.468423008918762]",0.8596235502883579,0.7391355552938406,0.7970535941071882,0.689064558629776,
28.0,2.0,256.0,256.0,,0.005,removal,0.0,0.3429309657937005,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[23.86592960357666, 23.568081378936768, 23.035746335983276, 22.682791709899902, 22.24508500099182, 21.964612245559692, 21.70969247817993, 21.28721284866333, 20.99737787246704, 20.733943223953247, 20.221563816070557, 20.237002968788147, 19.761483788490295, 19.632100582122803, 19.20545995235443, 19.10280406475067, 18.865930438041687, 18.52205777168274, 18.287997245788574, 18.0548152923584, 17.84027087688446, 17.55414915084839, 17.31590235233307, 17.061797738075256, 16.80461049079895, 16.643186450004578, 16.424787878990173, 16.11261487007141, 15.886176466941833, 15.506789445877075, 15.199632406234741, 15.0261310338974, 14.62518560886383, 14.450181245803833, 14.076362252235413, 13.891611933708191, 13.520257234573364, 13.240031480789185, 12.883546352386475, 12.542330145835876, 12.323354005813599, 11.980406761169434, 11.670762300491333, 11.35393488407135, 10.952798128128052, 10.643128037452698, 10.320316910743713, 9.99290007352829, 9.680039763450623, 9.39732301235199]",0.8651372076810951,0.7389597644749755,0.7650495300990602,0.7145907473309608,
9.0,2.0,128.0,256.0,,0.005,removal,0.0,0.4058796919786795,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.359637975692749, 14.27459168434143, 13.974719405174255, 13.80501139163971, 13.537330389022827, 13.253116488456726, 12.92053234577179, 12.680044770240784, 12.453046083450317, 12.094422101974487, 11.834889888763428, 11.56511116027832, 11.280273914337158, 10.987324237823486, 10.721495270729065, 10.38747125864029, 10.110137104988098, 9.79524165391922, 9.591870605945587, 9.198412716388702, 8.927519917488098, 8.68860137462616, 8.435498714447021, 8.117575287818909, 7.8276554346084595, 7.523553907871246, 7.297395586967468, 7.0441999435424805, 6.815285325050354, 6.577466130256653, 6.370559096336365, 6.152000427246094, 5.887968122959137, 5.7259573340415955, 5.525090456008911, 5.317137658596039, 5.167831003665924, 4.975574284791946, 4.837133198976517, 4.659805446863174, 4.505160242319107, 4.36906099319458, 4.212331831455231, 4.089681923389435, 3.9634745121002197, 3.8249019980430603, 3.7137911319732666, 3.6003240048885345, 3.489001750946045, 3.38344344496727]",0.8577856644907789,0.7388268156424581,0.8061976123952248,0.6818474758324382,
10.0,2.0,128.0,256.0,,0.005,removal,0.0,0.379454817897472,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[15.33413577079773, 15.306301951408386, 14.987332701683044, 14.82540225982666, 14.560019612312317, 14.271685004234314, 13.932241916656494, 13.700187087059021, 13.460514068603516, 13.090540289878845, 12.82280683517456, 12.561053991317749, 12.26232922077179, 11.962076425552368, 11.690191745758057, 11.33547055721283, 11.050190687179565, 10.720086216926575, 10.497832417488098, 10.084163129329681, 9.789881408214569, 9.53688371181488, 9.268739700317383, 8.921229779720306, 8.605345726013184, 8.276094615459442, 8.022361755371094, 7.745844602584839, 7.491785049438477, 7.231960237026215, 7.00249457359314, 6.761590003967285, 6.467278838157654, 6.28446763753891, 6.064428508281708, 5.8333733677864075, 5.6635743379592896, 5.450870215892792, 5.294722259044647, 5.093951165676117, 4.920833915472031, 4.77275425195694, 4.597155570983887, 4.454775333404541, 4.314387261867523, 4.163668394088745, 4.037283420562744, 3.9143841564655304, 3.789053112268448, 3.6719399094581604]",0.8594967995436973,0.7387153800824985,0.7960375920751841,0.689094107299912,
7.0,2.0,128.0,256.0,,0.005,removal,0.0,0.3923847712075934,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[13.016034483909607, 12.872397661209106, 12.582346320152283, 12.367374539375305, 12.117493510246277, 11.832189679145813, 11.493327498435974, 11.26877760887146, 11.037022233009338, 10.677422404289246, 10.432725548744202, 10.14825451374054, 9.873021066188812, 9.589689671993256, 9.326629161834717, 9.024753212928772, 8.750604808330536, 8.46997332572937, 8.27110642194748, 7.921916723251343, 7.676592111587524, 7.454066276550293, 7.227306962013245, 6.954747200012207, 6.701346039772034, 6.43938934803009, 6.246049880981445, 6.031594455242157, 5.834186851978302, 5.633355140686035, 5.457423150539398, 5.277475357055664, 5.057872295379639, 4.919742584228516, 4.757295578718185, 4.582791298627853, 4.4575822949409485, 4.301122069358826, 4.183981001377106, 4.037689834833145, 3.909727841615677, 3.7970255315303802, 3.665874809026718, 3.5608375668525696, 3.458223342895508, 3.343990296125412, 3.2500336468219757, 3.1569833755493164, 3.061859577894211, 2.97393462061882]",0.8601939286393308,0.7386255924170616,0.7917195834391669,0.6922051965356429,
8.0,2.0,256.0,256.0,,0.005,removal,0.0,0.3349588524382259,654.0,mean,GCNConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[14.612498164176941, 14.441748023033142, 14.19732415676117, 13.913166522979736, 13.657610774040222, 13.376927137374878, 13.137631297111511, 12.840767979621887, 12.605507373809814, 12.238746285438538, 11.907559752464294, 11.669430017471313, 11.318933248519897, 11.047317028045654, 10.735026717185974, 10.464802622795105, 10.127996146678925, 9.807555556297302, 9.523026049137115, 9.19825303554535, 8.914485156536102, 8.593486428260803, 8.344076752662659, 8.058122217655182, 7.78872412443161, 7.513476371765137, 7.290532648563385, 7.0306408405303955, 6.756448328495026, 6.524711489677429, 6.291744589805603, 6.093925297260284, 5.843350112438202, 5.689862072467804, 5.453384757041931, 5.300817847251892, 5.1210726499557495, 4.953120231628418, 4.7775178253650665, 4.622885972261429, 4.496440023183823, 4.359485179185867, 4.217341870069504, 4.099189877510071, 3.9397441744804382, 3.825004816055298, 3.706681936979294, 3.6013050973415375, 3.4922304451465607, 3.3945785760879517]",0.865517459915077,0.7386055678738606,0.761493522987046,0.717053336522363,
