K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,accuracy,f1,recall,precision,losses
5,1,128,256,,0.004905686636523743,removal,0,0.15753923760299643,654,mean,GATConv,256,10,100,0.9359783588818755,0.8488289567068843,0.8530670470756063,0.844632768361582,"[0.9990097880363464, 0.8191657066345215, 0.8088014721870422, 0.8063777685165405, 0.8048186302185059, 0.8034359812736511, 0.8021089434623718, 0.8008056879043579, 0.7995085120201111, 0.7982144355773926, 0.7969212532043457, 0.7956284880638123, 0.7943338751792908, 0.7930375337600708, 0.7917404174804688, 0.7904404997825623, 0.7891380786895752, 0.787834644317627, 0.7865283489227295, 0.7852197289466858, 0.7839087843894958, 0.782595157623291, 0.7812790274620056, 0.7799596786499023, 0.7786382436752319, 0.7773138880729675, 0.7759873867034912, 0.7746574878692627, 0.7733246684074402, 0.771989643573761, 0.7706514596939087, 0.7693107724189758, 0.7679665088653564, 0.7666200399398804, 0.7652701735496521, 0.7639173865318298, 0.7625623345375061, 0.7612032294273376, 0.7598419189453125, 0.7584776282310486, 0.7571099400520325, 0.7557394504547119, 0.7543655633926392, 0.7529889345169067, 0.7516089081764221, 0.7502257227897644, 0.7488395571708679, 0.7474504113197327, 0.7460578680038452, 0.7446624040603638]"
5,1,128,256,,0.004905686636523743,removal,0,0.15753923760299643,114,mean,GATConv,256,10,100,0.9377817853922452,0.8524590163934426,0.8530670470756063,0.8518518518518519,"[1.0169124603271484, 0.85521000623703, 0.8457964062690735, 0.8434776067733765, 0.8419378399848938, 0.8405539393424988, 0.8392160534858704, 0.8378936648368835, 0.8365769982337952, 0.8352663516998291, 0.8339529633522034, 0.8326374292373657, 0.8313208818435669, 0.8300027251243591, 0.8286803364753723, 0.8273566365242004, 0.8260288238525391, 0.8246989846229553, 0.8233652710914612, 0.8220281004905701, 0.8206878304481506, 0.819344699382782, 0.8179975152015686, 0.8166463971138, 0.8152922987937927, 0.8139346241950989, 0.8125728964805603, 0.8112082481384277, 0.80983966588974, 0.8084669709205627, 0.807091474533081, 0.8057116270065308, 0.8043272495269775, 0.8029397130012512, 0.8015487194061279, 0.8001535534858704, 0.7987539768218994, 0.7973514795303345, 0.7959436774253845, 0.7945330739021301, 0.793117880821228, 0.7916991114616394, 0.7902765274047852, 0.7888495922088623, 0.7874187231063843, 0.7859833240509033, 0.7845449447631836, 0.7831017374992371, 0.7816545367240906, 0.7802033424377441]"
5,1,128,256,,0.004905686636523743,removal,0,0.15753923760299643,25,mean,GATConv,256,10,100,0.9350766456266907,0.8461538461538461,0.8473609129814551,0.844950213371266,"[0.9891272783279419, 0.8205583691596985, 0.8103873133659363, 0.8080572485923767, 0.8065595626831055, 0.8052396178245544, 0.8039724230766296, 0.8027226328849792, 0.801483154296875, 0.8002436757087708, 0.7990052103996277, 0.797766923904419, 0.7965243458747864, 0.7952823042869568, 0.794035792350769, 0.7927874326705933, 0.7915349006652832, 0.7902809977531433, 0.7890233993530273, 0.7877630591392517, 0.7864986658096313, 0.785231351852417, 0.7839605808258057, 0.7826862335205078, 0.781409740447998, 0.7801291346549988, 0.7788453698158264, 0.7775576114654541, 0.776265025138855, 0.774969756603241, 0.7736721038818359, 0.7723695635795593, 0.7710636854171753, 0.7697538733482361, 0.7684407234191895, 0.7671240568161011, 0.7658030390739441, 0.7644786834716797, 0.7631500363349915, 0.7618177533149719, 0.7604813575744629, 0.7591416835784912, 0.7577976584434509, 0.7564496994018555, 0.7550982236862183, 0.7537423372268677, 0.7523831129074097, 0.7510197758674622, 0.7496522068977356, 0.7482810616493225]"
5,1,128,256,,0.004905686636523743,removal,0,0.15753923760299643,759,mean,GATConv,256,10,100,0.9407874962428614,0.8591851322373124,0.8573466476462197,0.8610315186246418,"[0.9802938103675842, 0.793350100517273, 0.7830036282539368, 0.7806516885757446, 0.7791541814804077, 0.7778154611587524, 0.776535153388977, 0.7752721309661865, 0.7740186452865601, 0.7727689146995544, 0.7715188264846802, 0.7702705264091492, 0.769019365310669, 0.7677668333053589, 0.7665128707885742, 0.765256941318512, 0.7639980316162109, 0.762737512588501, 0.7614742517471313, 0.7602099180221558, 0.7589418888092041, 0.7576712965965271, 0.7563985586166382, 0.7551226615905762, 0.7538450360298157, 0.7525638341903687, 0.7512801885604858, 0.7499940991401672, 0.7487056255340576, 0.747413158416748, 0.7461186051368713, 0.7448204159736633, 0.7435202598571777, 0.7422171831130981, 0.7409105896949768, 0.7396014332771301, 0.7382896542549133, 0.7369744181632996, 0.7356567978858948, 0.7343356013298035, 0.7330117225646973, 0.7316845059394836, 0.7303542494773865, 0.7290211319923401, 0.7276848554611206, 0.7263455390930176, 0.7250030636787415, 0.7236576676368713, 0.7223090529441833, 0.7209571599960327]"
5,1,128,256,,0.004905686636523743,removal,0,0.15753923760299643,281,mean,GATConv,256,10,100,0.9359783588818755,0.8462093862815885,0.8359486447931527,0.8567251461988304,"[0.9860053658485413, 0.8019371032714844, 0.7916036248207092, 0.7892926931381226, 0.7877570390701294, 0.7864111661911011, 0.7851165533065796, 0.7838372588157654, 0.7825665473937988, 0.7812995314598083, 0.7800332903862, 0.7787660956382751, 0.7774963974952698, 0.7762247323989868, 0.7749505639076233, 0.7736733555793762, 0.7723938822746277, 0.7711125016212463, 0.7698266506195068, 0.7685386538505554, 0.7672464847564697, 0.765951931476593, 0.7646552324295044, 0.763353705406189, 0.7620493173599243, 0.7607420086860657, 0.759430468082428, 0.7581164240837097, 0.7567987442016602, 0.7554777264595032, 0.7541528344154358, 0.7528243660926819, 0.7514930367469788, 0.7501581907272339, 0.7488192915916443, 0.7474769353866577, 0.7461315393447876, 0.7447824478149414, 0.7434290647506714, 0.7420726418495178, 0.7407121062278748, 0.7393481731414795, 0.7379810810089111, 0.7366097569465637, 0.7352349758148193, 0.7338565587997437, 0.7324740886688232, 0.7310884594917297, 0.7296990752220154, 0.7283055186271667]"
