alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,16,2,256,128,,0.362811202886817,0.5,0.9015054813339216,0.13559578013604923,1,sum,1,0.9326720769461978,0.8376811594202899,0.8245363766048502,0.8512518409425626
0.5,16,2,256,128,,0.362811202886817,0.5,0.9015054813339216,0.13559578013604923,2,sum,1,0.937180643222122,0.8484408992023206,0.8345221112696148,0.8628318584070797
0.5,16,2,256,128,,0.362811202886817,0.5,0.9015054813339216,0.13559578013604923,3,sum,1,0.9431920649233544,0.8625454545454545,0.8459343794579173,0.8798219584569733
0.5,16,2,256,128,,0.362811202886817,0.5,0.9015054813339216,0.13559578013604923,4,sum,1,0.9419897805831079,0.8586080586080586,0.8359486447931527,0.8825301204819277
0.5,16,2,256,128,,0.362811202886817,0.5,0.9015054813339216,0.13559578013604923,5,sum,1,0.9365795010519988,0.8474331164135936,0.8359486447931527,0.8592375366568915
