alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,8,1,256,256,,0,0.5,0.5,0.20260502469519706,654,mean,GATConv,1,2048,8,0.9425909227532311,0.8655876143560872,0.8773181169757489,0.8541666666666666,"[0.5751669406890869, 0.5565568804740906, 0.5012232661247253, 0.4950358271598816, 0.49842169880867004, 0.5341476798057556, 0.49008697271347046, 0.48834675550460815, 0.4929472804069519, 0.5075293183326721]",0.8968396539950076,0.9626349801665122,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.80807312e-04 3.80807312e-04 7.61614623e-04
 7.61614623e-04 7.61614623e-04 7.61614623e-04 7.61614623e-04
 1.14242193e-03 1.14242193e-03 1.14242193e-03 1.14242193e-03
 1.14242193e-03 1.14242193e-03 1.52322925e-03 1.52322925e-03
 1.52322925e-03 1.52322925e-03 1.90403656e-03 1.90403656e-03
 1.90403656e-03 1.90403656e-03 1.90403656e-03 1.90403656e-03
 1.90403656e-03 1.90403656e-03 1.90403656e-03 1.90403656e-03
 1.90403656e-03 1.90403656e-03 1.90403656e-03 1.90403656e-03
 2.28484387e-03 2.28484387e-03 2.28484387e-03 2.28484387e-03
 2.28484387e-03 2.28484387e-03 2.28484387e-03 2.28484387e-03
 2.66565118e-03 2.66565118e-03 2.66565118e-03 2.66565118e-03
 2.66565118e-03 2.66565118e-03 3.04645849e-03 3.04645849e-03
 3.04645849e-03 3.04645849e-03 3.80807312e-03 3.80807312e-03
 4.18888043e-03 4.18888043e-03 4.56968774e-03 4.56968774e-03
 4.56968774e-03 4.56968774e-03 4.56968774e-03 5.33130236e-03
 5.33130236e-03 5.71210967e-03 5.71210967e-03 5.71210967e-03
 5.71210967e-03 5.71210967e-03 5.71210967e-03 6.09291698e-03
 6.09291698e-03 6.09291698e-03 6.09291698e-03 6.47372430e-03
 6.47372430e-03 6.47372430e-03 6.47372430e-03 6.47372430e-03
 6.47372430e-03 6.47372430e-03 6.47372430e-03 6.85453161e-03
 6.85453161e-03 6.85453161e-03 6.85453161e-03 7.23533892e-03
 7.23533892e-03 7.23533892e-03 7.23533892e-03 7.23533892e-03
 7.99695354e-03 7.99695354e-03 7.99695354e-03 8.37776085e-03
 8.37776085e-03 8.75856816e-03 8.75856816e-03 8.75856816e-03
 8.75856816e-03 8.75856816e-03 8.75856816e-03 8.75856816e-03
 8.75856816e-03 9.13937548e-03 9.13937548e-03 9.13937548e-03
 9.13937548e-03 9.13937548e-03 9.52018279e-03 9.52018279e-03
 9.90099010e-03 9.90099010e-03 9.90099010e-03 9.90099010e-03
 9.90099010e-03 9.90099010e-03 1.02817974e-02 1.02817974e-02
 1.02817974e-02 1.06626047e-02 1.06626047e-02 1.06626047e-02
 1.06626047e-02 1.06626047e-02 1.06626047e-02 1.06626047e-02
 1.10434120e-02 1.10434120e-02 1.14242193e-02 1.14242193e-02
 1.14242193e-02 1.14242193e-02 1.18050267e-02 1.18050267e-02
 1.18050267e-02 1.18050267e-02 1.18050267e-02 1.18050267e-02
 1.21858340e-02 1.21858340e-02 1.25666413e-02 1.25666413e-02
 1.29474486e-02 1.29474486e-02 1.29474486e-02 1.33282559e-02
 1.33282559e-02 1.33282559e-02 1.33282559e-02 1.37090632e-02
 1.37090632e-02 1.40898705e-02 1.40898705e-02 1.40898705e-02
 1.40898705e-02 1.48514851e-02 1.48514851e-02 1.52322925e-02
 1.52322925e-02 1.52322925e-02 1.52322925e-02 1.59939071e-02
 1.59939071e-02 1.63747144e-02 1.63747144e-02 1.71363290e-02
 1.71363290e-02 1.78979436e-02 1.78979436e-02 1.82787510e-02
 1.82787510e-02 1.94211729e-02 1.94211729e-02 2.01827875e-02
 2.01827875e-02 2.09444021e-02 2.09444021e-02 2.13252094e-02
 2.13252094e-02 2.13252094e-02 2.13252094e-02 2.20868241e-02
 2.20868241e-02 2.24676314e-02 2.24676314e-02 2.28484387e-02
 2.28484387e-02 2.32292460e-02 2.32292460e-02 2.36100533e-02
 2.36100533e-02 2.43716679e-02 2.43716679e-02 2.47524752e-02
 2.47524752e-02 2.51332826e-02 2.51332826e-02 2.62757045e-02
 2.62757045e-02 2.70373191e-02 2.70373191e-02 2.74181264e-02
 2.74181264e-02 2.89413557e-02 2.89413557e-02 3.00837776e-02
 3.00837776e-02 3.04645849e-02 3.04645849e-02 3.12261995e-02
 3.16070069e-02 3.16070069e-02 3.16070069e-02 3.23686215e-02
 3.23686215e-02 3.27494288e-02 3.27494288e-02 3.31302361e-02
 3.31302361e-02 3.35110434e-02 3.50342727e-02 3.50342727e-02
 3.54150800e-02 3.54150800e-02 3.61766946e-02 3.61766946e-02
 3.65575019e-02 3.65575019e-02 3.76999238e-02 3.76999238e-02
 3.80807312e-02 3.92231531e-02 3.99847677e-02 3.99847677e-02
 4.07463823e-02 4.11271896e-02 4.15079970e-02 4.15079970e-02
 4.15079970e-02 4.26504189e-02 4.34120335e-02 4.34120335e-02
 4.37928408e-02 4.37928408e-02 4.41736481e-02 4.41736481e-02
 4.49352628e-02 4.72201066e-02 4.72201066e-02 4.76009139e-02
 4.83625286e-02 4.87433359e-02 5.02665651e-02 5.14089871e-02
 5.14089871e-02 5.17897944e-02 5.17897944e-02 5.21706017e-02
 5.21706017e-02 5.25514090e-02 5.25514090e-02 5.36938309e-02
 5.36938309e-02 5.44554455e-02 5.44554455e-02 5.67402894e-02
 5.67402894e-02 5.75019040e-02 5.82635187e-02 5.82635187e-02
 5.82635187e-02 5.86443260e-02 5.94059406e-02 6.01675552e-02
 6.09291698e-02 6.16907845e-02 6.24523991e-02 6.24523991e-02
 6.43564356e-02 6.47372430e-02 6.66412795e-02 6.74028941e-02
 6.81645088e-02 6.81645088e-02 6.89261234e-02 6.89261234e-02
 7.04493526e-02 7.04493526e-02 7.12109673e-02 7.15917746e-02
 7.23533892e-02 7.31150038e-02 7.31150038e-02 7.46382331e-02
 7.46382331e-02 7.61614623e-02 7.61614623e-02 7.99695354e-02
 8.14927647e-02 8.22543793e-02 8.30159939e-02 8.33968012e-02
 8.41584158e-02 8.49200305e-02 8.49200305e-02 8.53008378e-02
 8.60624524e-02 8.75856816e-02 8.75856816e-02 8.98705255e-02
 8.98705255e-02 9.17745621e-02 9.17745621e-02 9.59634425e-02
 9.67250571e-02 9.90099010e-02 9.97715156e-02 1.00533130e-01
 1.00533130e-01 1.00913938e-01 1.01675552e-01 1.04341203e-01
 1.04341203e-01 1.08530084e-01 1.08530084e-01 1.10434120e-01
 1.11195735e-01 1.11576542e-01 1.19192688e-01 1.19954303e-01
 1.23762376e-01 1.24523991e-01 1.27189642e-01 1.27189642e-01
 1.36329018e-01 1.36329018e-01 1.39375476e-01 1.40517898e-01
 1.44325971e-01 1.44325971e-01 1.49276466e-01 1.50038081e-01
 1.50418888e-01 1.51180503e-01 1.57654227e-01 1.58415842e-01
 1.69078446e-01 1.69840061e-01 1.80883473e-01 1.80883473e-01
 1.85072353e-01 1.85072353e-01 1.86214775e-01 1.86214775e-01
 1.87738005e-01 1.88880427e-01 1.96115765e-01 1.96877380e-01
 1.97258187e-01 1.97258187e-01 1.99923839e-01 1.99923839e-01
 2.02970297e-01 2.02970297e-01 2.04112719e-01 2.04112719e-01
 2.08301599e-01 2.09824829e-01 2.13632902e-01 2.14394516e-01
 2.14775324e-01 2.16298553e-01 2.16679360e-01 2.18202589e-01
 2.18583397e-01 2.18583397e-01 2.20106626e-01 2.20868241e-01
 2.23533892e-01 2.23533892e-01 2.27341965e-01 2.28103580e-01
 2.28484387e-01 2.29246002e-01 2.33815689e-01 2.33815689e-01
 2.42574257e-01 2.43335872e-01 2.46001523e-01 2.46763138e-01
 2.52475248e-01 2.52475248e-01 2.53236862e-01 2.56283321e-01
 2.56283321e-01 2.57806550e-01 2.57806550e-01 2.58948972e-01
 2.59329779e-01 2.62757045e-01 2.63518660e-01 2.69611577e-01
 2.70373191e-01 2.74942879e-01 2.75704494e-01 2.77227723e-01
 2.77989337e-01 2.78370145e-01 2.79131759e-01 2.79512567e-01
 2.80274181e-01 2.82939832e-01 2.83701447e-01 2.86747906e-01
 2.87128713e-01 2.91317593e-01 2.91317593e-01 2.94744859e-01
 2.95506474e-01 3.02361005e-01 3.03122620e-01 3.05788271e-01
 3.06549886e-01 3.08453922e-01 3.09215537e-01 3.11119573e-01
 3.11119573e-01 3.13023610e-01 3.13785225e-01 3.15308454e-01
 3.16070069e-01 3.17974105e-01 3.18354912e-01 3.19878142e-01
 3.20639756e-01 3.24067022e-01 3.24067022e-01 3.29398324e-01
 3.30159939e-01 3.32444783e-01 3.33968012e-01 3.35872049e-01
 3.36633663e-01 3.37395278e-01 3.38156893e-01 3.38537700e-01
 3.38537700e-01 3.39299315e-01 3.46534653e-01 3.47296268e-01
 3.49581112e-01 3.50342727e-01 3.51865956e-01 3.51865956e-01
 3.53008378e-01 3.53008378e-01 3.55293222e-01 3.56054836e-01
 3.56816451e-01 3.57578065e-01 3.59101295e-01 3.59862909e-01
 3.60624524e-01 3.62147753e-01 3.74714395e-01 3.75476009e-01
 3.75856816e-01 3.77380046e-01 3.83853770e-01 3.84615385e-01
 3.84615385e-01 3.92231531e-01 3.92993145e-01 3.94135567e-01
 3.94897182e-01 3.98705255e-01 3.99466870e-01 4.00990099e-01
 4.01751714e-01 4.02894136e-01 4.02894136e-01 4.04798172e-01
 4.05559787e-01 4.07844631e-01 4.08606245e-01 4.08987053e-01
 4.09748667e-01 4.21172887e-01 4.21172887e-01 4.27265804e-01
 4.28027418e-01 4.35643564e-01 4.36405179e-01 4.37547601e-01
