K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,accuracy,f1,recall,precision,losses
5,1,128,256,,0.0007522694601256171,removal,0,0.16556204229468302,654,mean,GATConv,256,10,300,0.9353772167117523,0.8403860430586488,0.8074179743223966,0.8761609907120743,"[13.275101840496063, 12.494465827941895, 12.576246619224548, 12.482142150402069, 12.653312742710114, 12.453508734703064, 12.216687500476837, 12.112750589847565, 12.298253238201141, 12.188247859477997, 11.961180746555328, 12.166584253311157, 12.325524747371674, 11.868387579917908, 11.95686274766922, 11.874918818473816, 11.831614136695862, 11.812186598777771, 11.699567198753357, 11.670189142227173, 11.640334248542786, 11.416305720806122, 11.599537968635559, 11.513405561447144, 11.640097677707672, 11.328290581703186, 11.37577110528946, 11.169657826423645, 11.289943158626556, 11.231357276439667, 11.06359577178955, 10.96009486913681, 10.940198063850403, 10.84606409072876, 10.99765169620514, 10.581377387046814, 10.623214185237885, 10.78270971775055, 10.684259474277496, 10.657390356063843, 10.42625206708908, 10.334786355495453, 10.403776943683624, 10.243261396884918, 10.316342771053314, 10.384764850139618, 10.22483229637146, 10.131310403347015, 10.29774558544159, 9.856218695640564, 9.960017204284668, 9.97107869386673, 9.982417285442352, 9.823677778244019, 9.801790535449982, 9.575058162212372, 9.633438169956207, 9.701474606990814, 9.761852383613586, 9.606109619140625, 9.339192926883698, 9.504504144191742, 9.37709254026413, 9.271836996078491, 9.367727041244507, 9.335384845733643, 9.209735453128815, 9.126777708530426, 8.956897616386414, 8.973536908626556, 9.045027494430542, 8.850724518299103, 8.818680047988892, 8.914237022399902, 8.662092328071594, 8.597263395786285, 8.629337191581726, 8.75729912519455, 8.472346901893616, 8.444021940231323, 8.560881316661835, 8.3405681848526, 8.204122245311737, 8.335562646389008, 8.127432942390442, 8.210138142108917, 8.12084674835205, 8.046716570854187, 8.018795788288116, 7.9691179394721985, 7.977075397968292, 7.927626848220825, 8.051966071128845, 7.811560869216919, 7.688653439283371, 7.765686094760895, 7.58538430929184, 7.609453618526459, 7.572723537683487, 7.505819141864777]"
5,1,128,256,,0.0007522694601256171,removal,0,0.16556204229468302,114,mean,GATConv,256,10,300,0.9311692215208897,0.8309963099630996,0.8031383737517832,0.8608562691131498,"[13.48246157169342, 12.710289299488068, 12.621660590171814, 12.81328135728836, 12.710545301437378, 12.866505086421967, 12.62750619649887, 12.635875225067139, 12.451744377613068, 12.678174436092377, 12.317871868610382, 12.67396467924118, 12.310473918914795, 12.305876553058624, 12.622694849967957, 12.229515135288239, 12.114278018474579, 12.372263789176941, 12.067122220993042, 11.863971889019012, 11.998598456382751, 11.955748498439789, 11.652292013168335, 11.732896447181702, 11.733475923538208, 11.763237953186035, 11.585130989551544, 11.649638712406158, 11.48703020811081, 11.321188509464264, 11.43404245376587, 11.176220118999481, 11.224407613277435, 11.395655870437622, 11.13763576745987, 11.034279525279999, 11.054574072360992, 10.707978367805481, 10.807949244976044, 10.897174298763275, 10.774494290351868, 11.140667080879211, 10.8075270652771, 10.752520561218262, 10.852447986602783, 10.630601406097412, 10.435050010681152, 10.482681572437286, 10.495835185050964, 10.299735605716705, 10.521448969841003, 10.202272117137909, 10.109350740909576, 10.037933051586151, 10.006660521030426, 9.933758616447449, 9.933102905750275, 9.933688223361969, 9.813140571117401, 9.765591025352478, 9.813346982002258, 9.297518074512482, 9.59876149892807, 9.47804981470108, 9.476292669773102, 9.290779948234558, 9.403070747852325, 9.22803395986557, 9.232020795345306, 9.182580888271332, 8.991001725196838, 9.18571400642395, 9.172753155231476, 9.05106794834137, 8.999841451644897, 8.753300487995148, 8.885266363620758, 8.733608901500702, 8.732046961784363, 8.65584546327591, 8.842096209526062, 8.570054411888123, 8.489910781383514, 8.497835516929626, 8.45454478263855, 8.38820469379425, 8.362852573394775, 8.35765427350998, 8.140809834003448, 8.174540400505066, 8.165650129318237, 8.11831796169281, 8.13583517074585, 8.002976953983307, 7.966219544410706, 7.933530509471893, 7.579431176185608, 7.894353926181793, 7.977923512458801, 7.73898845911026]"
