K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,accuracy,f1,recall,precision,losses
5,1,128,256,,0.009871672789719965,removal,0,0.09088877263496328,654,mean,GCNConv,256,10,100,0.9125338142470695,0.7560771165129925,0.6433666191155493,0.9166666666666666,"[12.528457462787628, 12.277307152748108, 11.444464802742004, 10.53066337108612, 9.887400388717651, 9.164841055870056, 8.36991411447525, 7.800246894359589, 7.09738764166832, 6.581666857004166, 6.034699380397797, 5.463558346033096, 5.075040936470032, 4.708312541246414, 4.348196029663086, 4.0348145961761475, 3.6794892698526382, 3.4057642370462418, 3.185086816549301, 2.983831226825714, 2.768901526927948, 2.601910337805748, 2.386502042412758, 2.241645008325577, 2.110530734062195, 2.0177721083164215, 1.914841890335083, 1.8055671453475952, 1.7102929651737213, 1.6026994958519936, 1.5230294913053513, 1.463165007531643, 1.4044225066900253, 1.3406215831637383, 1.284208245575428, 1.2093989253044128, 1.1822686865925789, 1.1141005381941795, 1.0881371200084686, 1.0220544338226318, 0.9963137805461884, 0.9539043381810188, 0.9248218461871147, 0.8829136975109577, 0.858998604118824, 0.8269901275634766, 0.8030406795442104, 0.7837050519883633, 0.7585484758019447, 0.7253695465624332, 0.7044294886291027, 0.6799892485141754, 0.643488023430109, 0.6335509605705738, 0.6229124665260315, 0.5977530293166637, 0.5828165449202061, 0.5668325647711754, 0.5596927627921104, 0.5419304855167866, 0.5148412100970745, 0.5161578580737114, 0.49251149967312813, 0.4823114350438118, 0.47927721217274666, 0.4625909961760044, 0.4509475603699684, 0.4407338909804821, 0.4240089561790228, 0.41659731790423393, 0.4074185900390148, 0.39759395457804203, 0.38781782053411007, 0.3819682039320469, 0.3691169358789921, 0.3588179312646389, 0.3581405021250248, 0.352404473349452, 0.3390568569302559, 0.332303486764431, 0.33076249808073044, 0.3162528555840254, 0.3092289865016937, 0.3071719780564308, 0.2973731681704521, 0.2969019375741482, 0.287273908033967, 0.28367228992283344, 0.27769155614078045, 0.2735289726406336, 0.268290800973773, 0.2631516233086586, 0.26362658478319645, 0.2528379689902067, 0.24758785031735897, 0.24702299013733864, 0.2384164072573185, 0.23754719737917185, 0.2332499772310257, 0.22692192997783422, 0.22471326403319836, 0.2197374738752842, 0.2174585945904255, 0.2139266151934862, 0.2079917974770069, 0.2037783395498991, 0.2042896021157503, 0.1985322656109929, 0.19726751558482647, 0.1910597626119852, 0.19094157498329878, 0.18885556049644947, 0.18175191339105368, 0.1802056087180972, 0.1774546019732952, 0.17452517710626125, 0.17257708869874477, 0.1694958470761776, 0.1671542339026928, 0.16364210657775402, 0.1634552702307701, 0.16046610102057457, 0.15812913980334997, 0.15676362439990044, 0.1528724916279316, 0.1517343521118164, 0.14875141810625792, 0.14743172377347946, 0.14484174735844135, 0.14226233679801226, 0.14273067750036716, 0.1403236472979188, 0.1368946423754096, 0.1365977767854929, 0.13306450750678778, 0.13130623754113913, 0.12930959835648537, 0.12712585367262363, 0.12634692527353764, 0.12377362791448832, 0.12363132927566767, 0.122740070335567, 0.1214267760515213, 0.118571313098073, 0.11900827754288912, 0.11422793846577406, 0.11373050045222044, 0.11493903398513794, 0.11120309121906757, 0.10978719592094421]"
