alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,15,2,64,64,,0,0.5,0.5,0.22860138741901403,654,sum,GCNConv,1,512,9,0.8115419296663661,0.6390328151986183,0.7917261055634808,0.5357142857142857,"[2.6602829098701477, 2.473446309566498, 2.433207929134369, 2.4085934162139893, 2.4255672693252563, 2.345410466194153, 2.2235419750213623, 2.431435704231262, 2.419023334980011, 2.3003610968589783, 2.365139365196228, 2.3140801191329956, 2.3235464096069336, 2.29131817817688, 2.4350019097328186, 2.2791642546653748, 2.357282280921936, 2.1844963431358337, 2.343626081943512, 2.3482677340507507, 2.142631709575653, 2.3005552291870117, 2.2897186279296875, 2.345475912094116, 2.3468613028526306, 2.2820311784744263, 2.240613877773285, 2.2674736976623535, 2.119866192340851, 2.273842513561249, 2.2074135541915894, 2.3156463503837585, 2.294352114200592, 2.211282193660736, 2.169278860092163, 2.2930545806884766, 2.2811936140060425, 2.2085720896720886, 2.1967029571533203, 2.2283849120140076, 2.168676495552063, 2.281802475452423, 2.192214012145996, 2.089015781879425, 2.2191333174705505, 2.162142813205719, 2.247159421443939, 2.2269535064697266, 2.064040720462799, 2.316902756690979, 2.231153905391693, 2.068129599094391, 2.103690981864929, 2.1881930828094482, 2.1827264428138733, 2.1994664669036865, 2.217925488948822, 2.135692775249481, 2.1284663677215576, 2.214576542377472, 2.0390089750289917, 2.1518412828445435, 2.2310871481895447, 2.1175290942192078, 2.0254674553871155, 2.1707659363746643, 2.050858736038208, 2.2018982768058777, 2.1439393162727356, 2.133915603160858, 2.0978530049324036, 2.1667521595954895, 2.1485370993614197, 2.066850006580353, 2.110061824321747, 2.0286706686019897, 2.0566938519477844, 2.140145003795624, 2.058100402355194, 1.9945944547653198, 1.9901217818260193, 2.0772741436958313, 2.0255173444747925, 2.13576877117157, 2.086978256702423, 2.0407830476760864, 2.0334702730178833, 2.0159343481063843, 2.0151662826538086, 2.0243225693702698, 2.001949667930603, 2.0258142352104187, 2.008646309375763, 2.0361492037773132, 2.081046223640442, 2.0488978028297424, 2.045364022254944, 1.9694218039512634, 1.9405516386032104, 2.0274073481559753]",0.5553171323010375,0.8621135294699228,[0.         0.         0.         ... 0.98705255 0.98857578 1.        ],[0.         0.00142653 0.00570613 ... 1.         1.         1.        ],"[          inf 9.9999917e-01 9.9998724e-01 ... 6.6381450e-05 6.2760453e-05
 1.0004520e-05]",[0.21070033 0.21076368 0.21082707 ... 1.         1.         1.        ],[1.         1.         1.         ... 0.00285307 0.00142653 0.        ],"[1.0004520e-05 1.4636897e-05 1.5478545e-05 ... 9.9998868e-01 9.9999404e-01
 9.9999917e-01]"
