K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision
4,1,256,256,,0.005,removal,0,0.1627426011961216,654,mean,GATConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.0420892238616943, 2.7683613300323486, 2.8314192295074463, 2.7803369760513306, 2.8370561599731445, 2.8083748817443848, 2.754884123802185, 2.722533106803894, 2.7421523332595825, 2.839901089668274, 2.736142158508301, 2.7580336332321167, 2.7031978368759155, 2.676416516304016, 2.6900410652160645, 2.688621759414673, 2.6142367124557495, 2.6260546445846558, 2.7395483255386353, 2.6730602979660034, 2.6048537492752075, 2.632413864135742, 2.640198826789856, 2.536305069923401, 2.520503878593445, 2.514751672744751, 2.4882417917251587, 2.556778073310852, 2.5544538497924805, 2.4586293697357178, 2.462314009666443, 2.4483388662338257, 2.4811359643936157, 2.446182370185852, 2.4917103052139282, 2.5133543014526367, 2.4453001022338867, 2.4461607933044434, 2.460425019264221, 2.374611973762512, 2.3838459253311157, 2.3689833879470825, 2.374618887901306, 2.3824034929275513, 2.339654803276062, 2.325627088546753, 2.2813204526901245, 2.3147573471069336, 2.265579342842102, 2.2684900760650635]",0.933154182062479,0.7357237715803453,0.7891737891737892,0.6890547263681592
4,1,256,256,,0.005,removal,0,0.1627426011961216,114,mean,GATConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.1441646814346313, 2.95963978767395, 2.9264978170394897, 2.8757466077804565, 2.9043097496032715, 2.866946816444397, 2.9039499759674072, 2.8809515237808228, 2.856367826461792, 2.800256371498108, 2.8539719581604004, 2.7788652181625366, 2.773465633392334, 2.826169729232788, 2.7752166986465454, 2.7705419063568115, 2.7067302465438843, 2.743537187576294, 2.775554656982422, 2.7320713996887207, 2.6924413442611694, 2.6687662601470947, 2.6691044569015503, 2.659698009490967, 2.6170215606689453, 2.666770100593567, 2.6228833198547363, 2.5880963802337646, 2.603251338005066, 2.620598793029785, 2.6198819875717163, 2.596423387527466, 2.60504412651062, 2.587954521179199, 2.5186522006988525, 2.5477113723754883, 2.510239839553833, 2.4982926845550537, 2.491735816001892, 2.494351029396057, 2.457688570022583, 2.4352742433547974, 2.418021559715271, 2.4261810779571533, 2.4131247997283936, 2.4251922369003296, 2.3940508365631104, 2.35686194896698, 2.344646453857422, 2.3253660202026367]",0.9338259993281828,0.7376830892143809,0.7891737891737892,0.6925
4,1,256,256,,0.005,removal,0,0.1627426011961216,25,mean,GATConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[3.0484539270401, 2.8770827054977417, 2.8248969316482544, 2.757194995880127, 2.8415781259536743, 2.7713053226470947, 2.79938542842865, 2.780995011329651, 2.7037465572357178, 2.726642608642578, 2.747487187385559, 2.738218665122986, 2.8045254945755005, 2.7276828289031982, 2.7187944650650024, 2.6855589151382446, 2.6794108152389526, 2.6552538871765137, 2.661673665046692, 2.685177445411682, 2.644749879837036, 2.6139968633651733, 2.6039316654205322, 2.6161651611328125, 2.565256953239441, 2.6217886209487915, 2.5726126432418823, 2.5557068586349487, 2.51045560836792, 2.5104568004608154, 2.506610155105591, 2.483525514602661, 2.500515341758728, 2.539795756340027, 2.4738444089889526, 2.5058882236480713, 2.4649969339370728, 2.4200104475021362, 2.463467001914978, 2.4001046419143677, 2.422600030899048, 2.3854238986968994, 2.399269938468933, 2.3742774724960327, 2.32777202129364, 2.3506771326065063, 2.3394033908843994, 2.3350991010665894, 2.289389133453369, 2.2829924821853638]",0.9378569029224051,0.7482993197278912,0.7834757834757835,0.7161458333333334
4,1,256,256,,0.005,removal,0,0.1627426011961216,759,mean,GATConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[2.992334246635437, 2.712502956390381, 2.723484516143799, 2.7128573656082153, 2.7408000230789185, 2.764832615852356, 2.749398946762085, 2.6652270555496216, 2.6722270250320435, 2.6457552909851074, 2.6203556060791016, 2.6083868741989136, 2.6200255155563354, 2.609586000442505, 2.639081358909607, 2.573159098625183, 2.592811107635498, 2.6039959192276, 2.619737148284912, 2.513747811317444, 2.574088454246521, 2.5491421222686768, 2.5344340801239014, 2.5139623880386353, 2.4824585914611816, 2.4524803161621094, 2.5000154972076416, 2.5046322345733643, 2.469233512878418, 2.4493335485458374, 2.4398273229599, 2.453438878059387, 2.3926209211349487, 2.407013773918152, 2.36216139793396, 2.420588731765747, 2.3411948680877686, 2.323539972305298, 2.304450273513794, 2.3165628910064697, 2.302991271018982, 2.30928373336792, 2.2751976251602173, 2.265914559364319, 2.243968367576599, 2.2595748901367188, 2.2317142486572266, 2.2823041677474976, 2.197887420654297, 2.165332078933716]",0.9365132683909977,0.7407407407407407,0.7692307692307693,0.7142857142857143
4,1,256,256,,0.005,removal,0,0.1627426011961216,281,mean,GATConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[2.9596312046051025, 2.8368693590164185, 2.7829331159591675, 2.763121008872986, 2.7502025365829468, 2.723239302635193, 2.6916877031326294, 2.687715530395508, 2.667258858680725, 2.707568407058716, 2.6938499212265015, 2.661862015724182, 2.713218927383423, 2.619261622428894, 2.631452798843384, 2.6235644817352295, 2.581505537033081, 2.600117564201355, 2.6233391761779785, 2.563046097755432, 2.57063364982605, 2.536226511001587, 2.6126296520233154, 2.5564610958099365, 2.522872805595398, 2.500531792640686, 2.462045192718506, 2.471845269203186, 2.580186605453491, 2.456207036972046, 2.4068251848220825, 2.4250986576080322, 2.4684964418411255, 2.3893983364105225, 2.4272037744522095, 2.3490192890167236, 2.3727028369903564, 2.3390278816223145, 2.3578261137008667, 2.347491979598999, 2.2993255853652954, 2.3161884546279907, 2.2903387546539307, 2.297758102416992, 2.316404342651367, 2.2740358114242554, 2.2449934482574463, 2.2360990047454834, 2.2359280586242676, 2.190575122833252]",0.9304669129996641,0.7272727272727273,0.7863247863247863,0.6764705882352942
