K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,sampling_k,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses
3,1,256,256,,0.0032030947146943637,removal,0,0.12346698294714308,654,mean,GCNConv,256,1,300,neighbor,50,50,nearest_neighbors,0.9386834986474302,0.849112426035503,0.818830242510699,0.8817204301075269,"[8.861870169639587, 8.274808943271637, 8.390775442123413, 8.05305391550064, 7.848516583442688, 7.819508194923401, 7.495971530675888, 7.189659774303436, 7.07232141494751, 7.027792662382126, 6.700582891702652, 6.4484167993068695, 6.43421134352684, 6.23541197180748, 6.148781836032867, 5.925988703966141, 5.745812654495239, 5.4698565900325775, 5.438783258199692, 5.243856698274612, 5.083516955375671, 4.98792827129364, 4.878376483917236, 4.7002783715724945, 4.5260575115680695, 4.5045967400074005, 4.339331030845642, 4.184712320566177, 4.096485048532486, 3.9746222496032715, 3.8760231733322144, 3.744966208934784, 3.667516201734543, 3.6100622415542603, 3.4880425482988358, 3.4378484934568405, 3.293687492609024, 3.2121288031339645, 3.1043709814548492, 3.0130652487277985, 2.972309872508049, 2.847536861896515, 2.823570668697357, 2.7568031400442123, 2.7037796825170517, 2.692731559276581, 2.530235141515732, 2.4750103652477264, 2.427878350019455, 2.3583128601312637]"
3,1,256,256,,0.0032030947146943637,removal,0,0.12346698294714308,114,mean,GCNConv,256,1,300,neighbor,50,50,nearest_neighbors,0.939585211902615,0.8525311812179017,0.8288159771754636,0.877643504531722,"[8.509711802005768, 7.753401279449463, 7.625364810228348, 7.37178048491478, 7.243283838033676, 7.104158341884613, 6.8380367159843445, 6.774533271789551, 6.7294527888298035, 6.4225133061409, 6.381300181150436, 6.223222136497498, 5.983243525028229, 5.780138343572617, 5.647134453058243, 5.530432790517807, 5.41516500711441, 5.155904710292816, 5.005317807197571, 4.888944655656815, 4.885024189949036, 4.566411703824997, 4.697698384523392, 4.4330712258815765, 4.3221824169158936, 4.172456502914429, 3.9953846633434296, 3.9066449105739594, 3.845487058162689, 3.7302905470132828, 3.566028043627739, 3.513183057308197, 3.3980871587991714, 3.3540504425764084, 3.2059860080480576, 3.153672978281975, 3.110748842358589, 3.033582463860512, 2.9275335669517517, 2.8466173857450485, 2.784189522266388, 2.6758803576231003, 2.654033124446869, 2.580895707011223, 2.4697479009628296, 2.426961824297905, 2.372018739581108, 2.339488610625267, 2.2398937195539474, 2.266401171684265]"
3,1,256,256,,0.0032030947146943637,removal,0,0.12346698294714308,25,mean,GCNConv,256,1,300,neighbor,50,50,nearest_neighbors,0.939585211902615,0.8525311812179017,0.8288159771754636,0.877643504531722,"[9.263412952423096, 8.820867836475372, 8.590517103672028, 8.278240263462067, 8.070059418678284, 7.824237525463104, 7.774129748344421, 7.462972015142441, 7.298551827669144, 7.119371950626373, 6.940531224012375, 6.864216774702072, 6.672499507665634, 6.323670536279678, 6.367195129394531, 6.1048098504543304, 6.062558442354202, 5.772093862295151, 5.640217810869217, 5.531725436449051, 5.336511671543121, 5.213771343231201, 5.008414328098297, 4.85355669260025, 4.645603626966476, 4.610331147909164, 4.500278323888779, 4.357748717069626, 4.331558436155319, 4.1491648852825165, 3.9982785284519196, 3.8718068301677704, 3.8295126259326935, 3.7020214945077896, 3.6074087619781494, 3.4918089658021927, 3.4338120073080063, 3.361743226647377, 3.2951644510030746, 3.2052985429763794, 3.0775839537382126, 3.0264367014169693, 2.9141895622015, 2.9119376242160797, 2.7449232190847397, 2.7016905397176743, 2.6792751401662827, 2.585996463894844, 2.514493778347969, 2.459859013557434]"
3,1,256,256,,0.0032030947146943637,removal,0,0.12346698294714308,759,mean,GCNConv,256,1,300,neighbor,50,50,nearest_neighbors,0.9422903516681695,0.8588235294117647,0.833095577746077,0.8861911987860395,"[8.607971251010895, 8.06419238448143, 7.671363890171051, 7.63144838809967, 7.653180956840515, 7.318461030721664, 7.033325731754303, 6.938986390829086, 6.725732713937759, 6.671801865100861, 6.475425034761429, 6.3142459988594055, 6.11263108253479, 6.045978665351868, 5.649539351463318, 5.5194933116436005, 5.444073498249054, 5.261911332607269, 5.181409269571304, 4.963235080242157, 4.911507576704025, 4.763265371322632, 4.709483593702316, 4.513565212488174, 4.371200323104858, 4.167322188615799, 4.0761459171772, 3.9806801080703735, 3.918354094028473, 3.7822280824184418, 3.697834402322769, 3.5446956753730774, 3.4502671658992767, 3.4862442910671234, 3.298534616827965, 3.2056706100702286, 3.120072826743126, 3.045458972454071, 2.970579072833061, 2.9336976408958435, 2.870980530977249, 2.7759665846824646, 2.73781718313694, 2.607875034213066, 2.605348661541939, 2.492153748869896, 2.431427702307701, 2.4108312129974365, 2.3116821497678757, 2.249430552124977]"
3,1,256,256,,0.0032030947146943637,removal,0,0.12346698294714308,281,mean,GCNConv,256,1,300,neighbor,50,50,nearest_neighbors,0.9440937781785392,0.8624260355029586,0.8316690442225392,0.8955453149001537,"[9.653687000274658, 9.210869133472443, 8.749282360076904, 8.667676210403442, 8.639134109020233, 8.249220669269562, 8.066162884235382, 7.927674889564514, 7.656527042388916, 7.511802613735199, 7.478498339653015, 6.995023846626282, 6.896548539400101, 6.664425253868103, 6.534488916397095, 6.380664616823196, 6.222491800785065, 6.003592401742935, 5.883910417556763, 5.66747722029686, 5.4982123374938965, 5.375797808170319, 5.299811780452728, 5.09337243437767, 4.960626900196075, 4.723779082298279, 4.623778283596039, 4.518127679824829, 4.426661878824234, 4.299824684858322, 4.208088964223862, 4.142746776342392, 3.922241300344467, 3.8458838164806366, 3.7423976957798004, 3.59935662150383, 3.5841900408267975, 3.5086155384778976, 3.3959966599941254, 3.2741516828536987, 3.2055345624685287, 3.1492099165916443, 3.0513880252838135, 2.9408705681562424, 2.892869159579277, 2.8189191073179245, 2.77996626496315, 2.712615430355072, 2.6530985981225967, 2.5413193702697754]"
