alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,19,1,256,256,,0.15774190560132914,0.5,0.9013795790103716,0.16910593691982684,1,sum,1,0.9335737902013826,0.8380952380952381,0.8159771754636234,0.8614457831325302
0.5,19,1,256,256,,0.15774190560132914,0.5,0.9013795790103716,0.16910593691982684,2,sum,1,0.9221520889690412,0.8074349442379182,0.7746077032810271,0.843167701863354
0.5,19,1,256,256,,0.15774190560132914,0.5,0.9013795790103716,0.16910593691982684,3,sum,1,0.9311692215208897,0.8287210172026926,0.7902995720399429,0.8710691823899371
0.5,19,1,256,256,,0.15774190560132914,0.5,0.9013795790103716,0.16910593691982684,4,sum,1,0.9278629395852119,0.8263386396526773,0.8145506419400856,0.8384728340675477
0.5,19,1,256,256,,0.15774190560132914,0.5,0.9013795790103716,0.16910593691982684,5,sum,1,0.92936579501052,0.8244958924570575,0.7874465049928673,0.8652037617554859
