K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,accuracy,f1,recall,precision,losses
5,1,128,256,,0.006966969922174921,removal,0,0.1782977586173227,654,mean,GATConv,256,10,400,0.9407874962428614,0.8621413575927221,0.8787446504992867,0.8461538461538461,"[2.119043707847595, 1.7281583547592163, 1.8380655646324158, 1.7919906377792358, 1.748781442642212, 1.7635719180107117, 1.7026557922363281, 1.7671343088150024, 1.6795509457588196, 1.7000306248664856, 1.704092562198639, 1.694477140903473, 1.6574567556381226, 1.673459231853485, 1.6540382504463196, 1.6503902077674866, 1.6748427152633667, 1.6952039003372192, 1.5663771033287048, 1.5798345804214478, 1.623689591884613, 1.6135613918304443, 1.6044706106185913, 1.6365670561790466, 1.5768663883209229, 1.5188667178153992, 1.5422074794769287, 1.595936894416809, 1.5484601855278015, 1.5667304396629333, 1.5891830921173096, 1.5174621939659119, 1.490213692188263, 1.4892513751983643, 1.4771360158920288, 1.4423569440841675, 1.5046835541725159, 1.422792911529541, 1.403855800628662, 1.3963106274604797, 1.4274800419807434, 1.447132647037506, 1.4164828658103943, 1.3981361985206604, 1.3877602219581604, 1.3970879912376404, 1.384061574935913, 1.3596199750900269, 1.3652779459953308, 1.3420451283454895]"
5,1,128,256,,0.006966969922174921,removal,0,0.1782977586173227,114,mean,GATConv,256,10,400,0.9413886384129847,0.8614072494669509,0.8644793152639088,0.8583569405099151,"[2.001953363418579, 1.8409733176231384, 1.8188917636871338, 1.835124909877777, 1.7657456398010254, 1.762006938457489, 1.726741373538971, 1.7723410725593567, 1.7393154501914978, 1.770368218421936, 1.7290687561035156, 1.7118019461631775, 1.8053680062294006, 1.7331079244613647, 1.6434823870658875, 1.681636929512024, 1.7287369966506958, 1.6285055875778198, 1.6764094829559326, 1.6402133107185364, 1.6710612177848816, 1.6928451657295227, 1.6938062906265259, 1.6007632613182068, 1.6427526473999023, 1.6454440355300903, 1.6228761672973633, 1.5252434611320496, 1.662254273891449, 1.5296552777290344, 1.4732431769371033, 1.4863083958625793, 1.5609283447265625, 1.583518147468567, 1.499383568763733, 1.5126793384552002, 1.4721744060516357, 1.4506916999816895, 1.462022304534912, 1.4860366582870483, 1.4780842661857605, 1.4430392980575562, 1.4271427392959595, 1.4168937802314758, 1.3981225490570068, 1.4035528302192688, 1.3711024522781372, 1.387811303138733, 1.3369606137275696, 1.3359703421592712]"
5,1,128,256,,0.006966969922174921,removal,0,0.1782977586173227,25,mean,GATConv,256,10,400,0.9398857829876766,0.8595505617977528,0.8730385164051355,0.8464730290456431,"[2.1772664189338684, 1.8069916367530823, 1.8081315159797668, 1.8637499809265137, 1.8357239961624146, 1.703554928302765, 1.8392378687858582, 1.7502453327178955, 1.74385666847229, 1.7269787192344666, 1.7078603506088257, 1.7696966528892517, 1.7018105387687683, 1.740242063999176, 1.7245689630508423, 1.7355009317398071, 1.632096290588379, 1.661056935787201, 1.678337574005127, 1.6324272751808167, 1.7056769132614136, 1.6085357069969177, 1.6479605436325073, 1.535656452178955, 1.5710561275482178, 1.5561957955360413, 1.5806105732917786, 1.5483307242393494, 1.558291494846344, 1.5456246733665466, 1.496511161327362, 1.5018941760063171, 1.4892343282699585, 1.5127288699150085, 1.5517112016677856, 1.5172241926193237, 1.45880526304245, 1.45269376039505, 1.4792249202728271, 1.4591327905654907, 1.4473833441734314, 1.4130280017852783, 1.4346758127212524, 1.4020045399665833, 1.3984185457229614, 1.4230636954307556, 1.362019121646881, 1.3715451955795288, 1.3319066166877747, 1.3045778274536133]"
5,1,128,256,,0.006966969922174921,removal,0,0.1782977586173227,759,mean,GATConv,256,10,400,0.9440937781785392,0.8680851063829788,0.8730385164051355,0.8631875881523272,"[1.851321041584015, 1.721560537815094, 1.73075932264328, 1.6714434027671814, 1.7404329180717468, 1.62264883518219, 1.6443052291870117, 1.6037265062332153, 1.6472575068473816, 1.6622743010520935, 1.590385377407074, 1.5732797384262085, 1.5527560114860535, 1.5287975072860718, 1.5631381273269653, 1.5551097393035889, 1.4810786843299866, 1.6031054258346558, 1.568530797958374, 1.498576819896698, 1.5801887512207031, 1.5173332691192627, 1.5252118110656738, 1.5486345887184143, 1.4428738355636597, 1.5577828288078308, 1.440246820449829, 1.4801426529884338, 1.4967474341392517, 1.4573894739151, 1.4453606605529785, 1.412651538848877, 1.46175217628479, 1.4387999176979065, 1.3590366840362549, 1.355059266090393, 1.3820461630821228, 1.3684793710708618, 1.386417031288147, 1.3947405219078064, 1.3408060669898987, 1.3117876648902893, 1.3120481371879578, 1.333693027496338, 1.3342791199684143, 1.2945640683174133, 1.3343799114227295, 1.250884473323822, 1.271018147468567, 1.2474316358566284]"
5,1,128,256,,0.006966969922174921,removal,0,0.1782977586173227,281,mean,GATConv,256,10,400,0.9338743612864443,0.847009735744089,0.8687589158345221,0.8263229308005428,"[1.8938099145889282, 1.6754119396209717, 1.8194133639335632, 1.6691190600395203, 1.7600582242012024, 1.718710482120514, 1.6580551266670227, 1.6513400673866272, 1.6873053312301636, 1.6372424960136414, 1.6943624019622803, 1.652191698551178, 1.6289635300636292, 1.6488428115844727, 1.6117059588432312, 1.655285120010376, 1.6328006386756897, 1.6041820049285889, 1.5734710693359375, 1.6328737139701843, 1.4780303835868835, 1.591152846813202, 1.5249032974243164, 1.5402458310127258, 1.5307076573371887, 1.4710556864738464, 1.5203660726547241, 1.5300197005271912, 1.5034440755844116, 1.4269979596138, 1.435507893562317, 1.4592580199241638, 1.4902161359786987, 1.433261215686798, 1.466050922870636, 1.4355820417404175, 1.3374893069267273, 1.4148449897766113, 1.4433448910713196, 1.4012121558189392, 1.3412318229675293, 1.3555254936218262, 1.3561773896217346, 1.2990199327468872, 1.3561124801635742, 1.2870080471038818, 1.3451979756355286, 1.2875929474830627, 1.2782166600227356, 1.3120059370994568]"
