alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,5,2,256,64,,0,0.5,0.5,0.37262296073193063,654,sum,GINConv,1,10192,3,0.7321093472637825,0.6957373271889401,0.7668571428571429,0.6366895097522404,"[0.9278942346572876, 0.9258763194084167, 0.9254515171051025, 0.9250831604003906, 0.9247345328330994, 0.9244229793548584, 0.9241246581077576, 0.9238271713256836, 0.9235291481018066, 0.9232374429702759, 0.9229523539543152, 0.9226704239845276, 0.9223889112472534, 0.9221087098121643, 0.9218285083770752, 0.9215490221977234, 0.921271562576294, 0.9209930896759033, 0.9207141399383545, 0.9204350113868713, 0.9201564788818359, 0.9198775887489319, 0.9195989966392517, 0.9193204045295715, 0.9190411567687988, 0.9187626838684082, 0.9184837341308594, 0.9182044267654419, 0.917925238609314, 0.9176459312438965, 0.9173659682273865, 0.9170863032341003, 0.9168063402175903, 0.9165260195732117, 0.9162455201148987, 0.9159651398658752, 0.9156843423843384, 0.9154030680656433, 0.9151219725608826, 0.9148404598236084, 0.914558470249176, 0.9142765402793884, 0.913994312286377, 0.913711667060852, 0.9134288430213928, 0.9131457805633545, 0.9128623604774475, 0.9125785827636719, 0.9122945666313171, 0.9120103716850281, 0.9117256999015808, 0.9114407300949097, 0.9111555814743042, 0.9108700156211853, 0.9105841517448425, 0.9102979302406311, 0.9100114703178406, 0.9097246527671814, 0.9094375371932983, 0.9091503024101257, 0.9088624119758606, 0.9085743427276611, 0.9082860946655273, 0.9079973697662354, 0.9077082276344299, 0.9074189066886902, 0.9071292877197266, 0.9068392515182495, 0.9065488576889038, 0.9062583446502686, 0.9059674143791199, 0.9056761264801025, 0.9053845405578613, 0.9050925970077515, 0.904800295829773, 0.9045078158378601, 0.9042148590087891, 0.9039217233657837, 0.9036281704902649, 0.9033342599868774, 0.9030401110649109, 0.9027456045150757, 0.9024508595466614, 0.9021556377410889, 0.9018601775169373, 0.9015643000602722, 0.9012681841850281, 0.9009717106819153, 0.9006749987602234, 0.9003779292106628, 0.9000804424285889, 0.8997827172279358, 0.8994846343994141, 0.8991862535476685, 0.8988875150680542, 0.8985884189605713, 0.8982892036437988, 0.8979893326759338, 0.8976894021034241, 0.8973891139030457]",0.5826671873977335,0.7554418253029974,"[0.00000000e+00 8.44451951e-05 8.44451951e-05 ... 9.95102179e-01
 9.95102179e-01 1.00000000e+00]","[0.00000000e+00 0.00000000e+00 1.26984127e-04 ... 9.99873016e-01
 1.00000000e+00 1.00000000e+00]","[          inf 9.9999964e-01 9.9999952e-01 ... 2.2120283e-03 2.2113780e-03
 2.9515772e-04]",[0.39940153 0.39942179 0.39944205 ... 0.5        0.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.26984127e-04
 0.00000000e+00 0.00000000e+00]","[2.9515772e-04 2.9761947e-04 4.1663446e-04 ... 9.9999928e-01 9.9999952e-01
 9.9999964e-01]"
