K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision
1,2,16,1,,0.005,removal,0,1.0001018411539413,654,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[0.5001363754272461, 0.49774429202079773, 0.49507254362106323, 0.4920937120914459, 0.4888765215873718, 0.4854958653450012, 0.48195892572402954, 0.4781906008720398, 0.4740484952926636, 0.4695344567298889, 0.46481844782829285, 0.4600602984428406, 0.45527714490890503, 0.45041054487228394, 0.44540590047836304, 0.44024524092674255, 0.43491050601005554, 0.4294278025627136, 0.4237922430038452, 0.4180043637752533, 0.41208648681640625, 0.4060432016849518, 0.39986565709114075, 0.3935698866844177, 0.3871418833732605, 0.38063690066337585, 0.3740122318267822, 0.367287814617157, 0.36048197746276855, 0.3535574674606323, 0.346584677696228, 0.33949771523475647, 0.33235031366348267, 0.32510846853256226, 0.3178550601005554, 0.31050562858581543, 0.30314958095550537, 0.29573720693588257, 0.2883110046386719, 0.280859112739563, 0.2733991742134094, 0.2659216821193695, 0.25847285985946655, 0.25100046396255493, 0.24358975887298584, 0.2361956536769867, 0.22883163392543793, 0.22150573134422302, 0.21424691379070282, 0.20701996982097626]",0.8500538690664807,0.7199337121212122,0.7724155448310897,0.6741299046774551
1,2,16,1,,0.005,removal,0,1.0001018411539413,114,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[0.5009123682975769, 0.49763011932373047, 0.49453574419021606, 0.491062194108963, 0.4871126711368561, 0.4827587902545929, 0.47812819480895996, 0.47332197427749634, 0.46835172176361084, 0.46320629119873047, 0.4578661322593689, 0.4523593783378601, 0.44673019647598267, 0.44102543592453003, 0.43523961305618286, 0.42931491136550903, 0.42326581478118896, 0.4170811176300049, 0.4107566475868225, 0.40432432293891907, 0.3977806568145752, 0.3911125659942627, 0.38434845209121704, 0.37750381231307983, 0.3705597519874573, 0.3635472059249878, 0.3564883768558502, 0.34931784868240356, 0.34212878346443176, 0.33486831188201904, 0.3275775909423828, 0.32025793194770813, 0.31287050247192383, 0.305509090423584, 0.2981070876121521, 0.2907101511955261, 0.28329214453697205, 0.2759115695953369, 0.2685137987136841, 0.26114460825920105, 0.2538529932498932, 0.24654459953308105, 0.23930124938488007, 0.23211193084716797, 0.22496196627616882, 0.21787017583847046, 0.2108330875635147, 0.2038867324590683, 0.1969868540763855, 0.1901690661907196]",0.8508777489067748,0.7146149181322013,0.7482854965709932,0.6838440111420613
1,2,16,1,,0.005,removal,0,1.0001018411539413,25,mean,GCNConv,2048,10,50,sage,50,nearest_neighbors,nan,0.0,0.0,0.0,"[0.5005831122398376, 0.4976716935634613, 0.4946238398551941, 0.49106329679489136, 0.4870697259902954, 0.4828140139579773, 0.47845137119293213, 0.4740336537361145, 0.4695228636264801, 0.46488088369369507, 0.46005547046661377, 0.45498883724212646, 0.4496278762817383, 0.44403016567230225, 0.43828684091567993, 0.43248307704925537, 0.42662447690963745, 0.4206852316856384, 0.414621502161026, 0.40839433670043945, 0.4020431637763977, 0.39555248618125916, 0.3889249563217163, 0.3821801245212555, 0.375311940908432, 0.3683510422706604, 0.3612898886203766, 0.35412079095840454, 0.3469129800796509, 0.3395966589450836, 0.3322170674800873, 0.32472628355026245, 0.31712964177131653, 0.3094399869441986, 0.30159419775009155, 0.2936990261077881, 0.28577157855033875, 0.27791374921798706, 0.2700822949409485, 0.2622312903404236, 0.25435197353363037, 0.24654416739940643, 0.238762766122818, 0.23099106550216675, 0.22326159477233887, 0.21561278402805328, 0.20804893970489502, 0.20052358508110046, 0.19310781359672546, 0.18578504025936127]",0.8457443437480195,0.7016425594508457,0.7269494538989077,0.6780383795309168
