alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,6,2,256,128,,0,0.5,0.5,0.377440496539707,654,sum,GINConv,1,5096,4,0.8377035045899478,0.8104714522624971,0.8688253968253968,0.7594627594627594,"[0.991716206073761, 0.9552838206291199, 0.9567548632621765, 0.9578519463539124, 0.9557498097419739, 0.951273500919342, 0.9540226459503174, 0.9533988833427429, 0.9540405869483948, 0.9536992311477661]",0.8125518109019787,0.8952224500902088,"[0.00000000e+00 8.44451951e-05 8.44451951e-05 ... 9.91302145e-01
 9.91471035e-01 1.00000000e+00]",[0.         0.         0.00101587 ... 1.         1.         1.        ],"[          inf 9.9999368e-01 9.9998403e-01 ... 3.7695453e-04 3.7270269e-04
 2.7728080e-05]",[0.39940153 0.39942179 0.39944205 ... 0.5        0.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.26984127e-04
 0.00000000e+00 0.00000000e+00]","[2.7728080e-05 3.5036115e-05 5.5676726e-05 ... 9.9998808e-01 9.9998820e-01
 9.9999368e-01]"
