alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,20,1,64,256,,0,0.5,0.5,0.278381445323741,654,mean,GINConv,1,2048,9,0.8189379723081605,0.7793845012977382,0.8007619047619048,0.7591188154568437,"[0.6078543066978455, 0.6004382967948914, 0.5985152125358582, 0.5978730916976929, 0.5975759625434875, 0.5974037051200867, 0.5972855687141418, 0.5971987247467041, 0.5971296429634094, 0.5970723032951355, 0.5970224738121033, 0.5969778299331665, 0.5969358682632446, 0.5968964695930481, 0.5968582630157471, 0.5968213677406311, 0.5967854261398315, 0.5967498421669006, 0.5967147946357727, 0.596680223941803, 0.5966458320617676, 0.5966116189956665, 0.5965778231620789, 0.596544086933136, 0.596510648727417, 0.5964773297309875, 0.5964442491531372, 0.5964112281799316, 0.5963783264160156, 0.5963456630706787, 0.596312940120697, 0.5962805151939392, 0.5962480902671814, 0.5962157249450684, 0.5961834788322449, 0.5961512327194214, 0.5961190462112427, 0.5960868000984192, 0.59605473279953, 0.5960225462913513, 0.5959904193878174, 0.5959582924842834, 0.5959262251853943, 0.5958941578865051, 0.5958619713783264, 0.5958298444747925, 0.595797598361969, 0.5957654714584351, 0.5957332849502563, 0.5957010388374329, 0.5956687927246094, 0.5956365466117859, 0.5956043601036072, 0.5955719351768494, 0.5955396890640259, 0.5955073833465576, 0.5954749584197998, 0.5954426527023315, 0.5954102277755737, 0.5953778624534607, 0.5953453779220581, 0.5953129529953003, 0.5952804684638977, 0.5952479243278503, 0.5952154397964478, 0.5951828956604004, 0.595150351524353, 0.5951178073883057, 0.5950851440429688, 0.5950525999069214, 0.5950198769569397, 0.594987154006958, 0.5949546098709106, 0.5949218273162842, 0.5948891043663025, 0.594856321811676, 0.5948235392570496, 0.5947906970977783, 0.5947578549385071, 0.5947250723838806, 0.5946921706199646, 0.5946592688560486, 0.5946263074874878, 0.5945934057235718, 0.5945603847503662, 0.5945274233818054, 0.5944942831993103, 0.5944613814353943, 0.594428300857544, 0.5943951606750488, 0.5943620204925537, 0.5943288803100586, 0.5942957401275635, 0.5942626595497131, 0.5942294001579285, 0.5941962003707886, 0.5941628813743591, 0.5941295623779297, 0.5940962433815002, 0.5940629243850708]",0.7722660007101972,0.8695685306267978,"[0.00000000e+00 0.00000000e+00 8.44451951e-05 ... 9.91977706e-01
 9.91977706e-01 1.00000000e+00]","[0.00000000e+00 1.26984127e-04 1.26984127e-04 ... 9.99873016e-01
 1.00000000e+00 1.00000000e+00]","[         inf 9.999994e-01 9.999993e-01 ... 3.413637e-03 3.413397e-03
 8.065900e-04]",[0.39940153 0.39942179 0.39944205 ... 0.5        1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.26984127e-04
 1.26984127e-04 0.00000000e+00]","[8.0659002e-04 8.1244874e-04 8.5697492e-04 ... 9.9999905e-01 9.9999928e-01
 9.9999940e-01]"
