alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,8,2,256,128,,0,0.5,0.5,0.39334518678783004,654,mean,GINConv,1,5096,4,0.7902317796825075,0.7679793559968585,0.8692063492063492,0.6878705657722842,"[0.662236213684082, 0.647713840007782, 0.6457914710044861, 0.6449429392814636, 0.6444718241691589, 0.6441795825958252, 0.6439740657806396, 0.6438195705413818, 0.6436921954154968, 0.643579363822937, 0.6434750556945801, 0.6433743834495544, 0.643276035785675, 0.6431787610054016, 0.6430819630622864, 0.642985463142395, 0.6428890228271484, 0.6427924633026123, 0.642695963382721, 0.6425995230674744, 0.6425029039382935, 0.6424064040184021, 0.6423097252845764, 0.6422131061553955, 0.6421164870262146, 0.6420198678970337, 0.6419233083724976, 0.6418266296386719, 0.6417299509048462, 0.6416332721710205, 0.64153653383255, 0.64143967628479, 0.64134281873703, 0.6412458419799805, 0.6411488056182861, 0.641051709651947, 0.6409544944763184, 0.6408570408821106, 0.6407595872879028, 0.6406620144844055, 0.6405643224716187, 0.6404665112495422, 0.6403684616088867, 0.6402702331542969, 0.6401719450950623, 0.6400735378265381, 0.6399749517440796, 0.639876127243042, 0.6397771835327148, 0.6396779417991638, 0.639578640460968, 0.6394793391227722, 0.639379620552063, 0.6392797827720642, 0.6391797661781311, 0.6390796303749084, 0.6389792561531067, 0.6388788223266602, 0.6387779712677002, 0.6386770606040955, 0.6385759711265564, 0.638474702835083, 0.6383733153343201, 0.638271689414978, 0.6381698250770569, 0.6380678415298462, 0.6379656195640564, 0.6378633379936218, 0.6377607583999634, 0.637657880783081, 0.6375550627708435, 0.6374518871307373, 0.6373486518859863, 0.6372451186180115, 0.6371414661407471, 0.6370375156402588, 0.636933445930481, 0.6368291974067688, 0.6367247700691223, 0.6366201043128967, 0.6365153193473816, 0.6364102959632874, 0.6363051533699036, 0.6361996531486511, 0.6360939741134644, 0.6359882950782776, 0.6358823180198669, 0.6357761025428772, 0.6356697678565979, 0.6355631947517395, 0.6354564428329468, 0.6353493928909302, 0.6352422833442688, 0.6351349949836731, 0.6350274085998535, 0.6349196434020996, 0.6348116993904114, 0.6347036361694336, 0.6345952749252319, 0.634486734867096]",0.6974746184651555,0.8477030102701442,"[0.00000000e+00 1.68890390e-04 1.01334234e-03 ... 9.89359905e-01
 9.89359905e-01 1.00000000e+00]",[0.         0.         0.00126984 ... 0.99987302 1.         1.        ],"[          inf 1.0000000e+00 9.9999988e-01 ... 1.6251745e-03 1.6086922e-03
 2.8410187e-04]",[0.39940153 0.39942179 0.39944205 ... 0.45454545 0.         1.        ],[1.         1.         1.         ... 0.00126984 0.         0.        ],"[2.8410187e-04 2.8530243e-04 2.9148927e-04 ... 9.9999976e-01 9.9999988e-01
 1.0000000e+00]"
