alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,model_type,sampling_mode,num_neighbors,pos_weight,batch_size,rate_pairs,reliable_mini_batchaccuracy,f1,recall,precision,losses,average_precision,roc_auc,fpr,tpr,roc_thresholds,precisions,recalls,pr_thresholds
0.5,27,1,128,64,,0,0.5,0.5,0.28330740314558617,654,sum,GATConv,1,5096,10,0.8432824466196683,0.8103596415858598,0.8383492063492064,0.784178643544364,"[0.5766997933387756, 0.5261989831924438, 0.47991734743118286, 0.4430064260959625, 0.41601479053497314, 0.3976185917854309, 0.38478171825408936, 0.37578219175338745, 0.3696001172065735, 0.3651506304740906, 0.3618760406970978, 0.3594874441623688, 0.35751062631607056, 0.3561069369316101, 0.35494616627693176, 0.3540542721748352, 0.3532782196998596, 0.3526529371738434, 0.3521084487438202, 0.35166555643081665, 0.35124099254608154, 0.3509039580821991, 0.35060808062553406, 0.35035887360572815, 0.35009628534317017, 0.3498934805393219, 0.34968188405036926, 0.3495106101036072, 0.3493408262729645, 0.3491920530796051, 0.34903308749198914, 0.34889787435531616, 0.3487543761730194, 0.3486444354057312, 0.3485172390937805, 0.3484121859073639, 0.34830060601234436, 0.34819453954696655, 0.3480987846851349, 0.34800589084625244, 0.3479039669036865, 0.3478052318096161, 0.3477226495742798, 0.347639262676239, 0.3475525379180908, 0.34746405482292175, 0.3473800718784332, 0.34731054306030273, 0.34722596406936646, 0.3471488952636719, 0.3470613360404968, 0.3469921350479126, 0.34691306948661804, 0.3468322157859802, 0.34676235914230347, 0.3466968238353729, 0.3466216027736664, 0.34654635190963745, 0.346486359834671, 0.34640610218048096, 0.3463381826877594, 0.3462640941143036, 0.3461938202381134, 0.34612616896629333, 0.3460521399974823, 0.34597596526145935, 0.3459104299545288, 0.34584492444992065, 0.34576740860939026, 0.3457113802433014, 0.3456369936466217, 0.34557297825813293, 0.34550729393959045, 0.34543463587760925, 0.3453686535358429, 0.3453006446361542, 0.3452361822128296, 0.34516486525535583, 0.34510087966918945, 0.345034122467041, 0.344961941242218, 0.34490489959716797, 0.3448304533958435, 0.34477517008781433, 0.34470421075820923, 0.3446381688117981, 0.34457480907440186, 0.34450504183769226, 0.34443679451942444, 0.3443704843521118, 0.34430569410324097, 0.3442414402961731, 0.3441794216632843, 0.3441101312637329, 0.34404414892196655, 0.3439786434173584, 0.3439149558544159, 0.3438515067100525, 0.34378135204315186, 0.34371957182884216]",0.8036234547958011,0.8910605726724625,[0.         0.         0.         ... 0.98260429 0.98260429 1.        ],"[0.00000000e+00 1.26984127e-04 1.01587302e-03 ... 9.99873016e-01
 1.00000000e+00 1.00000000e+00]","[          inf 9.9999988e-01 9.9999583e-01 ... 2.4243260e-03 2.4217269e-03
 4.4583017e-04]",[0.39940153 0.39942179 0.39944205 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 2.53968254e-04
 1.26984127e-04 0.00000000e+00]","[4.4583017e-04 4.5621631e-04 5.4629811e-04 ... 9.9999905e-01 9.9999964e-01
 9.9999988e-01]"
