alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,29,2,128,256,,0.23117183799602922,0.5,0.10874040274602079,0.11826888101867628,1,mean,1,0.9566703700538416,0.9000591366055588,0.8521836506159015,0.9536340852130326
0.5,29,2,128,256,,0.23117183799602922,0.5,0.10874040274602079,0.11826888101867628,2,mean,1,0.9548756516537048,0.8967136150234741,0.8555431131019037,0.9420468557336621
0.5,29,2,128,256,,0.23117183799602922,0.5,0.10874040274602079,0.11826888101867628,3,mean,1,0.9512862148534313,0.8881475667189953,0.8447181784247854,0.9362846503930492
0.5,29,2,128,256,,0.23117183799602922,0.5,0.10874040274602079,0.11826888101867628,4,mean,1,0.9584650884539783,0.9046310832025117,0.8603956700261292,0.9536615639222176
0.5,29,2,128,256,,0.23117183799602922,0.5,0.10874040274602079,0.11826888101867628,5,mean,1,0.951542603196308,0.8873435326842837,0.8335199701381112,0.9485981308411215
