alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,29,2,256,256,,0,0.5,0.37859937509669833,0.18017842843513993,1,mean,1,0.9534227843774037,0.9005292936667275,0.9208659947741694,0.8810714285714286
0.5,29,2,256,256,,0,0.5,0.37859937509669833,0.18017842843513993,2,mean,1,0.9517135287582258,0.8973660308810173,0.9219858156028369,0.8740268931351733
0.5,29,2,256,256,,0,0.5,0.37859937509669833,0.18017842843513993,3,mean,1,0.9525681565678147,0.8991825613079019,0.9238521836506159,0.8757961783439491
0.5,29,2,256,256,,0,0.5,0.37859937509669833,0.18017842843513993,4,mean,1,0.9541064866250748,0.9021679723082529,0.9242254572601717,0.8811387900355871
0.5,29,2,256,256,,0,0.5,0.37859937509669833,0.18017842843513993,5,mean,1,0.9580377745491838,0.9097923939004225,0.9242254572601717,0.8958031837916064
