alpha,K,layers,hidden_channels,out_channels,norm,dropout,margin,lpl_weight,ratio,seed,aggregation,pos_weight,accuracy,f1,recall,precision
0.5,25,2,128,256,,0.2634715731381635,0.5,0.9585799786990961,0.2452576992398341,1,mean,1,0.9407742927954875,0.8774969064875375,0.9264650989175065,0.8334452652787105
0.5,25,2,128,256,,0.2634715731381635,0.5,0.9585799786990961,0.2452576992398341,2,mean,1,0.9432527134432954,0.8821022727272727,0.9272116461366181,0.8411784625804267
0.5,25,2,128,256,,0.2634715731381635,0.5,0.9585799786990961,0.2452576992398341,3,mean,1,0.9354756003760363,0.8691734534742679,0.9361702127659575,0.8111254851228978
0.5,25,2,128,256,,0.2634715731381635,0.5,0.9585799786990961,0.2452576992398341,4,mean,1,0.9416289206050765,0.8804481008226851,0.938783128032848,0.8289386947923534
0.5,25,2,128,256,,0.2634715731381635,0.5,0.9585799786990961,0.2452576992398341,5,mean,1,0.9435091017861721,0.8832361773538244,0.933184023889511,0.8383635144198525
